company_name,activity_type,role_count,post_count,priority_score,last_updated
Revolutionizing analog computing for AI,discovered,0,0,0,2026-05-01
Intelligent robotics for item handling,discovered,0,0,0,2026-05-01
Manufacturing in space,discovered,0,0,0,2026-05-01
High-resolution imaging satellites,discovered,0,0,0,2026-05-01
Limitless clean fusion energy,discovered,0,0,0,2026-05-01
High-capacity urban mass transit,discovered,0,0,0,2026-05-01
Low-emission steel cheaper than coal-based steel,discovered,0,0,0,2026-05-01
Fertilizer from air,discovered,0,0,0,2026-05-01
Extracting heat from superhot rocks,discovered,0,0,0,2026-05-01
Cell-free biomanufacturing platform,discovered,0,0,0,2026-05-01
Circular apparel,discovered,0,0,0,2026-05-01
Energy storage solution,discovered,0,0,0,2026-05-01
Direct air capture at scale,discovered,0,0,0,2026-05-01
Using perovskites for lower-cost solar,discovered,0,0,0,2026-05-01
Capturing Rubisco protein from green leaves,discovered,0,0,0,2026-05-01
Solid state lithium batteries,discovered,0,0,0,2026-05-01
Local power generation for a zero-carbon future,discovered,0,0,0,2026-05-01
Changing agriculture with intelligent machinery,discovered,0,0,0,2026-05-01
Transforming pollution into sustainable fuels,discovered,0,0,0,2026-05-01
Freeing the world from pain,discovered,0,0,0,2026-05-01
AI therapist,discovered,0,0,0,2026-05-01
AI for Clinical Conversations,discovered,0,0,0,2026-05-01
Transforming cardiologic care using deep learning,discovered,0,0,0,2026-05-01
AI tool enabling oncologists,discovered,0,0,0,2026-05-01
Neighborhood primary care for people on Medicare,discovered,0,0,0,2026-05-01
AI prediction system for cancer,discovered,0,0,0,2026-05-01
Making family care possible,discovered,0,0,0,2026-05-01
AI radiology workflow automation tool,discovered,0,0,0,2026-05-01
AI copilot for physicians,discovered,0,0,0,2026-05-01
AI-assisted primary care,discovered,0,0,0,2026-05-01
Emotionally intelligent AI care management,discovered,0,0,0,2026-05-01
Exercise platform to prevent falls,discovered,0,0,0,2026-05-01
In-the-moment care for every emotion,discovered,0,0,0,2026-05-01
Empowering people to improve their heart health,discovered,0,0,0,2026-05-01
Robots for biologists,discovered,0,0,0,2026-05-01
Rapid diagnostic tests that read the immune system,discovered,0,0,0,2026-05-01
Transforming cancer care through blood tests,discovered,0,0,0,2026-05-01
Biohybrid brain computer interface,discovered,0,0,0,2026-05-01
Neonatal platform for preterm infants,discovered,0,0,0,2026-05-01
Building next-gen biomaterials for smart biologics,discovered,0,0,0,2026-05-01
Advanced infectious disease diagnostics,discovered,0,0,0,2026-05-01
Medication-free depression treatment,discovered,0,0,0,2026-05-01
Lab-grown human organs for drug discovery,discovered,0,0,0,2026-05-01
Gene editing to cure sickle cell disease,discovered,0,0,0,2026-05-01
Developing in vivo CAR-T therapeutics,discovered,0,0,0,2026-05-01
Extending lifespan of dogs,discovered,0,0,0,2026-05-01
Foundational models for the human cell,discovered,0,0,0,2026-05-01
Pioneering precision epigenetic medicines,discovered,0,0,0,2026-05-01
Individualized precision therapeutics,discovered,0,0,0,2026-05-01
Precision nucleic acid delivery technology,discovered,0,0,0,2026-05-01
Human-compatible organs for transplantation,discovered,0,0,0,2026-05-01
Targeting cells that cause aging,discovered,0,0,0,2026-05-01
Autonomizing stem cell therapy manufacturing,discovered,0,0,0,2026-05-01
Founder Experience,discovered,0,0,0,2026-05-01
Launch,discovered,0,0,0,2026-05-01
Research Hub,discovered,0,0,0,2026-05-01
Faction,discovered,0,0,0,2026-05-01
Events,discovered,0,0,0,2026-05-01
Lighthouse,discovered,0,0,0,2026-05-01
Portfolio Jobs,discovered,0,0,0,2026-05-01
Filter options,discovered,0,0,0,2026-05-01
Filter Sectorall,discovered,0,0,0,2026-05-01
Filter Locationall,discovered,0,0,0,2026-05-01
Filter investmentsBOTH,discovered,0,0,0,2026-05-01
AirboundLSIP Investment,discovered,0,0,0,2026-05-01
AledadeFounded2014BackedSince2023StatusPrivate,discovered,0,0,0,2026-05-01
ApnaLSIP Investment,discovered,0,0,0,2026-05-01
BachattLSIP Investment,discovered,0,0,0,2026-05-01
Beyond Odds TechnologiesLSIP Investment,discovered,0,0,0,2026-05-01
BhanzuLSIP Investment,discovered,0,0,0,2026-05-01
CasapFounded2023BackedSince2024StatusPrivate,discovered,0,0,0,2026-05-01
CentricityLSIP Investment,discovered,0,0,0,2026-05-01
CertikStatusPrivate,discovered,0,0,0,2026-05-01
CommandKLSIP Investment,discovered,0,0,0,2026-05-01
CrowdampStatusPrivate,discovered,0,0,0,2026-05-01
CueInFounded2022StageInvestedSeedStatusPrivate,discovered,0,0,0,2026-05-01
CyeraFounded2020StatusPrivate,discovered,0,0,0,2026-05-01
DarwinboxLSIP Investment,discovered,0,0,0,2026-05-01
Data SutramStatusPrivate,discovered,0,0,0,2026-05-01
DatabricksFounded2013BackedSince2024StatusPrivate,discovered,0,0,0,2026-05-01
DpandaLSIP Investment,discovered,0,0,0,2026-05-01
DukaanFounded2020BackedSince2020StatusPrivate,discovered,0,0,0,2026-05-01
EmversityLSIP Investment,discovered,0,0,0,2026-05-01
Exponent EnergyLSIP Investment,discovered,0,0,0,2026-05-01
FourthwallFounded2019BackedSince2021StatusPrivate,discovered,0,0,0,2026-05-01
FoxyLSIP Investment,discovered,0,0,0,2026-05-01
Freight TigerLSIP Investment,discovered,0,0,0,2026-05-01
GlobalBeesLSIP Investment,discovered,0,0,0,2026-05-01
GlobalfairLSIP Investment,discovered,0,0,0,2026-05-01
Growth NetworksStatusPrivate,discovered,0,0,0,2026-05-01
GushworkLSIP Investment,discovered,0,0,0,2026-05-01
HealthplixLSIP Investment,discovered,0,0,0,2026-05-01
HerbeastStatusPrivate,discovered,0,0,0,2026-05-01
HomaryStatusPrivate,discovered,0,0,0,2026-05-01
House of XLSIP Investment,discovered,0,0,0,2026-05-01
InnovaccerLSIP Investment,discovered,0,0,0,2026-05-01
Kalam LabsLSIP Investment,discovered,0,0,0,2026-05-01
KeychainFounded2023BackedSince2024StatusPrivate,discovered,0,0,0,2026-05-01
KongregateStatusAcquired,discovered,0,0,0,2026-05-01
LightSourceStageInvestedSeries AStatusPrivate,discovered,0,0,0,2026-05-01
LioLSIP Investment,discovered,0,0,0,2026-05-01
LogicFlo AILSIP Investment,discovered,0,0,0,2026-05-01
Lost LakeStatusPrivate,discovered,0,0,0,2026-05-01
Manex AIBackedSince2025StatusPrivate,discovered,0,0,0,2026-05-01
Marqo AILSIP Investment,discovered,0,0,0,2026-05-01
MasergyStatusPrivate,discovered,0,0,0,2026-05-01
MasonLSIP Investment,discovered,0,0,0,2026-05-01
MendStatusPrivate,discovered,0,0,0,2026-05-01
MetaSolv SoftwareStatusPrivate,discovered,0,0,0,2026-05-01
Millennial FoxStatusPrivate,discovered,0,0,0,2026-05-01
Mitti LabsLSIP Investment,discovered,0,0,0,2026-05-01
MstackLSIP Investment,discovered,0,0,0,2026-05-01
Nas CompanyLSIP Investment,discovered,0,0,0,2026-05-01
Neoflo.aiLSIP Investment,discovered,0,0,0,2026-05-01
NeuralinkBackedSince2025StatusPrivate,discovered,0,0,0,2026-05-01
NexprtLSIP Investment,discovered,0,0,0,2026-05-01
Nextbillion AILSIP Investment,discovered,0,0,0,2026-05-01
NYMStatusPrivate,discovered,0,0,0,2026-05-01
OlemaFounded2006BackedSince2023StatusPrivate,discovered,0,0,0,2026-05-01
OolkaLSIP Investment,discovered,0,0,0,2026-05-01
p0LSIP Investment,discovered,0,0,0,2026-05-01
PebbleStatusPrivate,discovered,0,0,0,2026-05-01
Pepper ContentLSIP Investment,discovered,0,0,0,2026-05-01
PixxelLSIP Investment,discovered,0,0,0,2026-05-01
PolygonFounded2017StatusPrivate,discovered,0,0,0,2026-05-01
PortkeyLSIP Investment,discovered,0,0,0,2026-05-01
Priority VendorLSIP Investment,discovered,0,0,0,2026-05-01
Project DiscoveryLSIP Investment,discovered,0,0,0,2026-05-01
Property ShareLSIP Investment,discovered,0,0,0,2026-05-01
PSS SystemsStatusPrivate,discovered,0,0,0,2026-05-01
Qure AILSIP Investment,discovered,0,0,0,2026-05-01
Radiant SecurityFounded2021StatusPrivate,discovered,0,0,0,2026-05-01
RattleLSIP Investment,discovered,0,0,0,2026-05-01
RecordGramStatusPrivate,discovered,0,0,0,2026-05-01
RedotPayLSIP Investment,discovered,0,0,0,2026-05-01
RephraseLSIP Investment,discovered,0,0,0,2026-05-01
RevvFounded2018BackedSince2018StatusPrivate,discovered,0,0,0,2026-05-01
RipplingFounded2016BackedSince2023StatusPrivate,discovered,0,0,0,2026-05-01
ScrutLSIP Investment,discovered,0,0,0,2026-05-01
SeekhoLSIP Investment,discovered,0,0,0,2026-05-01
Seventh SparkStatusAcquired,discovered,0,0,0,2026-05-01
Shivalik Small Finance BankLSIP Investment,discovered,0,0,0,2026-05-01
SlikkLSIP Investment,discovered,0,0,0,2026-05-01
SnabbitLSIP Investment,discovered,0,0,0,2026-05-01
SolanaLSIP Investment,discovered,0,0,0,2026-05-01
SolarSquareLSIP Investment,discovered,0,0,0,2026-05-01
Stable MoneyLSIP Investment,discovered,0,0,0,2026-05-01
Star AnalyticsStatusPrivate,discovered,0,0,0,2026-05-01
StyleSeatStatusPrivate,discovered,0,0,0,2026-05-01
SumosaveLSIP Investment,discovered,0,0,0,2026-05-01
SupabaseLSIP Investment,discovered,0,0,0,2026-05-01
TanaStatusPrivate,discovered,0,0,0,2026-05-01
TeachmintLSIP Investment,discovered,0,0,0,2026-05-01
TennrFounded2019StageInvestedSeries BStatusPrivate,discovered,0,0,0,2026-05-01
The House of LR&CStatusPrivate,discovered,0,0,0,2026-05-01
TheFindStatusPrivate,discovered,0,0,0,2026-05-01
ThenaLSIP Investment,discovered,0,0,0,2026-05-01
Toast StudiosLSIP Investment,discovered,0,0,0,2026-05-01
TriomicsLSIP Investment,discovered,0,0,0,2026-05-01
United DwellingStatusPrivate,discovered,0,0,0,2026-05-01
UnstractLSIP Investment,discovered,0,0,0,2026-05-01
VarageSaleStatusAcquired,discovered,0,0,0,2026-05-01
VegrowLSIP Investment,discovered,0,0,0,2026-05-01
VolleyFounded2016BackedSince2018StatusPrivate,discovered,0,0,0,2026-05-01
WavesetStatusPrivate,discovered,0,0,0,2026-05-01
WhizzoLSIP Investment,discovered,0,0,0,2026-05-01
XflowLSIP Investment,discovered,0,0,0,2026-05-01
ZipstackLSIP Investment,discovered,0,0,0,2026-05-01
ZluriLSIP Investment,discovered,0,0,0,2026-05-01
ZolveLSIP Investment,discovered,0,0,0,2026-05-01
ZyGFounded2025BackedSince2026StatusPrivate,discovered,0,0,0,2026-05-01
ZYODLSIP Investment,discovered,0,0,0,2026-05-01
Privacy,discovered,0,0,0,2026-05-01
Cookies,discovered,0,0,0,2026-05-01
continue to theFactionSite,discovered,0,0,0,2026-05-01
CONTINUE TO LIGHTSPEED INDIA,discovered,0,0,0,2026-05-01
Proceed to LSIP company,discovered,0,0,0,2026-05-01
Show LSIP personnel,discovered,0,0,0,2026-05-01
All Companies,discovered,0,0,0,2026-05-01
Cybersecurity,discovered,0,0,0,2026-05-01
Saas,discovered,0,0,0,2026-05-01
Marketplaces & Commerce,discovered,0,0,0,2026-05-01
Fintech & Crypto,discovered,0,0,0,2026-05-01
Edge,discovered,0,0,0,2026-05-01
Firm,discovered,0,0,0,2026-05-01
Perspective,discovered,0,0,0,2026-05-01
Specialists,discovered,0,0,0,2026-05-01
News & Insights,discovered,0,0,0,2026-05-01
youtube,discovered,0,0,0,2026-05-01
Adept,discovered,0,0,0,2026-05-01
Abnormal AI,discovered,0,0,0,2026-05-01
Discord,discovered,0,0,0,2026-05-01
Airbnb,discovered,0,0,0,2026-05-01
AppDynamics,discovered,0,0,0,2026-05-01
Arista,discovered,0,0,0,2026-05-01
Coinbase,discovered,0,0,0,2026-05-01
GoFundMe,discovered,0,0,0,2026-05-01
Figma,discovered,0,0,0,2026-05-01
Dropbox,discovered,0,0,0,2026-05-01
Domain,discovered,0,0,0,2026-05-01
Partnered,discovered,0,0,0,2026-05-01
Status,discovered,0,0,0,2026-05-01
Investor,discovered,0,0,0,2026-05-01
NEWSLETTER SIGNUP,discovered,0,0,0,2026-05-01
Go to home pagemain-logomain-logo,discovered,0,0,0,2026-05-01
Ideas,discovered,0,0,0,2026-05-01
Sectors,discovered,0,0,0,2026-05-01
Go to home pagemain-logo,discovered,0,0,0,2026-05-01
Learn how to unlock your ScaleUp potential,discovered,0,0,0,2026-05-01
Join Insight,discovered,0,0,0,2026-05-01
LP Portal,discovered,0,0,0,2026-05-01
For Enterprise,discovered,0,0,0,2026-05-01
Responsibility,discovered,0,0,0,2026-05-01
Legal Disclaimer,discovered,0,0,0,2026-05-01
Statement Disclaimer,discovered,0,0,0,2026-05-01
Regulatory Notices,discovered,0,0,0,2026-05-01
CCPA Notice,discovered,0,0,0,2026-05-01
AI & ML,discovered,0,0,0,2026-05-01
Biotech,discovered,0,0,0,2026-05-01
Cloud,discovered,0,0,0,2026-05-01
Data,discovered,0,0,0,2026-05-01
Deep tech & Defense,discovered,0,0,0,2026-05-01
Developer,discovered,0,0,0,2026-05-01
Healthcare,discovered,0,0,0,2026-05-01
Marketplaces,discovered,0,0,0,2026-05-01
Vertical software,discovered,0,0,0,2026-05-01
Seed,discovered,0,0,0,2026-05-01
Philosophy,discovered,0,0,0,2026-05-01
Memos,discovered,0,0,0,2026-05-01
Anti-Portfolio,discovered,0,0,0,2026-05-01
Atlas,discovered,0,0,0,2026-05-01
Case studies,discovered,0,0,0,2026-05-01
Heart of Healthcare,discovered,0,0,0,2026-05-01
Cloud Index,discovered,0,0,0,2026-05-01
STRIVE,discovered,0,0,0,2026-05-01
Portfolio careers,discovered,0,0,0,2026-05-01
Subscribe,discovered,0,0,0,2026-05-01
Europe,discovered,0,0,0,2026-05-01
Israel,discovered,0,0,0,2026-05-01
India,discovered,0,0,0,2026-05-01
BVP Forge,discovered,0,0,0,2026-05-01
See portfolio careers,discovered,0,0,0,2026-05-01
See all companies,discovered,0,0,0,2026-05-01
Deep tech,discovered,0,0,0,2026-05-01
2U,discovered,0,0,0,2026-05-01
Close Info Window,discovered,0,0,0,2026-05-01
Visit Website,discovered,0,0,0,2026-05-01
Abridge,discovered,0,0,0,2026-05-01
2020 Healthcare Predictions,discovered,0,0,0,2026-05-01
2023 Healthcare and Life Sciences Predictions,discovered,0,0,0,2026-05-01
State of Health Tech 2023,discovered,0,0,0,2026-05-01
State of the Cloud 2024,discovered,0,0,0,2026-05-01
The Healthcare AI Adoption Index,discovered,0,0,0,2026-05-01
The State of AI 2025,discovered,0,0,0,2026-05-01
Acceleron,discovered,0,0,0,2026-05-01
ACTIV Financial Systems,discovered,0,0,0,2026-05-01
ACV Auctions,discovered,0,0,0,2026-05-01
Security for growth companies,discovered,0,0,0,2026-05-01
Ada,discovered,0,0,0,2026-05-01
Adaptive Insights,discovered,0,0,0,2026-05-01
Affirmed Networks,discovered,0,0,0,2026-05-01
AIMon,discovered,0,0,0,2026-05-01
Aivar,discovered,0,0,0,2026-05-01
Aiwyn,discovered,0,0,0,2026-05-01
Alcresta Therapeutics,discovered,0,0,0,2026-05-01
AlgoX2,discovered,0,0,0,2026-05-01
Allena Pharmaceuticals,discovered,0,0,0,2026-05-01
Alloy,discovered,0,0,0,2026-05-01
Allscripts,discovered,0,0,0,2026-05-01
Altair Semiconductor,discovered,0,0,0,2026-05-01
Amperos,discovered,0,0,0,2026-05-01
Anaqua,discovered,0,0,0,2026-05-01
Ansible Health,discovered,0,0,0,2026-05-01
Anthropic,discovered,0,0,0,2026-05-01
Anunta,discovered,0,0,0,2026-05-01
ANYbotics,discovered,0,0,0,2026-05-01
Anything,discovered,0,0,0,2026-05-01
Appwrite,discovered,0,0,0,2026-05-01
Apron,discovered,0,0,0,2026-05-01
Archy,discovered,0,0,0,2026-05-01
Arcion Labs,discovered,0,0,0,2026-05-01
Artemis Health,discovered,0,0,0,2026-05-01
Aspen RxHealth,discovered,0,0,0,2026-05-01
Astrix,discovered,0,0,0,2026-05-01
Atomo Coffee,discovered,0,0,0,2026-05-01
State of Deep Tech,discovered,0,0,0,2026-05-01
August,discovered,0,0,0,2026-05-01
Auterion,discovered,0,0,0,2026-05-01
Auth0,discovered,0,0,0,2026-05-01
10 product-led growth principles,discovered,0,0,0,2026-05-01
State of the Cloud 2022,discovered,0,0,0,2026-05-01
Cybersecurity startup trends of 2022,discovered,0,0,0,2026-05-01
Read the Auth0 Series A memo,discovered,0,0,0,2026-05-01
Avant Arte,discovered,0,0,0,2026-05-01
Avantos,discovered,0,0,0,2026-05-01
Axiamatic,discovered,0,0,0,2026-05-01
Axion,discovered,0,0,0,2026-05-01
Axis Network Technology,discovered,0,0,0,2026-05-01
Axonius,discovered,0,0,0,2026-05-01
Bankjoy,discovered,0,0,0,2026-05-01
Basis Theory,discovered,0,0,0,2026-05-01
Bastille Networks,discovered,0,0,0,2026-05-01
Betterment,discovered,0,0,0,2026-05-01
Bettermode,discovered,0,0,0,2026-05-01
Bevi,discovered,0,0,0,2026-05-01
Beyond,discovered,0,0,0,2026-05-01
Bezi,discovered,0,0,0,2026-05-01
Bharat Matrimony,discovered,0,0,0,2026-05-01
Internet marketplaces in India,discovered,0,0,0,2026-05-01
bigbasket,discovered,0,0,0,2026-05-01
BigID,discovered,0,0,0,2026-05-01
The emergence and evolution of metadata management,discovered,0,0,0,2026-05-01
BillGuard,discovered,0,0,0,2026-05-01
Black Sheep Foods,discovered,0,0,0,2026-05-01
BladeLogic,discovered,0,0,0,2026-05-01
Blue Apron,discovered,0,0,0,2026-05-01
Blue Nile,discovered,0,0,0,2026-05-01
Boards,discovered,0,0,0,2026-05-01
Bold Metrics,discovered,0,0,0,2026-05-01
Boldfit,discovered,0,0,0,2026-05-01
Boom Supersonic,discovered,0,0,0,2026-05-01
Box,discovered,0,0,0,2026-05-01
Brainbase,discovered,0,0,0,2026-05-01
Bread Financial,discovered,0,0,0,2026-05-01
Breaker,discovered,0,0,0,2026-05-01
BrightBytes,discovered,0,0,0,2026-05-01
Brightwheel,discovered,0,0,0,2026-05-01
Brisk Teaching,discovered,0,0,0,2026-05-01
Broadsoft,discovered,0,0,0,2026-05-01
Bumble,discovered,0,0,0,2026-05-01
Cambly,discovered,0,0,0,2026-05-01
Candid Co.,discovered,0,0,0,2026-05-01
Canva,discovered,0,0,0,2026-05-01
Charting the rise of the student builder,discovered,0,0,0,2026-05-01
Six product strategies to catalyze your Second Act,discovered,0,0,0,2026-05-01
State of the Cloud 2023,discovered,0,0,0,2026-05-01
The Cloud 100 Benchmarks Report 2025,discovered,0,0,0,2026-05-01
Capmo,discovered,0,0,0,2026-05-01
Capsule8,discovered,0,0,0,2026-05-01
CaptivateIQ,discovered,0,0,0,2026-05-01
Carefull Corporation,discovered,0,0,0,2026-05-01
cargo.one,discovered,0,0,0,2026-05-01
Carwow,discovered,0,0,0,2026-05-01
Cashify,discovered,0,0,0,2026-05-01
Cents,discovered,0,0,0,2026-05-01
ChipAgents,discovered,0,0,0,2026-05-01
Choco,discovered,0,0,0,2026-05-01
Ciena,discovered,0,0,0,2026-05-01
Clarity,discovered,0,0,0,2026-05-01
Clarity Money,discovered,0,0,0,2026-05-01
Claroty,discovered,0,0,0,2026-05-01
Clear Ballot,discovered,0,0,0,2026-05-01
ClearCare,discovered,0,0,0,2026-05-01
Clearing,discovered,0,0,0,2026-05-01
2022 Healthcare Predictions,discovered,0,0,0,2026-05-01
ClickHouse,discovered,0,0,0,2026-05-01
Clio,discovered,0,0,0,2026-05-01
Cloudinary,discovered,0,0,0,2026-05-01
CloudLock,discovered,0,0,0,2026-05-01
Coactive AI,discovered,0,0,0,2026-05-01
Entering the era of Intelligent Search,discovered,0,0,0,2026-05-01
Coder,discovered,0,0,0,2026-05-01
Coiled,discovered,0,0,0,2026-05-01
The evolution of machine learning infrastructure,discovered,0,0,0,2026-05-01
Collective Medical,discovered,0,0,0,2026-05-01
Columnar,discovered,0,0,0,2026-05-01
ComboCurve,discovered,0,0,0,2026-05-01
Contractbook,discovered,0,0,0,2026-05-01
Converge Bio,discovered,0,0,0,2026-05-01
CopilotIQ,discovered,0,0,0,2026-05-01
Cornerstone OnDemand,discovered,0,0,0,2026-05-01
Courier,discovered,0,0,0,2026-05-01
Crash Override,discovered,0,0,0,2026-05-01
Crete Professionals Alliance,discovered,0,0,0,2026-05-01
CRI,discovered,0,0,0,2026-05-01
Criteo,discovered,0,0,0,2026-05-01
Crosschq,discovered,0,0,0,2026-05-01
CTERA,discovered,0,0,0,2026-05-01
Curri,discovered,0,0,0,2026-05-01
CyberGRX,discovered,0,0,0,2026-05-01
Cypress.io,discovered,0,0,0,2026-05-01
Developer platforms in India,discovered,0,0,0,2026-05-01
Dashbot,discovered,0,0,0,2026-05-01
Dashlane,discovered,0,0,0,2026-05-01
Databand,discovered,0,0,0,2026-05-01
Databook,discovered,0,0,0,2026-05-01
Datafy,discovered,0,0,0,2026-05-01
DataHub,discovered,0,0,0,2026-05-01
Datalot,discovered,0,0,0,2026-05-01
DeepL,discovered,0,0,0,2026-05-01
DEFCON AI,discovered,0,0,0,2026-05-01
Defense.net,discovered,0,0,0,2026-05-01
Demostack,discovered,0,0,0,2026-05-01
Devo,discovered,0,0,0,2026-05-01
Dinii,discovered,0,0,0,2026-05-01
DISCO,discovered,0,0,0,2026-05-01
Five laws for community-led growth,discovered,0,0,0,2026-05-01
dltHub,discovered,0,0,0,2026-05-01
DocuSign,discovered,0,0,0,2026-05-01
Building a robust cloud ecosystem,discovered,0,0,0,2026-05-01
DocuTAP,discovered,0,0,0,2026-05-01
Dome Systems,discovered,0,0,0,2026-05-01
Dominion Dynamics,discovered,0,0,0,2026-05-01
Doppel,discovered,0,0,0,2026-05-01
doubleAI,discovered,0,0,0,2026-05-01
DoubleDutch,discovered,0,0,0,2026-05-01
DriveNets,discovered,0,0,0,2026-05-01
DroneDeploy,discovered,0,0,0,2026-05-01
Dropcam,discovered,0,0,0,2026-05-01
Read the Dropcam Seed memo,discovered,0,0,0,2026-05-01
Dynamic Yield,discovered,0,0,0,2026-05-01
Easebuzz,discovered,0,0,0,2026-05-01
eEye Digital Security,discovered,0,0,0,2026-05-01
Electric,discovered,0,0,0,2026-05-01
EliseAI,discovered,0,0,0,2026-05-01
Eloqua,discovered,0,0,0,2026-05-01
Endgame,discovered,0,0,0,2026-05-01
Enjoei,discovered,0,0,0,2026-05-01
Entropik,discovered,0,0,0,2026-05-01
The Rise of SaaS in India 2023,discovered,0,0,0,2026-05-01
