company_name,activity_type,role_count,post_count,priority_score,last_updated
HomeH,discovered,0,0,0,2026-01-09
cookie policy,discovered,0,0,0,2026-01-09
Accept,discovered,0,0,0,2026-01-09
Decline,discovered,0,0,0,2026-01-09
Explore,discovered,0,0,0,2026-01-09
Load More,discovered,0,0,0,2026-01-09
Filters0,discovered,0,0,0,2026-01-09
Reset,discovered,0,0,0,2026-01-09
Entrepreneurial Resources,discovered,0,0,0,2026-01-09
Search,discovered,0,0,0,2026-01-09
Consumer & Retail,discovered,0,0,0,2026-01-09
Careers,discovered,0,0,0,2026-01-09
Frontier,discovered,0,0,0,2026-01-09
Sustainability,discovered,0,0,0,2026-01-09
Digital Health,discovered,0,0,0,2026-01-09
MedTech & Diagnostics,discovered,0,0,0,2026-01-09
Therapeutics,discovered,0,0,0,2026-01-09
Select Exits,discovered,0,0,0,2026-01-09
View More,discovered,0,0,0,2026-01-09
AI benefiting humanity,discovered,0,0,0,2026-01-09
Transforming the way we eat,discovered,0,0,0,2026-01-09
Fueling human potential through optimal sleep,discovered,0,0,0,2026-01-09
One-stop shop for wholesale,discovered,0,0,0,2026-01-09
One dedicated handyman for your home,discovered,0,0,0,2026-01-09
Hyper-personalized stories powered by AI,discovered,0,0,0,2026-01-09
Sell a home in minutes,discovered,0,0,0,2026-01-09
Rebuilding higher ed for the AI era,discovered,0,0,0,2026-01-09
Watch live sports with friends,discovered,0,0,0,2026-01-09
Personalized automated oral health system,discovered,0,0,0,2026-01-09
AI gamemaker,discovered,0,0,0,2026-01-09
Clinical grade headband to improve sleep,discovered,0,0,0,2026-01-09
Largest music game on Roblox,discovered,0,0,0,2026-01-09
Proteomics for precision organ health,discovered,0,0,0,2026-01-09
Building a native AI foundational model for Japan,discovered,0,0,0,2026-01-09
Empowering a billion software developers,discovered,0,0,0,2026-01-09
Serverless Postgres,discovered,0,0,0,2026-01-09
AI applications for the Fortune 500,discovered,0,0,0,2026-01-09
AI-native FP&A software & data management,discovered,0,0,0,2026-01-09
AI accountant,discovered,0,0,0,2026-01-09
AI-native ERP,discovered,0,0,0,2026-01-09
Legal AI contract review & drafting,discovered,0,0,0,2026-01-09
AI-native digital identity protection,discovered,0,0,0,2026-01-09
Real-time data warehouse and open-source database,discovered,0,0,0,2026-01-09
Adapting the web for AIs,discovered,0,0,0,2026-01-09
Chip design reimagined with AI,discovered,0,0,0,2026-01-09
Automated analog layout,discovered,0,0,0,2026-01-09
Copilot for architects and interior designers,discovered,0,0,0,2026-01-09
Building the full-stack for Generative AI in India,discovered,0,0,0,2026-01-09
AI assistant to transcribe and summarize meetings,discovered,0,0,0,2026-01-09
Staying on top of cyber threats,discovered,0,0,0,2026-01-09
Self-service analytics for the modern data stack,discovered,0,0,0,2026-01-09
Simplified business communications,discovered,0,0,0,2026-01-09
Antivirus software to prevent rather than detect,discovered,0,0,0,2026-01-09
Enabling businesses to participate in the economy,discovered,0,0,0,2026-01-09
Financial infrastructure for the Internet,discovered,0,0,0,2026-01-09
Credit card using your home equity for lower rates,discovered,0,0,0,2026-01-09
Pay over time without hidden fees,discovered,0,0,0,2026-01-09
Co-branded financial products,discovered,0,0,0,2026-01-09
Finance simplified,discovered,0,0,0,2026-01-09
Cyber insurance,discovered,0,0,0,2026-01-09
Real estate investing for everyone,discovered,0,0,0,2026-01-09
Improving access to affordable credit with AI,discovered,0,0,0,2026-01-09
Self-driving trucks,discovered,0,0,0,2026-01-09
Next-generation defense systems,discovered,0,0,0,2026-01-09
Universal manufacturing network,discovered,0,0,0,2026-01-09
Structured cognition in machines,discovered,0,0,0,2026-01-09
AI-powered weather balloons,discovered,0,0,0,2026-01-09
Building delivery bots,discovered,0,0,0,2026-01-09
Revolutionizing analog computing for AI,discovered,0,0,0,2026-01-09
Intelligent robotics for item handling,discovered,0,0,0,2026-01-09
Manufacturing in space,discovered,0,0,0,2026-01-09
High-resolution imaging satellites,discovered,0,0,0,2026-01-09
Limitless clean fusion energy,discovered,0,0,0,2026-01-09
High-capacity urban mass transit,discovered,0,0,0,2026-01-09
Forging the future of steel,discovered,0,0,0,2026-01-09
Fertilizer from air,discovered,0,0,0,2026-01-09
Extracting heat from superhot rocks,discovered,0,0,0,2026-01-09
Cell-free biomanufacturing platform,discovered,0,0,0,2026-01-09
Circular apparel,discovered,0,0,0,2026-01-09
Energy storage solution,discovered,0,0,0,2026-01-09
Direct air capture at scale,discovered,0,0,0,2026-01-09
Using perovskites for lower-cost solar,discovered,0,0,0,2026-01-09
Capturing Rubisco protein from green leaves,discovered,0,0,0,2026-01-09
Solid state lithium batteries,discovered,0,0,0,2026-01-09
Local power generation for a zero-carbon future,discovered,0,0,0,2026-01-09
Changing agriculture with intelligent machinery,discovered,0,0,0,2026-01-09
Transforming pollution into sustainable fuels,discovered,0,0,0,2026-01-09
Freeing the world from pain,discovered,0,0,0,2026-01-09
AI therapist,discovered,0,0,0,2026-01-09
AI for Clinical Conversations,discovered,0,0,0,2026-01-09
Transforming cardiologic care using deep learning,discovered,0,0,0,2026-01-09
AI tool enabling oncologists,discovered,0,0,0,2026-01-09
Neighborhood primary care for people on Medicare,discovered,0,0,0,2026-01-09
AI prediction system for cancer,discovered,0,0,0,2026-01-09
Making family care possible,discovered,0,0,0,2026-01-09
AI radiology workflow automation tool,discovered,0,0,0,2026-01-09
AI copilot for physicians,discovered,0,0,0,2026-01-09
AI-assisted primary care,discovered,0,0,0,2026-01-09
Emotionally intelligent AI care management,discovered,0,0,0,2026-01-09
Exercise platform to prevent falls,discovered,0,0,0,2026-01-09
In-the-moment care for every emotion,discovered,0,0,0,2026-01-09
Empowering people to improve their heart health,discovered,0,0,0,2026-01-09
Robots for biologists,discovered,0,0,0,2026-01-09
Rapid diagnostic tests that read the immune system,discovered,0,0,0,2026-01-09
Transforming cancer care through blood tests,discovered,0,0,0,2026-01-09
Biohybrid brain computer interface,discovered,0,0,0,2026-01-09
Neonatal platform for preterm infants,discovered,0,0,0,2026-01-09
Building next-gen biomaterials for smart biologics,discovered,0,0,0,2026-01-09
Advanced infectious disease diagnostics,discovered,0,0,0,2026-01-09
Medication-free depression treatment,discovered,0,0,0,2026-01-09
Lab-grown human organs for drug discovery,discovered,0,0,0,2026-01-09
Developing in vivo CAR-T therapeutics,discovered,0,0,0,2026-01-09
Extending lifespan of dogs,discovered,0,0,0,2026-01-09
Foundational models for the human cell,discovered,0,0,0,2026-01-09
Pioneering precision epigenetic medicines,discovered,0,0,0,2026-01-09
Individualized precision therapeutics,discovered,0,0,0,2026-01-09
Precision nucleic acid delivery technology,discovered,0,0,0,2026-01-09
Human-compatible organs for transplantation,discovered,0,0,0,2026-01-09
Targeting cells that cause aging,discovered,0,0,0,2026-01-09
Autonomizing stem cell therapy manufacturing,discovered,0,0,0,2026-01-09
Founder Experience,discovered,0,0,0,2026-01-09
Launch,discovered,0,0,0,2026-01-09
Research Hub,discovered,0,0,0,2026-01-09
Faction,discovered,0,0,0,2026-01-09
Gaming,discovered,0,0,0,2026-01-09
LP login,discovered,0,0,0,2026-01-09
Events,discovered,0,0,0,2026-01-09
Lighthouse,discovered,0,0,0,2026-01-09
Contact,discovered,0,0,0,2026-01-09
Portfolio Jobs,discovered,0,0,0,2026-01-09
Filter options,discovered,0,0,0,2026-01-09
Filter Sectorall,discovered,0,0,0,2026-01-09
Filter Locationall,discovered,0,0,0,2026-01-09
AledadeFounded2014BackedSince2023StatusPrivate,discovered,0,0,0,2026-01-09
CasapFounded2023BackedSince2024StatusPrivate,discovered,0,0,0,2026-01-09
CertikStatusPrivate,discovered,0,0,0,2026-01-09
CrowdampStatusPrivate,discovered,0,0,0,2026-01-09
CueInFounded2022StageInvestedSeedStatusPrivate,discovered,0,0,0,2026-01-09
CyeraFounded2020StatusPrivate,discovered,0,0,0,2026-01-09
Data SutramStatusPrivate,discovered,0,0,0,2026-01-09
DatabricksFounded2013BackedSince2024StatusPrivate,discovered,0,0,0,2026-01-09
FourthwallFounded2019BackedSince2021StatusPrivate,discovered,0,0,0,2026-01-09
Growth NetworksStatusPrivate,discovered,0,0,0,2026-01-09
HerbeastStatusPrivate,discovered,0,0,0,2026-01-09
HomaryStatusPrivate,discovered,0,0,0,2026-01-09
KeychainFounded2023BackedSince2024StatusPrivate,discovered,0,0,0,2026-01-09
KongregateStatusAcquired,discovered,0,0,0,2026-01-09
LightSourceStageInvestedSeries AStatusPrivate,discovered,0,0,0,2026-01-09
Lost LakeStatusPrivate,discovered,0,0,0,2026-01-09
Manex AIBackedSince2025StatusPrivate,discovered,0,0,0,2026-01-09
MasergyStatusPrivate,discovered,0,0,0,2026-01-09
MendStatusPrivate,discovered,0,0,0,2026-01-09
MetaSolv SoftwareStatusPrivate,discovered,0,0,0,2026-01-09
Millennial FoxStatusPrivate,discovered,0,0,0,2026-01-09
NeuralinkBackedSince2025StatusPrivate,discovered,0,0,0,2026-01-09
NYMStatusPrivate,discovered,0,0,0,2026-01-09
OlemaFounded2006BackedSince2023StatusPrivate,discovered,0,0,0,2026-01-09
PebbleStatusPrivate,discovered,0,0,0,2026-01-09
PolygonFounded2017StatusPrivate,discovered,0,0,0,2026-01-09
PSS SystemsStatusPrivate,discovered,0,0,0,2026-01-09
Radiant SecurityFounded2021StatusPrivate,discovered,0,0,0,2026-01-09
RecordGramStatusPrivate,discovered,0,0,0,2026-01-09
RipplingFounded2016BackedSince2023StatusPrivate,discovered,0,0,0,2026-01-09
Seventh SparkStatusAcquired,discovered,0,0,0,2026-01-09
Star AnalyticsStatusPrivate,discovered,0,0,0,2026-01-09
StyleSeatStatusPrivate,discovered,0,0,0,2026-01-09
TanaStatusPrivate,discovered,0,0,0,2026-01-09
TennrFounded2019StageInvestedSeries BStatusPrivate,discovered,0,0,0,2026-01-09
The House of LR&CStatusPrivate,discovered,0,0,0,2026-01-09
TheFindStatusPrivate,discovered,0,0,0,2026-01-09
United DwellingStatusPrivate,discovered,0,0,0,2026-01-09
VarageSaleStatusAcquired,discovered,0,0,0,2026-01-09
VolleyFounded2016BackedSince2018StatusPrivate,discovered,0,0,0,2026-01-09
WavesetStatusPrivate,discovered,0,0,0,2026-01-09
Privacy,discovered,0,0,0,2026-01-09
Cookies,discovered,0,0,0,2026-01-09
continue to theFactionSite,discovered,0,0,0,2026-01-09
CONTINUE TO LIGHTSPEED INDIA,discovered,0,0,0,2026-01-09
All Companies,discovered,0,0,0,2026-01-09
Cybersecurity,discovered,0,0,0,2026-01-09
Saas,discovered,0,0,0,2026-01-09
Marketplaces & Commerce,discovered,0,0,0,2026-01-09
Fintech & Crypto,discovered,0,0,0,2026-01-09
Edge,discovered,0,0,0,2026-01-09
Firm,discovered,0,0,0,2026-01-09
Perspective,discovered,0,0,0,2026-01-09
Specialists,discovered,0,0,0,2026-01-09
Blog,discovered,0,0,0,2026-01-09
News & Insights,discovered,0,0,0,2026-01-09
youtube,discovered,0,0,0,2026-01-09
Adept,discovered,0,0,0,2026-01-09
Abnormal AI,discovered,0,0,0,2026-01-09
Discord,discovered,0,0,0,2026-01-09
Airbnb,discovered,0,0,0,2026-01-09
AppDynamics,discovered,0,0,0,2026-01-09
Arista,discovered,0,0,0,2026-01-09
Coinbase,discovered,0,0,0,2026-01-09
GoFundMe,discovered,0,0,0,2026-01-09
Figma,discovered,0,0,0,2026-01-09
Dropbox,discovered,0,0,0,2026-01-09
Domain,discovered,0,0,0,2026-01-09
Partnered,discovered,0,0,0,2026-01-09
Status,discovered,0,0,0,2026-01-09
Investor,discovered,0,0,0,2026-01-09
NEWSLETTER SIGNUP,discovered,0,0,0,2026-01-09
Go to home pagemain-logomain-logo,discovered,0,0,0,2026-01-09
Ideas,discovered,0,0,0,2026-01-09
Sectors,discovered,0,0,0,2026-01-09
Go Login,discovered,0,0,0,2026-01-09
Go to home pagemain-logo,discovered,0,0,0,2026-01-09
Learn how to unlock your ScaleUp potential,discovered,0,0,0,2026-01-09
Join Insight,discovered,0,0,0,2026-01-09
LP Portal,discovered,0,0,0,2026-01-09
For Enterprise,discovered,0,0,0,2026-01-09
Responsibility,discovered,0,0,0,2026-01-09
Legal Disclaimer,discovered,0,0,0,2026-01-09
Statement Disclaimer,discovered,0,0,0,2026-01-09
Regulatory Notices,discovered,0,0,0,2026-01-09
CCPA Notice,discovered,0,0,0,2026-01-09
Skip To Content,discovered,0,0,0,2026-01-09
AI & ML,discovered,0,0,0,2026-01-09
Biotech,discovered,0,0,0,2026-01-09
Cloud,discovered,0,0,0,2026-01-09
Data,discovered,0,0,0,2026-01-09
Deep tech,discovered,0,0,0,2026-01-09
Developer,discovered,0,0,0,2026-01-09
Healthcare,discovered,0,0,0,2026-01-09
Vertical software,discovered,0,0,0,2026-01-09
Seed,discovered,0,0,0,2026-01-09
Philosophy,discovered,0,0,0,2026-01-09
Memos,discovered,0,0,0,2026-01-09
Anti-Portfolio,discovered,0,0,0,2026-01-09
Atlas,discovered,0,0,0,2026-01-09
AI insights,discovered,0,0,0,2026-01-09
Heart of Healthcare,discovered,0,0,0,2026-01-09
Cloud Index,discovered,0,0,0,2026-01-09
STRIVE,discovered,0,0,0,2026-01-09
Portfolio careers,discovered,0,0,0,2026-01-09
Subscribe,discovered,0,0,0,2026-01-09
Europe,discovered,0,0,0,2026-01-09
Israel,discovered,0,0,0,2026-01-09
India,discovered,0,0,0,2026-01-09
BVP Forge,discovered,0,0,0,2026-01-09
See portfolio careers,discovered,0,0,0,2026-01-09
See all companies,discovered,0,0,0,2026-01-09
2U,discovered,0,0,0,2026-01-09
Close Info Window,discovered,0,0,0,2026-01-09
Visit Website,discovered,0,0,0,2026-01-09
Abridge,discovered,0,0,0,2026-01-09
2020 Healthcare Predictions,discovered,0,0,0,2026-01-09
2023 Healthcare and Life Sciences Predictions,discovered,0,0,0,2026-01-09
State of Health Tech 2023,discovered,0,0,0,2026-01-09
State of the Cloud 2024,discovered,0,0,0,2026-01-09
The Healthcare AI Adoption Index,discovered,0,0,0,2026-01-09
The State of AI 2025,discovered,0,0,0,2026-01-09
Acceleron,discovered,0,0,0,2026-01-09
ACTIV Financial Systems,discovered,0,0,0,2026-01-09
ACV Auctions,discovered,0,0,0,2026-01-09
Security for growth companies,discovered,0,0,0,2026-01-09
Ada,discovered,0,0,0,2026-01-09
Adaptive Insights,discovered,0,0,0,2026-01-09
Affirmed Networks,discovered,0,0,0,2026-01-09
AIMon,discovered,0,0,0,2026-01-09
Aiwyn,discovered,0,0,0,2026-01-09
Alcresta Therapeutics,discovered,0,0,0,2026-01-09
AlgoX2,discovered,0,0,0,2026-01-09
Allena Pharmaceuticals,discovered,0,0,0,2026-01-09
Alloy,discovered,0,0,0,2026-01-09
Allscripts,discovered,0,0,0,2026-01-09
Altair Semiconductor,discovered,0,0,0,2026-01-09
Anaqua,discovered,0,0,0,2026-01-09
Ansible Health,discovered,0,0,0,2026-01-09
Anthropic,discovered,0,0,0,2026-01-09
Anunta,discovered,0,0,0,2026-01-09
ANYbotics,discovered,0,0,0,2026-01-09
Appwrite,discovered,0,0,0,2026-01-09
Apron,discovered,0,0,0,2026-01-09
Archy,discovered,0,0,0,2026-01-09
Arcion Labs,discovered,0,0,0,2026-01-09
Artemis Health,discovered,0,0,0,2026-01-09
Aspen RxHealth,discovered,0,0,0,2026-01-09
Astrix,discovered,0,0,0,2026-01-09
Atomo Coffee,discovered,0,0,0,2026-01-09
State of Deep Tech,discovered,0,0,0,2026-01-09
August,discovered,0,0,0,2026-01-09
Auterion,discovered,0,0,0,2026-01-09
Auth0,discovered,0,0,0,2026-01-09
10 product-led growth principles,discovered,0,0,0,2026-01-09
State of the Cloud 2022,discovered,0,0,0,2026-01-09
Cybersecurity startup trends of 2022,discovered,0,0,0,2026-01-09
Read the Auth0 Series A memo,discovered,0,0,0,2026-01-09
Avant Arte,discovered,0,0,0,2026-01-09
Axion Ray,discovered,0,0,0,2026-01-09
Axis Network Technology,discovered,0,0,0,2026-01-09
Axonius,discovered,0,0,0,2026-01-09
Bankjoy,discovered,0,0,0,2026-01-09
Basis Theory,discovered,0,0,0,2026-01-09
Bastille Networks,discovered,0,0,0,2026-01-09
Betterment,discovered,0,0,0,2026-01-09
Bettermode,discovered,0,0,0,2026-01-09
Bevi,discovered,0,0,0,2026-01-09
Beyond,discovered,0,0,0,2026-01-09
Bharat Matrimony,discovered,0,0,0,2026-01-09
Internet marketplaces in India,discovered,0,0,0,2026-01-09
bigbasket,discovered,0,0,0,2026-01-09
BigID,discovered,0,0,0,2026-01-09
The emergence and evolution of metadata management,discovered,0,0,0,2026-01-09
BillGuard,discovered,0,0,0,2026-01-09
Black Sheep Foods,discovered,0,0,0,2026-01-09
BladeLogic,discovered,0,0,0,2026-01-09
Blue Apron,discovered,0,0,0,2026-01-09
Blue Nile,discovered,0,0,0,2026-01-09
Boards,discovered,0,0,0,2026-01-09
Bold Metrics,discovered,0,0,0,2026-01-09
Boldfit,discovered,0,0,0,2026-01-09
Boom Supersonic,discovered,0,0,0,2026-01-09
Box,discovered,0,0,0,2026-01-09
Brainbase,discovered,0,0,0,2026-01-09
Bread Financial,discovered,0,0,0,2026-01-09
BrightBytes,discovered,0,0,0,2026-01-09
Brightwheel,discovered,0,0,0,2026-01-09
Brisk Teaching,discovered,0,0,0,2026-01-09
Broadsoft,discovered,0,0,0,2026-01-09
Bumble,discovered,0,0,0,2026-01-09
Cambly,discovered,0,0,0,2026-01-09
Candid Co.,discovered,0,0,0,2026-01-09
Canva,discovered,0,0,0,2026-01-09
Charting the rise of the student builder,discovered,0,0,0,2026-01-09
Six product strategies to catalyze your Second Act,discovered,0,0,0,2026-01-09
State of the Cloud 2023,discovered,0,0,0,2026-01-09
The Cloud 100 Benchmarks Report 2025,discovered,0,0,0,2026-01-09
Capmo,discovered,0,0,0,2026-01-09
Capsule8,discovered,0,0,0,2026-01-09
CaptivateIQ,discovered,0,0,0,2026-01-09
Carefull Corporation,discovered,0,0,0,2026-01-09
cargo.one,discovered,0,0,0,2026-01-09
Carwow,discovered,0,0,0,2026-01-09
Cashify,discovered,0,0,0,2026-01-09
Cents,discovered,0,0,0,2026-01-09
ChipAgents,discovered,0,0,0,2026-01-09
Choco,discovered,0,0,0,2026-01-09
Ciena,discovered,0,0,0,2026-01-09
Clarity,discovered,0,0,0,2026-01-09
Clarity Money,discovered,0,0,0,2026-01-09
Claroty,discovered,0,0,0,2026-01-09
Clear Ballot,discovered,0,0,0,2026-01-09
ClearCare,discovered,0,0,0,2026-01-09
Clearing,discovered,0,0,0,2026-01-09
2022 Healthcare Predictions,discovered,0,0,0,2026-01-09
ClickHouse,discovered,0,0,0,2026-01-09
Clio,discovered,0,0,0,2026-01-09
Cloudinary,discovered,0,0,0,2026-01-09
CloudLock,discovered,0,0,0,2026-01-09
Coactive AI,discovered,0,0,0,2026-01-09
Entering the era of Intelligent Search,discovered,0,0,0,2026-01-09
Coder,discovered,0,0,0,2026-01-09
Coiled,discovered,0,0,0,2026-01-09
The evolution of machine learning infrastructure,discovered,0,0,0,2026-01-09
Collective Medical,discovered,0,0,0,2026-01-09
Columnar,discovered,0,0,0,2026-01-09
ComboCurve,discovered,0,0,0,2026-01-09
Contractbook,discovered,0,0,0,2026-01-09
CopilotIQ,discovered,0,0,0,2026-01-09
Cornerstone OnDemand,discovered,0,0,0,2026-01-09
Courier,discovered,0,0,0,2026-01-09
Crash Override,discovered,0,0,0,2026-01-09
Crete Professionals Alliance,discovered,0,0,0,2026-01-09
CRI,discovered,0,0,0,2026-01-09
Criteo,discovered,0,0,0,2026-01-09
Crosschq,discovered,0,0,0,2026-01-09
CTERA,discovered,0,0,0,2026-01-09
Curri,discovered,0,0,0,2026-01-09
CyberGRX,discovered,0,0,0,2026-01-09
Cypress.io,discovered,0,0,0,2026-01-09
Developer platforms in India,discovered,0,0,0,2026-01-09
Dashbot,discovered,0,0,0,2026-01-09
Dashlane,discovered,0,0,0,2026-01-09
Databand,discovered,0,0,0,2026-01-09
Databook,discovered,0,0,0,2026-01-09
Datafy,discovered,0,0,0,2026-01-09
DataHub,discovered,0,0,0,2026-01-09
Datalot,discovered,0,0,0,2026-01-09
DeepL,discovered,0,0,0,2026-01-09
DEFCON AI,discovered,0,0,0,2026-01-09
Defense.net,discovered,0,0,0,2026-01-09
Demostack,discovered,0,0,0,2026-01-09
Devo,discovered,0,0,0,2026-01-09
Dinii,discovered,0,0,0,2026-01-09
DISCO,discovered,0,0,0,2026-01-09
Five laws for community-led growth,discovered,0,0,0,2026-01-09
dltHub,discovered,0,0,0,2026-01-09
DocuSign,discovered,0,0,0,2026-01-09
Building a robust cloud ecosystem,discovered,0,0,0,2026-01-09
DocuTAP,discovered,0,0,0,2026-01-09
Doppel,discovered,0,0,0,2026-01-09
DoubleDutch,discovered,0,0,0,2026-01-09
DriveNets,discovered,0,0,0,2026-01-09
DroneDeploy,discovered,0,0,0,2026-01-09
Dropcam,discovered,0,0,0,2026-01-09
Read the Dropcam Seed memo,discovered,0,0,0,2026-01-09
Dynamic Yield,discovered,0,0,0,2026-01-09
Easebuzz,discovered,0,0,0,2026-01-09
eEye Digital Security,discovered,0,0,0,2026-01-09
Electric,discovered,0,0,0,2026-01-09
EliseAI,discovered,0,0,0,2026-01-09
Eloqua,discovered,0,0,0,2026-01-09
Endgame,discovered,0,0,0,2026-01-09
Enjoei,discovered,0,0,0,2026-01-09
Entropik,discovered,0,0,0,2026-01-09
The Rise of SaaS in India 2023,discovered,0,0,0,2026-01-09
EvenUp,discovered,0,0,0,2026-01-09
Everlance,discovered,0,0,0,2026-01-09
Eye Security,discovered,0,0,0,2026-01-09
Fabric Technologies,discovered,0,0,0,2026-01-09
Fal.ai,discovered,0,0,0,2026-01-09
Fandom,discovered,0,0,0,2026-01-09
Farther,discovered,0,0,0,2026-01-09
Fern,discovered,0,0,0,2026-01-09
Fieldguide,discovered,0,0,0,2026-01-09
Finmark,discovered,0,0,0,2026-01-09
Forecasting 101,discovered,0,0,0,2026-01-09
Firebolt,discovered,0,0,0,2026-01-09
Fiverr,discovered,0,0,0,2026-01-09
How to navigate the product-market fit journey,discovered,0,0,0,2026-01-09
Read the Fiverr memo,discovered,0,0,0,2026-01-09
Flarion Technologies,discovered,0,0,0,2026-01-09
Fold,discovered,0,0,0,2026-01-09
Folx Health,discovered,0,0,0,2026-01-09
Foraged,discovered,0,0,0,2026-01-09
ForeVR,discovered,0,0,0,2026-01-09
Formally,discovered,0,0,0,2026-01-09
Forter,discovered,0,0,0,2026-01-09
Foxglove,discovered,0,0,0,2026-01-09
Fractyl Health,discovered,0,0,0,2026-01-09
Fulcrum,discovered,0,0,0,2026-01-09
Fuze,discovered,0,0,0,2026-01-09
Gainsight,discovered,0,0,0,2026-01-09
The Rise of SaaS in India,discovered,0,0,0,2026-01-09
Gamefam,discovered,0,0,0,2026-01-09
Gankster,discovered,0,0,0,2026-01-09
The Five Waves of Fintech,discovered,0,0,0,2026-01-09
GetAccept,discovered,0,0,0,2026-01-09
GetInsured,discovered,0,0,0,2026-01-09
GigFinesse,discovered,0,0,0,2026-01-09
Glint,discovered,0,0,0,2026-01-09
GlossGenius,discovered,0,0,0,2026-01-09
Good Glamm Group,discovered,0,0,0,2026-01-09
GoodShip,discovered,0,0,0,2026-01-09
Gracenote,discovered,0,0,0,2026-01-09
Graph AI,discovered,0,0,0,2026-01-09
Groups,discovered,0,0,0,2026-01-09
GTS Central Europe,discovered,0,0,0,2026-01-09
Guild,discovered,0,0,0,2026-01-09
Habana Labs,discovered,0,0,0,2026-01-09
Halter,discovered,0,0,0,2026-01-09
HashiCorp,discovered,0,0,0,2026-01-09
Hatch,discovered,0,0,0,2026-01-09
Headspace,discovered,0,0,0,2026-01-09
Hibob,discovered,0,0,0,2026-01-09
The rise of Hibob,discovered,0,0,0,2026-01-09
Hinge Health,discovered,0,0,0,2026-01-09
HockeyStack,discovered,0,0,0,2026-01-09
HomeFirst,discovered,0,0,0,2026-01-09
House Rx,discovered,0,0,0,2026-01-09
Hungama,discovered,0,0,0,2026-01-09
Hunters,discovered,0,0,0,2026-01-09
Hyperscience,discovered,0,0,0,2026-01-09
Illusive Networks,discovered,0,0,0,2026-01-09
Imply,discovered,0,0,0,2026-01-09
Impossible Aerospace,discovered,0,0,0,2026-01-09
Incognia,discovered,0,0,0,2026-01-09
Indian Energy Exchange,discovered,0,0,0,2026-01-09
Innoviti,discovered,0,0,0,2026-01-09
