company_name,activity_type,role_count,post_count,priority_score,last_updated
Hyper-personalized stories powered by AI,discovered,0,0,0,2026-01-30
Sell a home in minutes,discovered,0,0,0,2026-01-30
Rebuilding higher ed for the AI era,discovered,0,0,0,2026-01-30
Watch live sports with friends,discovered,0,0,0,2026-01-30
Personalized automated oral health system,discovered,0,0,0,2026-01-30
AI gamemaker,discovered,0,0,0,2026-01-30
Clinical grade headband to improve sleep,discovered,0,0,0,2026-01-30
Largest music game on Roblox,discovered,0,0,0,2026-01-30
Proteomics for precision organ health,discovered,0,0,0,2026-01-30
Building a native AI foundational model for Japan,discovered,0,0,0,2026-01-30
Empowering a billion software developers,discovered,0,0,0,2026-01-30
Serverless Postgres,discovered,0,0,0,2026-01-30
AI applications for the Fortune 500,discovered,0,0,0,2026-01-30
AI-native FP&A software & data management,discovered,0,0,0,2026-01-30
AI accountant,discovered,0,0,0,2026-01-30
AI-native ERP,discovered,0,0,0,2026-01-30
Legal AI contract review & drafting,discovered,0,0,0,2026-01-30
AI-native digital identity protection,discovered,0,0,0,2026-01-30
Real-time data warehouse and open-source database,discovered,0,0,0,2026-01-30
Adapting the web for AIs,discovered,0,0,0,2026-01-30
Chip design reimagined with AI,discovered,0,0,0,2026-01-30
Automated analog layout,discovered,0,0,0,2026-01-30
Copilot for architects and interior designers,discovered,0,0,0,2026-01-30
Building the full-stack for Generative AI in India,discovered,0,0,0,2026-01-30
AI assistant to transcribe and summarize meetings,discovered,0,0,0,2026-01-30
Staying on top of cyber threats,discovered,0,0,0,2026-01-30
Self-service analytics for the modern data stack,discovered,0,0,0,2026-01-30
Simplified business communications,discovered,0,0,0,2026-01-30
Antivirus software to prevent rather than detect,discovered,0,0,0,2026-01-30
Enabling businesses to participate in the economy,discovered,0,0,0,2026-01-30
Financial infrastructure for the Internet,discovered,0,0,0,2026-01-30
Credit card using your home equity for lower rates,discovered,0,0,0,2026-01-30
Pay over time without hidden fees,discovered,0,0,0,2026-01-30
Co-branded financial products,discovered,0,0,0,2026-01-30
Finance simplified,discovered,0,0,0,2026-01-30
Cyber insurance,discovered,0,0,0,2026-01-30
Real estate investing for everyone,discovered,0,0,0,2026-01-30
Improving access to affordable credit with AI,discovered,0,0,0,2026-01-30
Self-driving trucks,discovered,0,0,0,2026-01-30
Next-generation defense systems,discovered,0,0,0,2026-01-30
Universal manufacturing network,discovered,0,0,0,2026-01-30
Structured cognition in machines,discovered,0,0,0,2026-01-30
AI-powered weather balloons,discovered,0,0,0,2026-01-30
Building delivery bots,discovered,0,0,0,2026-01-30
Revolutionizing analog computing for AI,discovered,0,0,0,2026-01-30
Intelligent robotics for item handling,discovered,0,0,0,2026-01-30
Manufacturing in space,discovered,0,0,0,2026-01-30
High-resolution imaging satellites,discovered,0,0,0,2026-01-30
Limitless clean fusion energy,discovered,0,0,0,2026-01-30
High-capacity urban mass transit,discovered,0,0,0,2026-01-30
Forging the future of steel,discovered,0,0,0,2026-01-30
Fertilizer from air,discovered,0,0,0,2026-01-30
Extracting heat from superhot rocks,discovered,0,0,0,2026-01-30
Cell-free biomanufacturing platform,discovered,0,0,0,2026-01-30
Circular apparel,discovered,0,0,0,2026-01-30
Energy storage solution,discovered,0,0,0,2026-01-30
Direct air capture at scale,discovered,0,0,0,2026-01-30
Using perovskites for lower-cost solar,discovered,0,0,0,2026-01-30
Capturing Rubisco protein from green leaves,discovered,0,0,0,2026-01-30
Solid state lithium batteries,discovered,0,0,0,2026-01-30
Local power generation for a zero-carbon future,discovered,0,0,0,2026-01-30
Changing agriculture with intelligent machinery,discovered,0,0,0,2026-01-30
Transforming pollution into sustainable fuels,discovered,0,0,0,2026-01-30
Freeing the world from pain,discovered,0,0,0,2026-01-30
AI therapist,discovered,0,0,0,2026-01-30
AI for Clinical Conversations,discovered,0,0,0,2026-01-30
Transforming cardiologic care using deep learning,discovered,0,0,0,2026-01-30
AI tool enabling oncologists,discovered,0,0,0,2026-01-30
Neighborhood primary care for people on Medicare,discovered,0,0,0,2026-01-30
AI prediction system for cancer,discovered,0,0,0,2026-01-30
Making family care possible,discovered,0,0,0,2026-01-30
AI radiology workflow automation tool,discovered,0,0,0,2026-01-30
AI copilot for physicians,discovered,0,0,0,2026-01-30
AI-assisted primary care,discovered,0,0,0,2026-01-30
Emotionally intelligent AI care management,discovered,0,0,0,2026-01-30
Exercise platform to prevent falls,discovered,0,0,0,2026-01-30
In-the-moment care for every emotion,discovered,0,0,0,2026-01-30
Empowering people to improve their heart health,discovered,0,0,0,2026-01-30
Robots for biologists,discovered,0,0,0,2026-01-30
Rapid diagnostic tests that read the immune system,discovered,0,0,0,2026-01-30
Transforming cancer care through blood tests,discovered,0,0,0,2026-01-30
Biohybrid brain computer interface,discovered,0,0,0,2026-01-30
Neonatal platform for preterm infants,discovered,0,0,0,2026-01-30
Building next-gen biomaterials for smart biologics,discovered,0,0,0,2026-01-30
Advanced infectious disease diagnostics,discovered,0,0,0,2026-01-30
Medication-free depression treatment,discovered,0,0,0,2026-01-30
Lab-grown human organs for drug discovery,discovered,0,0,0,2026-01-30
Developing in vivo CAR-T therapeutics,discovered,0,0,0,2026-01-30
Extending lifespan of dogs,discovered,0,0,0,2026-01-30
Foundational models for the human cell,discovered,0,0,0,2026-01-30
Pioneering precision epigenetic medicines,discovered,0,0,0,2026-01-30
Individualized precision therapeutics,discovered,0,0,0,2026-01-30
Precision nucleic acid delivery technology,discovered,0,0,0,2026-01-30
Human-compatible organs for transplantation,discovered,0,0,0,2026-01-30
Targeting cells that cause aging,discovered,0,0,0,2026-01-30
Autonomizing stem cell therapy manufacturing,discovered,0,0,0,2026-01-30
Founder Experience,discovered,0,0,0,2026-01-30
Launch,discovered,0,0,0,2026-01-30
Research Hub,discovered,0,0,0,2026-01-30
Faction,discovered,0,0,0,2026-01-30
Gaming,discovered,0,0,0,2026-01-30
Events,discovered,0,0,0,2026-01-30
Lighthouse,discovered,0,0,0,2026-01-30
Portfolio Jobs,discovered,0,0,0,2026-01-30
Filter options,discovered,0,0,0,2026-01-30
Filter Sectorall,discovered,0,0,0,2026-01-30
Filter Locationall,discovered,0,0,0,2026-01-30
AledadeFounded2014BackedSince2023StatusPrivate,discovered,0,0,0,2026-01-30
CasapFounded2023BackedSince2024StatusPrivate,discovered,0,0,0,2026-01-30
CertikStatusPrivate,discovered,0,0,0,2026-01-30
CrowdampStatusPrivate,discovered,0,0,0,2026-01-30
CueInFounded2022StageInvestedSeedStatusPrivate,discovered,0,0,0,2026-01-30
CyeraFounded2020StatusPrivate,discovered,0,0,0,2026-01-30
Data SutramStatusPrivate,discovered,0,0,0,2026-01-30
DatabricksFounded2013BackedSince2024StatusPrivate,discovered,0,0,0,2026-01-30
FourthwallFounded2019BackedSince2021StatusPrivate,discovered,0,0,0,2026-01-30
Growth NetworksStatusPrivate,discovered,0,0,0,2026-01-30
HerbeastStatusPrivate,discovered,0,0,0,2026-01-30
HomaryStatusPrivate,discovered,0,0,0,2026-01-30
KeychainFounded2023BackedSince2024StatusPrivate,discovered,0,0,0,2026-01-30
KongregateStatusAcquired,discovered,0,0,0,2026-01-30
LightSourceStageInvestedSeries AStatusPrivate,discovered,0,0,0,2026-01-30
Lost LakeStatusPrivate,discovered,0,0,0,2026-01-30
Manex AIBackedSince2025StatusPrivate,discovered,0,0,0,2026-01-30
MasergyStatusPrivate,discovered,0,0,0,2026-01-30
MendStatusPrivate,discovered,0,0,0,2026-01-30
MetaSolv SoftwareStatusPrivate,discovered,0,0,0,2026-01-30
Millennial FoxStatusPrivate,discovered,0,0,0,2026-01-30
NeuralinkBackedSince2025StatusPrivate,discovered,0,0,0,2026-01-30
NYMStatusPrivate,discovered,0,0,0,2026-01-30
OlemaFounded2006BackedSince2023StatusPrivate,discovered,0,0,0,2026-01-30
PebbleStatusPrivate,discovered,0,0,0,2026-01-30
PolygonFounded2017StatusPrivate,discovered,0,0,0,2026-01-30
PSS SystemsStatusPrivate,discovered,0,0,0,2026-01-30
Radiant SecurityFounded2021StatusPrivate,discovered,0,0,0,2026-01-30
RecordGramStatusPrivate,discovered,0,0,0,2026-01-30
RipplingFounded2016BackedSince2023StatusPrivate,discovered,0,0,0,2026-01-30
Seventh SparkStatusAcquired,discovered,0,0,0,2026-01-30
Star AnalyticsStatusPrivate,discovered,0,0,0,2026-01-30
StyleSeatStatusPrivate,discovered,0,0,0,2026-01-30
TanaStatusPrivate,discovered,0,0,0,2026-01-30
TennrFounded2019StageInvestedSeries BStatusPrivate,discovered,0,0,0,2026-01-30
The House of LR&CStatusPrivate,discovered,0,0,0,2026-01-30
TheFindStatusPrivate,discovered,0,0,0,2026-01-30
United DwellingStatusPrivate,discovered,0,0,0,2026-01-30
VarageSaleStatusAcquired,discovered,0,0,0,2026-01-30
VolleyFounded2016BackedSince2018StatusPrivate,discovered,0,0,0,2026-01-30
WavesetStatusPrivate,discovered,0,0,0,2026-01-30
Privacy,discovered,0,0,0,2026-01-30
Cookies,discovered,0,0,0,2026-01-30
continue to theFactionSite,discovered,0,0,0,2026-01-30
CONTINUE TO LIGHTSPEED INDIA,discovered,0,0,0,2026-01-30
All Companies,discovered,0,0,0,2026-01-30
Cybersecurity,discovered,0,0,0,2026-01-30
Saas,discovered,0,0,0,2026-01-30
Marketplaces & Commerce,discovered,0,0,0,2026-01-30
Fintech & Crypto,discovered,0,0,0,2026-01-30
Edge,discovered,0,0,0,2026-01-30
Firm,discovered,0,0,0,2026-01-30
Perspective,discovered,0,0,0,2026-01-30
Specialists,discovered,0,0,0,2026-01-30
News & Insights,discovered,0,0,0,2026-01-30
youtube,discovered,0,0,0,2026-01-30
Adept,discovered,0,0,0,2026-01-30
Abnormal AI,discovered,0,0,0,2026-01-30
Discord,discovered,0,0,0,2026-01-30
Airbnb,discovered,0,0,0,2026-01-30
AppDynamics,discovered,0,0,0,2026-01-30
Arista,discovered,0,0,0,2026-01-30
Coinbase,discovered,0,0,0,2026-01-30
GoFundMe,discovered,0,0,0,2026-01-30
Figma,discovered,0,0,0,2026-01-30
Dropbox,discovered,0,0,0,2026-01-30
Domain,discovered,0,0,0,2026-01-30
Partnered,discovered,0,0,0,2026-01-30
Status,discovered,0,0,0,2026-01-30
Investor,discovered,0,0,0,2026-01-30
NEWSLETTER SIGNUP,discovered,0,0,0,2026-01-30
Go to home pagemain-logomain-logo,discovered,0,0,0,2026-01-30
Ideas,discovered,0,0,0,2026-01-30
Sectors,discovered,0,0,0,2026-01-30
Go to home pagemain-logo,discovered,0,0,0,2026-01-30
Learn how to unlock your ScaleUp potential,discovered,0,0,0,2026-01-30
Join Insight,discovered,0,0,0,2026-01-30
LP Portal,discovered,0,0,0,2026-01-30
For Enterprise,discovered,0,0,0,2026-01-30
Responsibility,discovered,0,0,0,2026-01-30
Legal Disclaimer,discovered,0,0,0,2026-01-30
Statement Disclaimer,discovered,0,0,0,2026-01-30
Regulatory Notices,discovered,0,0,0,2026-01-30
CCPA Notice,discovered,0,0,0,2026-01-30
AI & ML,discovered,0,0,0,2026-01-30
Biotech,discovered,0,0,0,2026-01-30
Cloud,discovered,0,0,0,2026-01-30
Data,discovered,0,0,0,2026-01-30
Deep tech & Defense,discovered,0,0,0,2026-01-30
Developer,discovered,0,0,0,2026-01-30
Healthcare,discovered,0,0,0,2026-01-30
Vertical software,discovered,0,0,0,2026-01-30
Seed,discovered,0,0,0,2026-01-30
Philosophy,discovered,0,0,0,2026-01-30
Memos,discovered,0,0,0,2026-01-30
Anti-Portfolio,discovered,0,0,0,2026-01-30
Atlas,discovered,0,0,0,2026-01-30
AI insights,discovered,0,0,0,2026-01-30
Heart of Healthcare,discovered,0,0,0,2026-01-30
Cloud Index,discovered,0,0,0,2026-01-30
STRIVE,discovered,0,0,0,2026-01-30
Portfolio careers,discovered,0,0,0,2026-01-30
Subscribe,discovered,0,0,0,2026-01-30
Europe,discovered,0,0,0,2026-01-30
Israel,discovered,0,0,0,2026-01-30
India,discovered,0,0,0,2026-01-30
BVP Forge,discovered,0,0,0,2026-01-30
See portfolio careers,discovered,0,0,0,2026-01-30
See all companies,discovered,0,0,0,2026-01-30
Deep tech,discovered,0,0,0,2026-01-30
2U,discovered,0,0,0,2026-01-30
Close Info Window,discovered,0,0,0,2026-01-30
Visit Website,discovered,0,0,0,2026-01-30
Abridge,discovered,0,0,0,2026-01-30
2020 Healthcare Predictions,discovered,0,0,0,2026-01-30
2023 Healthcare and Life Sciences Predictions,discovered,0,0,0,2026-01-30
State of Health Tech 2023,discovered,0,0,0,2026-01-30
State of the Cloud 2024,discovered,0,0,0,2026-01-30
The Healthcare AI Adoption Index,discovered,0,0,0,2026-01-30
The State of AI 2025,discovered,0,0,0,2026-01-30
Acceleron,discovered,0,0,0,2026-01-30
ACTIV Financial Systems,discovered,0,0,0,2026-01-30
ACV Auctions,discovered,0,0,0,2026-01-30
Security for growth companies,discovered,0,0,0,2026-01-30
Ada,discovered,0,0,0,2026-01-30
Adaptive Insights,discovered,0,0,0,2026-01-30
Affirmed Networks,discovered,0,0,0,2026-01-30
AIMon,discovered,0,0,0,2026-01-30
Aivar,discovered,0,0,0,2026-01-30
Aiwyn,discovered,0,0,0,2026-01-30
Alcresta Therapeutics,discovered,0,0,0,2026-01-30
AlgoX2,discovered,0,0,0,2026-01-30
Allena Pharmaceuticals,discovered,0,0,0,2026-01-30
Alloy,discovered,0,0,0,2026-01-30
Allscripts,discovered,0,0,0,2026-01-30
Altair Semiconductor,discovered,0,0,0,2026-01-30
Anaqua,discovered,0,0,0,2026-01-30
Ansible Health,discovered,0,0,0,2026-01-30
Anthropic,discovered,0,0,0,2026-01-30
Anunta,discovered,0,0,0,2026-01-30
ANYbotics,discovered,0,0,0,2026-01-30
Appwrite,discovered,0,0,0,2026-01-30
Apron,discovered,0,0,0,2026-01-30
Archy,discovered,0,0,0,2026-01-30
Arcion Labs,discovered,0,0,0,2026-01-30
Artemis Health,discovered,0,0,0,2026-01-30
Aspen RxHealth,discovered,0,0,0,2026-01-30
Astrix,discovered,0,0,0,2026-01-30
Atomo Coffee,discovered,0,0,0,2026-01-30
State of Deep Tech,discovered,0,0,0,2026-01-30
August,discovered,0,0,0,2026-01-30
Auterion,discovered,0,0,0,2026-01-30
Auth0,discovered,0,0,0,2026-01-30
10 product-led growth principles,discovered,0,0,0,2026-01-30
State of the Cloud 2022,discovered,0,0,0,2026-01-30
Cybersecurity startup trends of 2022,discovered,0,0,0,2026-01-30
Read the Auth0 Series A memo,discovered,0,0,0,2026-01-30
Avant Arte,discovered,0,0,0,2026-01-30
Axion Ray,discovered,0,0,0,2026-01-30
Axis Network Technology,discovered,0,0,0,2026-01-30
Axonius,discovered,0,0,0,2026-01-30
Bankjoy,discovered,0,0,0,2026-01-30
Basis Theory,discovered,0,0,0,2026-01-30
Bastille Networks,discovered,0,0,0,2026-01-30
Betterment,discovered,0,0,0,2026-01-30
Bettermode,discovered,0,0,0,2026-01-30
Bevi,discovered,0,0,0,2026-01-30
Beyond,discovered,0,0,0,2026-01-30
Bharat Matrimony,discovered,0,0,0,2026-01-30
Internet marketplaces in India,discovered,0,0,0,2026-01-30
bigbasket,discovered,0,0,0,2026-01-30
BigID,discovered,0,0,0,2026-01-30
The emergence and evolution of metadata management,discovered,0,0,0,2026-01-30
BillGuard,discovered,0,0,0,2026-01-30
Black Sheep Foods,discovered,0,0,0,2026-01-30
BladeLogic,discovered,0,0,0,2026-01-30
Blue Apron,discovered,0,0,0,2026-01-30
Blue Nile,discovered,0,0,0,2026-01-30
Boards,discovered,0,0,0,2026-01-30
Bold Metrics,discovered,0,0,0,2026-01-30
Boldfit,discovered,0,0,0,2026-01-30
Boom Supersonic,discovered,0,0,0,2026-01-30
Box,discovered,0,0,0,2026-01-30
Brainbase,discovered,0,0,0,2026-01-30
Bread Financial,discovered,0,0,0,2026-01-30
BrightBytes,discovered,0,0,0,2026-01-30
Brightwheel,discovered,0,0,0,2026-01-30
Brisk Teaching,discovered,0,0,0,2026-01-30
Broadsoft,discovered,0,0,0,2026-01-30
Bumble,discovered,0,0,0,2026-01-30
Cambly,discovered,0,0,0,2026-01-30
Candid Co.,discovered,0,0,0,2026-01-30
Canva,discovered,0,0,0,2026-01-30
Charting the rise of the student builder,discovered,0,0,0,2026-01-30
Six product strategies to catalyze your Second Act,discovered,0,0,0,2026-01-30
State of the Cloud 2023,discovered,0,0,0,2026-01-30
The Cloud 100 Benchmarks Report 2025,discovered,0,0,0,2026-01-30
Capmo,discovered,0,0,0,2026-01-30
Capsule8,discovered,0,0,0,2026-01-30
CaptivateIQ,discovered,0,0,0,2026-01-30
Carefull Corporation,discovered,0,0,0,2026-01-30
cargo.one,discovered,0,0,0,2026-01-30
Carwow,discovered,0,0,0,2026-01-30
Cashify,discovered,0,0,0,2026-01-30
Cents,discovered,0,0,0,2026-01-30
ChipAgents,discovered,0,0,0,2026-01-30
Choco,discovered,0,0,0,2026-01-30
Ciena,discovered,0,0,0,2026-01-30
Clarity,discovered,0,0,0,2026-01-30
Clarity Money,discovered,0,0,0,2026-01-30
Claroty,discovered,0,0,0,2026-01-30
Clear Ballot,discovered,0,0,0,2026-01-30
ClearCare,discovered,0,0,0,2026-01-30
Clearing,discovered,0,0,0,2026-01-30
2022 Healthcare Predictions,discovered,0,0,0,2026-01-30
ClickHouse,discovered,0,0,0,2026-01-30
Clio,discovered,0,0,0,2026-01-30
Cloudinary,discovered,0,0,0,2026-01-30
CloudLock,discovered,0,0,0,2026-01-30
Coactive AI,discovered,0,0,0,2026-01-30
Entering the era of Intelligent Search,discovered,0,0,0,2026-01-30
Coder,discovered,0,0,0,2026-01-30
Coiled,discovered,0,0,0,2026-01-30
The evolution of machine learning infrastructure,discovered,0,0,0,2026-01-30
Collective Medical,discovered,0,0,0,2026-01-30
Columnar,discovered,0,0,0,2026-01-30
ComboCurve,discovered,0,0,0,2026-01-30
Contractbook,discovered,0,0,0,2026-01-30
Converge Bio,discovered,0,0,0,2026-01-30
CopilotIQ,discovered,0,0,0,2026-01-30
Cornerstone OnDemand,discovered,0,0,0,2026-01-30
Courier,discovered,0,0,0,2026-01-30
Crash Override,discovered,0,0,0,2026-01-30
Crete Professionals Alliance,discovered,0,0,0,2026-01-30
CRI,discovered,0,0,0,2026-01-30
Criteo,discovered,0,0,0,2026-01-30
Crosschq,discovered,0,0,0,2026-01-30
CTERA,discovered,0,0,0,2026-01-30
Curri,discovered,0,0,0,2026-01-30
CyberGRX,discovered,0,0,0,2026-01-30
Cypress.io,discovered,0,0,0,2026-01-30
Developer platforms in India,discovered,0,0,0,2026-01-30
Dashbot,discovered,0,0,0,2026-01-30
Dashlane,discovered,0,0,0,2026-01-30
Databand,discovered,0,0,0,2026-01-30
Databook,discovered,0,0,0,2026-01-30
Datafy,discovered,0,0,0,2026-01-30
DataHub,discovered,0,0,0,2026-01-30
Datalot,discovered,0,0,0,2026-01-30
DeepL,discovered,0,0,0,2026-01-30
DEFCON AI,discovered,0,0,0,2026-01-30
Defense.net,discovered,0,0,0,2026-01-30
Demostack,discovered,0,0,0,2026-01-30
Devo,discovered,0,0,0,2026-01-30
Dinii,discovered,0,0,0,2026-01-30
DISCO,discovered,0,0,0,2026-01-30
Five laws for community-led growth,discovered,0,0,0,2026-01-30
dltHub,discovered,0,0,0,2026-01-30
DocuSign,discovered,0,0,0,2026-01-30
Building a robust cloud ecosystem,discovered,0,0,0,2026-01-30
DocuTAP,discovered,0,0,0,2026-01-30
Dominion Dynamics,discovered,0,0,0,2026-01-30
Doppel,discovered,0,0,0,2026-01-30
DoubleDutch,discovered,0,0,0,2026-01-30
DriveNets,discovered,0,0,0,2026-01-30
DroneDeploy,discovered,0,0,0,2026-01-30
Dropcam,discovered,0,0,0,2026-01-30
Read the Dropcam Seed memo,discovered,0,0,0,2026-01-30
Dynamic Yield,discovered,0,0,0,2026-01-30
Easebuzz,discovered,0,0,0,2026-01-30
eEye Digital Security,discovered,0,0,0,2026-01-30
Electric,discovered,0,0,0,2026-01-30
EliseAI,discovered,0,0,0,2026-01-30
Eloqua,discovered,0,0,0,2026-01-30
Endgame,discovered,0,0,0,2026-01-30
Enjoei,discovered,0,0,0,2026-01-30
Entropik,discovered,0,0,0,2026-01-30
The Rise of SaaS in India 2023,discovered,0,0,0,2026-01-30
EvenUp,discovered,0,0,0,2026-01-30
Everlance,discovered,0,0,0,2026-01-30
Eye Security,discovered,0,0,0,2026-01-30
Fabric Technologies,discovered,0,0,0,2026-01-30
Fal.ai,discovered,0,0,0,2026-01-30
Fandom,discovered,0,0,0,2026-01-30
Farther,discovered,0,0,0,2026-01-30
Fern,discovered,0,0,0,2026-01-30
Fieldguide,discovered,0,0,0,2026-01-30
Finmark,discovered,0,0,0,2026-01-30
Forecasting 101,discovered,0,0,0,2026-01-30
Firebolt,discovered,0,0,0,2026-01-30
Fiverr,discovered,0,0,0,2026-01-30
How to navigate the product-market fit journey,discovered,0,0,0,2026-01-30
Read the Fiverr memo,discovered,0,0,0,2026-01-30
Flarion Technologies,discovered,0,0,0,2026-01-30
Fold,discovered,0,0,0,2026-01-30
Folx Health,discovered,0,0,0,2026-01-30
Foraged,discovered,0,0,0,2026-01-30
ForeVR,discovered,0,0,0,2026-01-30
Formally,discovered,0,0,0,2026-01-30
Forter,discovered,0,0,0,2026-01-30
Foxglove,discovered,0,0,0,2026-01-30
Fractyl Health,discovered,0,0,0,2026-01-30
Fulcrum,discovered,0,0,0,2026-01-30
Fuze,discovered,0,0,0,2026-01-30
Gainsight,discovered,0,0,0,2026-01-30
The Rise of SaaS in India,discovered,0,0,0,2026-01-30
Gamefam,discovered,0,0,0,2026-01-30
Gankster,discovered,0,0,0,2026-01-30
The Five Waves of Fintech,discovered,0,0,0,2026-01-30
GetAccept,discovered,0,0,0,2026-01-30
GetInsured,discovered,0,0,0,2026-01-30
GigFinesse,discovered,0,0,0,2026-01-30
Glint,discovered,0,0,0,2026-01-30
GlossGenius,discovered,0,0,0,2026-01-30
Good Glamm Group,discovered,0,0,0,2026-01-30
GoodShip,discovered,0,0,0,2026-01-30
Gracenote,discovered,0,0,0,2026-01-30
Graph AI,discovered,0,0,0,2026-01-30
Groups,discovered,0,0,0,2026-01-30
GTS Central Europe,discovered,0,0,0,2026-01-30
Guild,discovered,0,0,0,2026-01-30
Habana Labs,discovered,0,0,0,2026-01-30
Halter,discovered,0,0,0,2026-01-30
HashiCorp,discovered,0,0,0,2026-01-30
Hatch,discovered,0,0,0,2026-01-30
Headspace,discovered,0,0,0,2026-01-30
Hibob,discovered,0,0,0,2026-01-30
The rise of Hibob,discovered,0,0,0,2026-01-30
Hinge Health,discovered,0,0,0,2026-01-30
HockeyStack,discovered,0,0,0,2026-01-30
HomeFirst,discovered,0,0,0,2026-01-30
House Rx,discovered,0,0,0,2026-01-30
Hungama,discovered,0,0,0,2026-01-30
Hunters,discovered,0,0,0,2026-01-30
Hyperscience,discovered,0,0,0,2026-01-30
Illusive Networks,discovered,0,0,0,2026-01-30
Imply,discovered,0,0,0,2026-01-30
Impossible Aerospace,discovered,0,0,0,2026-01-30
Incognia,discovered,0,0,0,2026-01-30
Indian Energy Exchange,discovered,0,0,0,2026-01-30
Innoviti,discovered,0,0,0,2026-01-30
Fintech for all in India,discovered,0,0,0,2026-01-30
InRisk,discovered,0,0,0,2026-01-30
Insmed,discovered,0,0,0,2026-01-30
Instructure,discovered,0,0,0,2026-01-30
Intacct,discovered,0,0,0,2026-01-30
Intego,discovered,0,0,0,2026-01-30
Intercom,discovered,0,0,0,2026-01-30
How Intercom navigated the AI paradigm shift,discovered,0,0,0,2026-01-30
The Rise of Cloud in Europe,discovered,0,0,0,2026-01-30
Intucell,discovered,0,0,0,2026-01-30
Iris Automation,discovered,0,0,0,2026-01-30
iSIGHT Security,discovered,0,0,0,2026-01-30
Jasper,discovered,0,0,0,2026-01-30
Jingle,discovered,0,0,0,2026-01-30
K2 Integrity,discovered,0,0,0,2026-01-30
Kandou,discovered,0,0,0,2026-01-30
Kenna Security,discovered,0,0,0,2026-01-30
Kindred,discovered,0,0,0,2026-01-30
Klook,discovered,0,0,0,2026-01-30
Knewton,discovered,0,0,0,2026-01-30
Kroll Bond Rating Agency,discovered,0,0,0,2026-01-30
Kymera Therapeutics,discovered,0,0,0,2026-01-30
LaunchDarkly,discovered,0,0,0,2026-01-30
Leaba Semiconductor,discovered,0,0,0,2026-01-30
Leaner Technologies,discovered,0,0,0,2026-01-30
Leena AI,discovered,0,0,0,2026-01-30
Legit Security,discovered,0,0,0,2026-01-30
Legora,discovered,0,0,0,2026-01-30
Lentra,discovered,0,0,0,2026-01-30
Liazon,discovered,0,0,0,2026-01-30
Life360,discovered,0,0,0,2026-01-30
LifeLock,discovered,0,0,0,2026-01-30
Read the LifeLock memo,discovered,0,0,0,2026-01-30
The 101 guide on GTM operations for SaaS founders,discovered,0,0,0,2026-01-30
Lithic,discovered,0,0,0,2026-01-30
Litify,discovered,0,0,0,2026-01-30
LiveAuctioneers,discovered,0,0,0,2026-01-30
Livspace,discovered,0,0,0,2026-01-30
The emergence of B2B marketplaces in India,discovered,0,0,0,2026-01-30
LogicNow,discovered,0,0,0,2026-01-30
