company_name,activity_type,role_count,post_count,priority_score,last_updated
Copilot for architects and interior designers,discovered,0,0,0,2026-01-16
Building the full-stack for Generative AI in India,discovered,0,0,0,2026-01-16
AI assistant to transcribe and summarize meetings,discovered,0,0,0,2026-01-16
Staying on top of cyber threats,discovered,0,0,0,2026-01-16
Self-service analytics for the modern data stack,discovered,0,0,0,2026-01-16
Simplified business communications,discovered,0,0,0,2026-01-16
Antivirus software to prevent rather than detect,discovered,0,0,0,2026-01-16
Enabling businesses to participate in the economy,discovered,0,0,0,2026-01-16
Financial infrastructure for the Internet,discovered,0,0,0,2026-01-16
Credit card using your home equity for lower rates,discovered,0,0,0,2026-01-16
Pay over time without hidden fees,discovered,0,0,0,2026-01-16
Co-branded financial products,discovered,0,0,0,2026-01-16
Finance simplified,discovered,0,0,0,2026-01-16
Cyber insurance,discovered,0,0,0,2026-01-16
Real estate investing for everyone,discovered,0,0,0,2026-01-16
Improving access to affordable credit with AI,discovered,0,0,0,2026-01-16
Self-driving trucks,discovered,0,0,0,2026-01-16
Next-generation defense systems,discovered,0,0,0,2026-01-16
Universal manufacturing network,discovered,0,0,0,2026-01-16
Structured cognition in machines,discovered,0,0,0,2026-01-16
AI-powered weather balloons,discovered,0,0,0,2026-01-16
Building delivery bots,discovered,0,0,0,2026-01-16
Revolutionizing analog computing for AI,discovered,0,0,0,2026-01-16
Intelligent robotics for item handling,discovered,0,0,0,2026-01-16
Manufacturing in space,discovered,0,0,0,2026-01-16
High-resolution imaging satellites,discovered,0,0,0,2026-01-16
Limitless clean fusion energy,discovered,0,0,0,2026-01-16
High-capacity urban mass transit,discovered,0,0,0,2026-01-16
Forging the future of steel,discovered,0,0,0,2026-01-16
Fertilizer from air,discovered,0,0,0,2026-01-16
Extracting heat from superhot rocks,discovered,0,0,0,2026-01-16
Cell-free biomanufacturing platform,discovered,0,0,0,2026-01-16
Circular apparel,discovered,0,0,0,2026-01-16
Energy storage solution,discovered,0,0,0,2026-01-16
Direct air capture at scale,discovered,0,0,0,2026-01-16
Using perovskites for lower-cost solar,discovered,0,0,0,2026-01-16
Capturing Rubisco protein from green leaves,discovered,0,0,0,2026-01-16
Solid state lithium batteries,discovered,0,0,0,2026-01-16
Local power generation for a zero-carbon future,discovered,0,0,0,2026-01-16
Changing agriculture with intelligent machinery,discovered,0,0,0,2026-01-16
Transforming pollution into sustainable fuels,discovered,0,0,0,2026-01-16
Freeing the world from pain,discovered,0,0,0,2026-01-16
AI therapist,discovered,0,0,0,2026-01-16
AI for Clinical Conversations,discovered,0,0,0,2026-01-16
Transforming cardiologic care using deep learning,discovered,0,0,0,2026-01-16
AI tool enabling oncologists,discovered,0,0,0,2026-01-16
Neighborhood primary care for people on Medicare,discovered,0,0,0,2026-01-16
AI prediction system for cancer,discovered,0,0,0,2026-01-16
Making family care possible,discovered,0,0,0,2026-01-16
AI radiology workflow automation tool,discovered,0,0,0,2026-01-16
AI copilot for physicians,discovered,0,0,0,2026-01-16
AI-assisted primary care,discovered,0,0,0,2026-01-16
Emotionally intelligent AI care management,discovered,0,0,0,2026-01-16
Exercise platform to prevent falls,discovered,0,0,0,2026-01-16
In-the-moment care for every emotion,discovered,0,0,0,2026-01-16
Empowering people to improve their heart health,discovered,0,0,0,2026-01-16
Robots for biologists,discovered,0,0,0,2026-01-16
Rapid diagnostic tests that read the immune system,discovered,0,0,0,2026-01-16
Transforming cancer care through blood tests,discovered,0,0,0,2026-01-16
Biohybrid brain computer interface,discovered,0,0,0,2026-01-16
Neonatal platform for preterm infants,discovered,0,0,0,2026-01-16
Building next-gen biomaterials for smart biologics,discovered,0,0,0,2026-01-16
Advanced infectious disease diagnostics,discovered,0,0,0,2026-01-16
Medication-free depression treatment,discovered,0,0,0,2026-01-16
Lab-grown human organs for drug discovery,discovered,0,0,0,2026-01-16
Developing in vivo CAR-T therapeutics,discovered,0,0,0,2026-01-16
Extending lifespan of dogs,discovered,0,0,0,2026-01-16
Foundational models for the human cell,discovered,0,0,0,2026-01-16
Pioneering precision epigenetic medicines,discovered,0,0,0,2026-01-16
Individualized precision therapeutics,discovered,0,0,0,2026-01-16
Precision nucleic acid delivery technology,discovered,0,0,0,2026-01-16
Human-compatible organs for transplantation,discovered,0,0,0,2026-01-16
Targeting cells that cause aging,discovered,0,0,0,2026-01-16
Autonomizing stem cell therapy manufacturing,discovered,0,0,0,2026-01-16
Founder Experience,discovered,0,0,0,2026-01-16
Launch,discovered,0,0,0,2026-01-16
Research Hub,discovered,0,0,0,2026-01-16
Faction,discovered,0,0,0,2026-01-16
Gaming,discovered,0,0,0,2026-01-16
Events,discovered,0,0,0,2026-01-16
Lighthouse,discovered,0,0,0,2026-01-16
Portfolio Jobs,discovered,0,0,0,2026-01-16
Filter options,discovered,0,0,0,2026-01-16
Filter Sectorall,discovered,0,0,0,2026-01-16
Filter Locationall,discovered,0,0,0,2026-01-16
AledadeFounded2014BackedSince2023StatusPrivate,discovered,0,0,0,2026-01-16
CasapFounded2023BackedSince2024StatusPrivate,discovered,0,0,0,2026-01-16
CertikStatusPrivate,discovered,0,0,0,2026-01-16
CrowdampStatusPrivate,discovered,0,0,0,2026-01-16
CueInFounded2022StageInvestedSeedStatusPrivate,discovered,0,0,0,2026-01-16
CyeraFounded2020StatusPrivate,discovered,0,0,0,2026-01-16
Data SutramStatusPrivate,discovered,0,0,0,2026-01-16
DatabricksFounded2013BackedSince2024StatusPrivate,discovered,0,0,0,2026-01-16
FourthwallFounded2019BackedSince2021StatusPrivate,discovered,0,0,0,2026-01-16
Growth NetworksStatusPrivate,discovered,0,0,0,2026-01-16
HerbeastStatusPrivate,discovered,0,0,0,2026-01-16
HomaryStatusPrivate,discovered,0,0,0,2026-01-16
KeychainFounded2023BackedSince2024StatusPrivate,discovered,0,0,0,2026-01-16
KongregateStatusAcquired,discovered,0,0,0,2026-01-16
LightSourceStageInvestedSeries AStatusPrivate,discovered,0,0,0,2026-01-16
Lost LakeStatusPrivate,discovered,0,0,0,2026-01-16
Manex AIBackedSince2025StatusPrivate,discovered,0,0,0,2026-01-16
MasergyStatusPrivate,discovered,0,0,0,2026-01-16
MendStatusPrivate,discovered,0,0,0,2026-01-16
MetaSolv SoftwareStatusPrivate,discovered,0,0,0,2026-01-16
Millennial FoxStatusPrivate,discovered,0,0,0,2026-01-16
NeuralinkBackedSince2025StatusPrivate,discovered,0,0,0,2026-01-16
NYMStatusPrivate,discovered,0,0,0,2026-01-16
OlemaFounded2006BackedSince2023StatusPrivate,discovered,0,0,0,2026-01-16
PebbleStatusPrivate,discovered,0,0,0,2026-01-16
PolygonFounded2017StatusPrivate,discovered,0,0,0,2026-01-16
PSS SystemsStatusPrivate,discovered,0,0,0,2026-01-16
Radiant SecurityFounded2021StatusPrivate,discovered,0,0,0,2026-01-16
RecordGramStatusPrivate,discovered,0,0,0,2026-01-16
RipplingFounded2016BackedSince2023StatusPrivate,discovered,0,0,0,2026-01-16
Seventh SparkStatusAcquired,discovered,0,0,0,2026-01-16
Star AnalyticsStatusPrivate,discovered,0,0,0,2026-01-16
StyleSeatStatusPrivate,discovered,0,0,0,2026-01-16
TanaStatusPrivate,discovered,0,0,0,2026-01-16
TennrFounded2019StageInvestedSeries BStatusPrivate,discovered,0,0,0,2026-01-16
The House of LR&CStatusPrivate,discovered,0,0,0,2026-01-16
TheFindStatusPrivate,discovered,0,0,0,2026-01-16
United DwellingStatusPrivate,discovered,0,0,0,2026-01-16
VarageSaleStatusAcquired,discovered,0,0,0,2026-01-16
VolleyFounded2016BackedSince2018StatusPrivate,discovered,0,0,0,2026-01-16
WavesetStatusPrivate,discovered,0,0,0,2026-01-16
Privacy,discovered,0,0,0,2026-01-16
Cookies,discovered,0,0,0,2026-01-16
continue to theFactionSite,discovered,0,0,0,2026-01-16
CONTINUE TO LIGHTSPEED INDIA,discovered,0,0,0,2026-01-16
All Companies,discovered,0,0,0,2026-01-16
Cybersecurity,discovered,0,0,0,2026-01-16
Saas,discovered,0,0,0,2026-01-16
Marketplaces & Commerce,discovered,0,0,0,2026-01-16
Fintech & Crypto,discovered,0,0,0,2026-01-16
Edge,discovered,0,0,0,2026-01-16
Firm,discovered,0,0,0,2026-01-16
Perspective,discovered,0,0,0,2026-01-16
Specialists,discovered,0,0,0,2026-01-16
News & Insights,discovered,0,0,0,2026-01-16
youtube,discovered,0,0,0,2026-01-16
Adept,discovered,0,0,0,2026-01-16
Abnormal AI,discovered,0,0,0,2026-01-16
Discord,discovered,0,0,0,2026-01-16
Airbnb,discovered,0,0,0,2026-01-16
AppDynamics,discovered,0,0,0,2026-01-16
Arista,discovered,0,0,0,2026-01-16
Coinbase,discovered,0,0,0,2026-01-16
GoFundMe,discovered,0,0,0,2026-01-16
Figma,discovered,0,0,0,2026-01-16
Dropbox,discovered,0,0,0,2026-01-16
Domain,discovered,0,0,0,2026-01-16
Partnered,discovered,0,0,0,2026-01-16
Status,discovered,0,0,0,2026-01-16
Investor,discovered,0,0,0,2026-01-16
NEWSLETTER SIGNUP,discovered,0,0,0,2026-01-16
Go to home pagemain-logomain-logo,discovered,0,0,0,2026-01-16
Ideas,discovered,0,0,0,2026-01-16
Sectors,discovered,0,0,0,2026-01-16
Go to home pagemain-logo,discovered,0,0,0,2026-01-16
Learn how to unlock your ScaleUp potential,discovered,0,0,0,2026-01-16
Join Insight,discovered,0,0,0,2026-01-16
LP Portal,discovered,0,0,0,2026-01-16
For Enterprise,discovered,0,0,0,2026-01-16
Responsibility,discovered,0,0,0,2026-01-16
Legal Disclaimer,discovered,0,0,0,2026-01-16
Statement Disclaimer,discovered,0,0,0,2026-01-16
Regulatory Notices,discovered,0,0,0,2026-01-16
CCPA Notice,discovered,0,0,0,2026-01-16
AI & ML,discovered,0,0,0,2026-01-16
Biotech,discovered,0,0,0,2026-01-16
Cloud,discovered,0,0,0,2026-01-16
Data,discovered,0,0,0,2026-01-16
Deep tech & Defense,discovered,0,0,0,2026-01-16
Developer,discovered,0,0,0,2026-01-16
Healthcare,discovered,0,0,0,2026-01-16
Vertical software,discovered,0,0,0,2026-01-16
Seed,discovered,0,0,0,2026-01-16
Philosophy,discovered,0,0,0,2026-01-16
Memos,discovered,0,0,0,2026-01-16
Anti-Portfolio,discovered,0,0,0,2026-01-16
Atlas,discovered,0,0,0,2026-01-16
AI insights,discovered,0,0,0,2026-01-16
Heart of Healthcare,discovered,0,0,0,2026-01-16
Cloud Index,discovered,0,0,0,2026-01-16
STRIVE,discovered,0,0,0,2026-01-16
Portfolio careers,discovered,0,0,0,2026-01-16
Subscribe,discovered,0,0,0,2026-01-16
Europe,discovered,0,0,0,2026-01-16
Israel,discovered,0,0,0,2026-01-16
India,discovered,0,0,0,2026-01-16
BVP Forge,discovered,0,0,0,2026-01-16
See portfolio careers,discovered,0,0,0,2026-01-16
See all companies,discovered,0,0,0,2026-01-16
Deep tech,discovered,0,0,0,2026-01-16
2U,discovered,0,0,0,2026-01-16
Close Info Window,discovered,0,0,0,2026-01-16
Visit Website,discovered,0,0,0,2026-01-16
Abridge,discovered,0,0,0,2026-01-16
2020 Healthcare Predictions,discovered,0,0,0,2026-01-16
2023 Healthcare and Life Sciences Predictions,discovered,0,0,0,2026-01-16
State of Health Tech 2023,discovered,0,0,0,2026-01-16
State of the Cloud 2024,discovered,0,0,0,2026-01-16
The Healthcare AI Adoption Index,discovered,0,0,0,2026-01-16
The State of AI 2025,discovered,0,0,0,2026-01-16
Acceleron,discovered,0,0,0,2026-01-16
ACTIV Financial Systems,discovered,0,0,0,2026-01-16
ACV Auctions,discovered,0,0,0,2026-01-16
Security for growth companies,discovered,0,0,0,2026-01-16
Ada,discovered,0,0,0,2026-01-16
Adaptive Insights,discovered,0,0,0,2026-01-16
Affirmed Networks,discovered,0,0,0,2026-01-16
AIMon,discovered,0,0,0,2026-01-16
Aivar,discovered,0,0,0,2026-01-16
Aiwyn,discovered,0,0,0,2026-01-16
Alcresta Therapeutics,discovered,0,0,0,2026-01-16
AlgoX2,discovered,0,0,0,2026-01-16
Allena Pharmaceuticals,discovered,0,0,0,2026-01-16
Alloy,discovered,0,0,0,2026-01-16
Allscripts,discovered,0,0,0,2026-01-16
Altair Semiconductor,discovered,0,0,0,2026-01-16
Anaqua,discovered,0,0,0,2026-01-16
Ansible Health,discovered,0,0,0,2026-01-16
Anthropic,discovered,0,0,0,2026-01-16
Anunta,discovered,0,0,0,2026-01-16
ANYbotics,discovered,0,0,0,2026-01-16
Appwrite,discovered,0,0,0,2026-01-16
Apron,discovered,0,0,0,2026-01-16
Archy,discovered,0,0,0,2026-01-16
Arcion Labs,discovered,0,0,0,2026-01-16
Artemis Health,discovered,0,0,0,2026-01-16
Aspen RxHealth,discovered,0,0,0,2026-01-16
Astrix,discovered,0,0,0,2026-01-16
Atomo Coffee,discovered,0,0,0,2026-01-16
State of Deep Tech,discovered,0,0,0,2026-01-16
August,discovered,0,0,0,2026-01-16
Auterion,discovered,0,0,0,2026-01-16
Auth0,discovered,0,0,0,2026-01-16
10 product-led growth principles,discovered,0,0,0,2026-01-16
State of the Cloud 2022,discovered,0,0,0,2026-01-16
Cybersecurity startup trends of 2022,discovered,0,0,0,2026-01-16
Read the Auth0 Series A memo,discovered,0,0,0,2026-01-16
Avant Arte,discovered,0,0,0,2026-01-16
Axion Ray,discovered,0,0,0,2026-01-16
Axis Network Technology,discovered,0,0,0,2026-01-16
Axonius,discovered,0,0,0,2026-01-16
Bankjoy,discovered,0,0,0,2026-01-16
Basis Theory,discovered,0,0,0,2026-01-16
Bastille Networks,discovered,0,0,0,2026-01-16
Betterment,discovered,0,0,0,2026-01-16
Bettermode,discovered,0,0,0,2026-01-16
Bevi,discovered,0,0,0,2026-01-16
Beyond,discovered,0,0,0,2026-01-16
Bharat Matrimony,discovered,0,0,0,2026-01-16
Internet marketplaces in India,discovered,0,0,0,2026-01-16
bigbasket,discovered,0,0,0,2026-01-16
BigID,discovered,0,0,0,2026-01-16
The emergence and evolution of metadata management,discovered,0,0,0,2026-01-16
BillGuard,discovered,0,0,0,2026-01-16
Black Sheep Foods,discovered,0,0,0,2026-01-16
BladeLogic,discovered,0,0,0,2026-01-16
Blue Apron,discovered,0,0,0,2026-01-16
Blue Nile,discovered,0,0,0,2026-01-16
Boards,discovered,0,0,0,2026-01-16
Bold Metrics,discovered,0,0,0,2026-01-16
Boldfit,discovered,0,0,0,2026-01-16
Boom Supersonic,discovered,0,0,0,2026-01-16
Box,discovered,0,0,0,2026-01-16
Brainbase,discovered,0,0,0,2026-01-16
Bread Financial,discovered,0,0,0,2026-01-16
BrightBytes,discovered,0,0,0,2026-01-16
Brightwheel,discovered,0,0,0,2026-01-16
Brisk Teaching,discovered,0,0,0,2026-01-16
Broadsoft,discovered,0,0,0,2026-01-16
Bumble,discovered,0,0,0,2026-01-16
Cambly,discovered,0,0,0,2026-01-16
Candid Co.,discovered,0,0,0,2026-01-16
Canva,discovered,0,0,0,2026-01-16
Charting the rise of the student builder,discovered,0,0,0,2026-01-16
Six product strategies to catalyze your Second Act,discovered,0,0,0,2026-01-16
State of the Cloud 2023,discovered,0,0,0,2026-01-16
The Cloud 100 Benchmarks Report 2025,discovered,0,0,0,2026-01-16
Capmo,discovered,0,0,0,2026-01-16
Capsule8,discovered,0,0,0,2026-01-16
CaptivateIQ,discovered,0,0,0,2026-01-16
Carefull Corporation,discovered,0,0,0,2026-01-16
cargo.one,discovered,0,0,0,2026-01-16
Carwow,discovered,0,0,0,2026-01-16
Cashify,discovered,0,0,0,2026-01-16
Cents,discovered,0,0,0,2026-01-16
ChipAgents,discovered,0,0,0,2026-01-16
Choco,discovered,0,0,0,2026-01-16
Ciena,discovered,0,0,0,2026-01-16
Clarity,discovered,0,0,0,2026-01-16
Clarity Money,discovered,0,0,0,2026-01-16
Claroty,discovered,0,0,0,2026-01-16
Clear Ballot,discovered,0,0,0,2026-01-16
ClearCare,discovered,0,0,0,2026-01-16
Clearing,discovered,0,0,0,2026-01-16
2022 Healthcare Predictions,discovered,0,0,0,2026-01-16
ClickHouse,discovered,0,0,0,2026-01-16
Clio,discovered,0,0,0,2026-01-16
Cloudinary,discovered,0,0,0,2026-01-16
CloudLock,discovered,0,0,0,2026-01-16
Coactive AI,discovered,0,0,0,2026-01-16
Entering the era of Intelligent Search,discovered,0,0,0,2026-01-16
Coder,discovered,0,0,0,2026-01-16
Coiled,discovered,0,0,0,2026-01-16
The evolution of machine learning infrastructure,discovered,0,0,0,2026-01-16
Collective Medical,discovered,0,0,0,2026-01-16
Columnar,discovered,0,0,0,2026-01-16
ComboCurve,discovered,0,0,0,2026-01-16
Contractbook,discovered,0,0,0,2026-01-16
Converge Bio,discovered,0,0,0,2026-01-16
CopilotIQ,discovered,0,0,0,2026-01-16
Cornerstone OnDemand,discovered,0,0,0,2026-01-16
Courier,discovered,0,0,0,2026-01-16
Crash Override,discovered,0,0,0,2026-01-16
Crete Professionals Alliance,discovered,0,0,0,2026-01-16
CRI,discovered,0,0,0,2026-01-16
Criteo,discovered,0,0,0,2026-01-16
Crosschq,discovered,0,0,0,2026-01-16
CTERA,discovered,0,0,0,2026-01-16
Curri,discovered,0,0,0,2026-01-16
CyberGRX,discovered,0,0,0,2026-01-16
Cypress.io,discovered,0,0,0,2026-01-16
Developer platforms in India,discovered,0,0,0,2026-01-16
Dashbot,discovered,0,0,0,2026-01-16
Dashlane,discovered,0,0,0,2026-01-16
Databand,discovered,0,0,0,2026-01-16
Databook,discovered,0,0,0,2026-01-16
Datafy,discovered,0,0,0,2026-01-16
DataHub,discovered,0,0,0,2026-01-16
Datalot,discovered,0,0,0,2026-01-16
DeepL,discovered,0,0,0,2026-01-16
DEFCON AI,discovered,0,0,0,2026-01-16
Defense.net,discovered,0,0,0,2026-01-16
Demostack,discovered,0,0,0,2026-01-16
Devo,discovered,0,0,0,2026-01-16
Dinii,discovered,0,0,0,2026-01-16
DISCO,discovered,0,0,0,2026-01-16
Five laws for community-led growth,discovered,0,0,0,2026-01-16
dltHub,discovered,0,0,0,2026-01-16
DocuSign,discovered,0,0,0,2026-01-16
Building a robust cloud ecosystem,discovered,0,0,0,2026-01-16
DocuTAP,discovered,0,0,0,2026-01-16
Doppel,discovered,0,0,0,2026-01-16
DoubleDutch,discovered,0,0,0,2026-01-16
DriveNets,discovered,0,0,0,2026-01-16
DroneDeploy,discovered,0,0,0,2026-01-16
Dropcam,discovered,0,0,0,2026-01-16
Read the Dropcam Seed memo,discovered,0,0,0,2026-01-16
Dynamic Yield,discovered,0,0,0,2026-01-16
Easebuzz,discovered,0,0,0,2026-01-16
eEye Digital Security,discovered,0,0,0,2026-01-16
Electric,discovered,0,0,0,2026-01-16
EliseAI,discovered,0,0,0,2026-01-16
Eloqua,discovered,0,0,0,2026-01-16
Endgame,discovered,0,0,0,2026-01-16
Enjoei,discovered,0,0,0,2026-01-16
Entropik,discovered,0,0,0,2026-01-16
The Rise of SaaS in India 2023,discovered,0,0,0,2026-01-16
EvenUp,discovered,0,0,0,2026-01-16
Everlance,discovered,0,0,0,2026-01-16
Eye Security,discovered,0,0,0,2026-01-16
Fabric Technologies,discovered,0,0,0,2026-01-16
Fal.ai,discovered,0,0,0,2026-01-16
Fandom,discovered,0,0,0,2026-01-16
Farther,discovered,0,0,0,2026-01-16
Fern,discovered,0,0,0,2026-01-16
Fieldguide,discovered,0,0,0,2026-01-16
Finmark,discovered,0,0,0,2026-01-16
Forecasting 101,discovered,0,0,0,2026-01-16
Firebolt,discovered,0,0,0,2026-01-16
Fiverr,discovered,0,0,0,2026-01-16
How to navigate the product-market fit journey,discovered,0,0,0,2026-01-16
Read the Fiverr memo,discovered,0,0,0,2026-01-16
Flarion Technologies,discovered,0,0,0,2026-01-16
Fold,discovered,0,0,0,2026-01-16
Folx Health,discovered,0,0,0,2026-01-16
Foraged,discovered,0,0,0,2026-01-16
ForeVR,discovered,0,0,0,2026-01-16
Formally,discovered,0,0,0,2026-01-16
Forter,discovered,0,0,0,2026-01-16
Foxglove,discovered,0,0,0,2026-01-16
Fractyl Health,discovered,0,0,0,2026-01-16
Fulcrum,discovered,0,0,0,2026-01-16
Fuze,discovered,0,0,0,2026-01-16
Gainsight,discovered,0,0,0,2026-01-16
The Rise of SaaS in India,discovered,0,0,0,2026-01-16
Gamefam,discovered,0,0,0,2026-01-16
Gankster,discovered,0,0,0,2026-01-16
The Five Waves of Fintech,discovered,0,0,0,2026-01-16
GetAccept,discovered,0,0,0,2026-01-16
GetInsured,discovered,0,0,0,2026-01-16
GigFinesse,discovered,0,0,0,2026-01-16
Glint,discovered,0,0,0,2026-01-16
GlossGenius,discovered,0,0,0,2026-01-16
Good Glamm Group,discovered,0,0,0,2026-01-16
GoodShip,discovered,0,0,0,2026-01-16
Gracenote,discovered,0,0,0,2026-01-16
Graph AI,discovered,0,0,0,2026-01-16
Groups,discovered,0,0,0,2026-01-16
GTS Central Europe,discovered,0,0,0,2026-01-16
Guild,discovered,0,0,0,2026-01-16
Habana Labs,discovered,0,0,0,2026-01-16
Halter,discovered,0,0,0,2026-01-16
HashiCorp,discovered,0,0,0,2026-01-16
Hatch,discovered,0,0,0,2026-01-16
Headspace,discovered,0,0,0,2026-01-16
Hibob,discovered,0,0,0,2026-01-16
The rise of Hibob,discovered,0,0,0,2026-01-16
Hinge Health,discovered,0,0,0,2026-01-16
HockeyStack,discovered,0,0,0,2026-01-16
HomeFirst,discovered,0,0,0,2026-01-16
House Rx,discovered,0,0,0,2026-01-16
Hungama,discovered,0,0,0,2026-01-16
Hunters,discovered,0,0,0,2026-01-16
Hyperscience,discovered,0,0,0,2026-01-16
Illusive Networks,discovered,0,0,0,2026-01-16
Imply,discovered,0,0,0,2026-01-16
Impossible Aerospace,discovered,0,0,0,2026-01-16
Incognia,discovered,0,0,0,2026-01-16
Indian Energy Exchange,discovered,0,0,0,2026-01-16
Innoviti,discovered,0,0,0,2026-01-16
Fintech for all in India,discovered,0,0,0,2026-01-16
InRisk,discovered,0,0,0,2026-01-16
Insmed,discovered,0,0,0,2026-01-16
Instructure,discovered,0,0,0,2026-01-16
Intacct,discovered,0,0,0,2026-01-16
Intego,discovered,0,0,0,2026-01-16
Intercom,discovered,0,0,0,2026-01-16
How Intercom navigated the AI paradigm shift,discovered,0,0,0,2026-01-16
The Rise of Cloud in Europe,discovered,0,0,0,2026-01-16
Intucell,discovered,0,0,0,2026-01-16
Iris Automation,discovered,0,0,0,2026-01-16
iSIGHT Security,discovered,0,0,0,2026-01-16
Jasper,discovered,0,0,0,2026-01-16
Jingle,discovered,0,0,0,2026-01-16
K2 Integrity,discovered,0,0,0,2026-01-16
Kandou,discovered,0,0,0,2026-01-16
Kenna Security,discovered,0,0,0,2026-01-16
Kindred,discovered,0,0,0,2026-01-16
Klook,discovered,0,0,0,2026-01-16
Knewton,discovered,0,0,0,2026-01-16
Kroll Bond Rating Agency,discovered,0,0,0,2026-01-16
Kymera Therapeutics,discovered,0,0,0,2026-01-16
LaunchDarkly,discovered,0,0,0,2026-01-16
Leaba Semiconductor,discovered,0,0,0,2026-01-16
Leaner Technologies,discovered,0,0,0,2026-01-16
Leena AI,discovered,0,0,0,2026-01-16
Legit Security,discovered,0,0,0,2026-01-16
Legora,discovered,0,0,0,2026-01-16
Lentra,discovered,0,0,0,2026-01-16
Liazon,discovered,0,0,0,2026-01-16
Life360,discovered,0,0,0,2026-01-16
LifeLock,discovered,0,0,0,2026-01-16
Read the LifeLock memo,discovered,0,0,0,2026-01-16
The 101 guide on GTM operations for SaaS founders,discovered,0,0,0,2026-01-16
Lithic,discovered,0,0,0,2026-01-16
Litify,discovered,0,0,0,2026-01-16
LiveAuctioneers,discovered,0,0,0,2026-01-16
Livspace,discovered,0,0,0,2026-01-16
The emergence of B2B marketplaces in India,discovered,0,0,0,2026-01-16
LogicNow,discovered,0,0,0,2026-01-16
