company_name,activity_type,role_count,post_count,priority_score,last_updated
ApnaLSIP Investment,discovered,0,0,0,2026-03-06
BachattLSIP Investment,discovered,0,0,0,2026-03-06
Beyond Odds TechnologiesLSIP Investment,discovered,0,0,0,2026-03-06
BhanzuLSIP Investment,discovered,0,0,0,2026-03-06
CasapFounded2023BackedSince2024StatusPrivate,discovered,0,0,0,2026-03-06
CentricityLSIP Investment,discovered,0,0,0,2026-03-06
CertikStatusPrivate,discovered,0,0,0,2026-03-06
CommandKLSIP Investment,discovered,0,0,0,2026-03-06
CrowdampStatusPrivate,discovered,0,0,0,2026-03-06
CueInFounded2022StageInvestedSeedStatusPrivate,discovered,0,0,0,2026-03-06
CyeraFounded2020StatusPrivate,discovered,0,0,0,2026-03-06
DarwinboxLSIP Investment,discovered,0,0,0,2026-03-06
Data SutramStatusPrivate,discovered,0,0,0,2026-03-06
DatabricksFounded2013BackedSince2024StatusPrivate,discovered,0,0,0,2026-03-06
DpandaLSIP Investment,discovered,0,0,0,2026-03-06
DukaanFounded2020BackedSince2020StatusPrivate,discovered,0,0,0,2026-03-06
EmversityLSIP Investment,discovered,0,0,0,2026-03-06
Exponent EnergyLSIP Investment,discovered,0,0,0,2026-03-06
FourthwallFounded2019BackedSince2021StatusPrivate,discovered,0,0,0,2026-03-06
FoxyLSIP Investment,discovered,0,0,0,2026-03-06
Freight TigerLSIP Investment,discovered,0,0,0,2026-03-06
GlobalBeesLSIP Investment,discovered,0,0,0,2026-03-06
GlobalfairLSIP Investment,discovered,0,0,0,2026-03-06
Growth NetworksStatusPrivate,discovered,0,0,0,2026-03-06
GushworkLSIP Investment,discovered,0,0,0,2026-03-06
HealthplixLSIP Investment,discovered,0,0,0,2026-03-06
HerbeastStatusPrivate,discovered,0,0,0,2026-03-06
HomaryStatusPrivate,discovered,0,0,0,2026-03-06
House of XLSIP Investment,discovered,0,0,0,2026-03-06
InnovaccerLSIP Investment,discovered,0,0,0,2026-03-06
Kalam LabsLSIP Investment,discovered,0,0,0,2026-03-06
KeychainFounded2023BackedSince2024StatusPrivate,discovered,0,0,0,2026-03-06
KongregateStatusAcquired,discovered,0,0,0,2026-03-06
LightSourceStageInvestedSeries AStatusPrivate,discovered,0,0,0,2026-03-06
LioLSIP Investment,discovered,0,0,0,2026-03-06
LogicFlo AILSIP Investment,discovered,0,0,0,2026-03-06
Lost LakeStatusPrivate,discovered,0,0,0,2026-03-06
Manex AIBackedSince2025StatusPrivate,discovered,0,0,0,2026-03-06
Marqo AILSIP Investment,discovered,0,0,0,2026-03-06
MasergyStatusPrivate,discovered,0,0,0,2026-03-06
MasonLSIP Investment,discovered,0,0,0,2026-03-06
MendStatusPrivate,discovered,0,0,0,2026-03-06
MetaSolv SoftwareStatusPrivate,discovered,0,0,0,2026-03-06
Millennial FoxStatusPrivate,discovered,0,0,0,2026-03-06
Mitti LabsLSIP Investment,discovered,0,0,0,2026-03-06
MstackLSIP Investment,discovered,0,0,0,2026-03-06
Nas CompanyLSIP Investment,discovered,0,0,0,2026-03-06
Neoflo.aiLSIP Investment,discovered,0,0,0,2026-03-06
NeuralinkBackedSince2025StatusPrivate,discovered,0,0,0,2026-03-06
NexprtLSIP Investment,discovered,0,0,0,2026-03-06
Nextbillion AILSIP Investment,discovered,0,0,0,2026-03-06
NYMStatusPrivate,discovered,0,0,0,2026-03-06
OlemaFounded2006BackedSince2023StatusPrivate,discovered,0,0,0,2026-03-06
OolkaLSIP Investment,discovered,0,0,0,2026-03-06
p0LSIP Investment,discovered,0,0,0,2026-03-06
PebbleStatusPrivate,discovered,0,0,0,2026-03-06
Pepper ContentLSIP Investment,discovered,0,0,0,2026-03-06
PixxelLSIP Investment,discovered,0,0,0,2026-03-06
PolygonFounded2017StatusPrivate,discovered,0,0,0,2026-03-06
PortkeyLSIP Investment,discovered,0,0,0,2026-03-06
Priority VendorLSIP Investment,discovered,0,0,0,2026-03-06
Project DiscoveryLSIP Investment,discovered,0,0,0,2026-03-06
Property ShareLSIP Investment,discovered,0,0,0,2026-03-06
PSS SystemsStatusPrivate,discovered,0,0,0,2026-03-06
Qure AILSIP Investment,discovered,0,0,0,2026-03-06
Radiant SecurityFounded2021StatusPrivate,discovered,0,0,0,2026-03-06
RattleLSIP Investment,discovered,0,0,0,2026-03-06
RecordGramStatusPrivate,discovered,0,0,0,2026-03-06
RephraseLSIP Investment,discovered,0,0,0,2026-03-06
RevvFounded2018BackedSince2018StatusPrivate,discovered,0,0,0,2026-03-06
RipplingFounded2016BackedSince2023StatusPrivate,discovered,0,0,0,2026-03-06
ScrutLSIP Investment,discovered,0,0,0,2026-03-06
SeekhoLSIP Investment,discovered,0,0,0,2026-03-06
Seventh SparkStatusAcquired,discovered,0,0,0,2026-03-06
Shivalik Small Finance BankLSIP Investment,discovered,0,0,0,2026-03-06
SlikkLSIP Investment,discovered,0,0,0,2026-03-06
SnabbitLSIP Investment,discovered,0,0,0,2026-03-06
SolanaLSIP Investment,discovered,0,0,0,2026-03-06
SolarSquareLSIP Investment,discovered,0,0,0,2026-03-06
Stable MoneyLSIP Investment,discovered,0,0,0,2026-03-06
Star AnalyticsStatusPrivate,discovered,0,0,0,2026-03-06
StyleSeatStatusPrivate,discovered,0,0,0,2026-03-06
SumosaveLSIP Investment,discovered,0,0,0,2026-03-06
SupabaseLSIP Investment,discovered,0,0,0,2026-03-06
TanaStatusPrivate,discovered,0,0,0,2026-03-06
TeachmintLSIP Investment,discovered,0,0,0,2026-03-06
TennrFounded2019StageInvestedSeries BStatusPrivate,discovered,0,0,0,2026-03-06
The House of LR&CStatusPrivate,discovered,0,0,0,2026-03-06
TheFindStatusPrivate,discovered,0,0,0,2026-03-06
ThenaLSIP Investment,discovered,0,0,0,2026-03-06
Toast StudiosLSIP Investment,discovered,0,0,0,2026-03-06
TriomicsLSIP Investment,discovered,0,0,0,2026-03-06
United DwellingStatusPrivate,discovered,0,0,0,2026-03-06
UnstractLSIP Investment,discovered,0,0,0,2026-03-06
VarageSaleStatusAcquired,discovered,0,0,0,2026-03-06
VegrowLSIP Investment,discovered,0,0,0,2026-03-06
VolleyFounded2016BackedSince2018StatusPrivate,discovered,0,0,0,2026-03-06
WavesetStatusPrivate,discovered,0,0,0,2026-03-06
WhizzoLSIP Investment,discovered,0,0,0,2026-03-06
XflowLSIP Investment,discovered,0,0,0,2026-03-06
ZipstackLSIP Investment,discovered,0,0,0,2026-03-06
ZluriLSIP Investment,discovered,0,0,0,2026-03-06
ZolveLSIP Investment,discovered,0,0,0,2026-03-06
ZYODLSIP Investment,discovered,0,0,0,2026-03-06
Privacy,discovered,0,0,0,2026-03-06
Cookies,discovered,0,0,0,2026-03-06
continue to theFactionSite,discovered,0,0,0,2026-03-06
CONTINUE TO LIGHTSPEED INDIA,discovered,0,0,0,2026-03-06
Proceed to LSIP company,discovered,0,0,0,2026-03-06
Show LSIP personnel,discovered,0,0,0,2026-03-06
All Companies,discovered,0,0,0,2026-03-06
Cybersecurity,discovered,0,0,0,2026-03-06
Saas,discovered,0,0,0,2026-03-06
Marketplaces & Commerce,discovered,0,0,0,2026-03-06
Fintech & Crypto,discovered,0,0,0,2026-03-06
Edge,discovered,0,0,0,2026-03-06
Firm,discovered,0,0,0,2026-03-06
Perspective,discovered,0,0,0,2026-03-06
Specialists,discovered,0,0,0,2026-03-06
News & Insights,discovered,0,0,0,2026-03-06
youtube,discovered,0,0,0,2026-03-06
Adept,discovered,0,0,0,2026-03-06
Abnormal AI,discovered,0,0,0,2026-03-06
Discord,discovered,0,0,0,2026-03-06
Airbnb,discovered,0,0,0,2026-03-06
AppDynamics,discovered,0,0,0,2026-03-06
Arista,discovered,0,0,0,2026-03-06
Coinbase,discovered,0,0,0,2026-03-06
GoFundMe,discovered,0,0,0,2026-03-06
Figma,discovered,0,0,0,2026-03-06
Dropbox,discovered,0,0,0,2026-03-06
Domain,discovered,0,0,0,2026-03-06
Partnered,discovered,0,0,0,2026-03-06
Status,discovered,0,0,0,2026-03-06
Investor,discovered,0,0,0,2026-03-06
NEWSLETTER SIGNUP,discovered,0,0,0,2026-03-06
Go to home pagemain-logomain-logo,discovered,0,0,0,2026-03-06
Ideas,discovered,0,0,0,2026-03-06
Sectors,discovered,0,0,0,2026-03-06
Go to home pagemain-logo,discovered,0,0,0,2026-03-06
Learn how to unlock your ScaleUp potential,discovered,0,0,0,2026-03-06
Join Insight,discovered,0,0,0,2026-03-06
LP Portal,discovered,0,0,0,2026-03-06
For Enterprise,discovered,0,0,0,2026-03-06
Responsibility,discovered,0,0,0,2026-03-06
Legal Disclaimer,discovered,0,0,0,2026-03-06
Statement Disclaimer,discovered,0,0,0,2026-03-06
Regulatory Notices,discovered,0,0,0,2026-03-06
CCPA Notice,discovered,0,0,0,2026-03-06
AI & ML,discovered,0,0,0,2026-03-06
Biotech,discovered,0,0,0,2026-03-06
Cloud,discovered,0,0,0,2026-03-06
Data,discovered,0,0,0,2026-03-06
Deep tech & Defense,discovered,0,0,0,2026-03-06
Developer,discovered,0,0,0,2026-03-06
Healthcare,discovered,0,0,0,2026-03-06
Marketplaces,discovered,0,0,0,2026-03-06
Vertical software,discovered,0,0,0,2026-03-06
Seed,discovered,0,0,0,2026-03-06
Philosophy,discovered,0,0,0,2026-03-06
Memos,discovered,0,0,0,2026-03-06
Anti-Portfolio,discovered,0,0,0,2026-03-06
Atlas,discovered,0,0,0,2026-03-06
AI insights,discovered,0,0,0,2026-03-06
Heart of Healthcare,discovered,0,0,0,2026-03-06
Cloud Index,discovered,0,0,0,2026-03-06
STRIVE,discovered,0,0,0,2026-03-06
Portfolio careers,discovered,0,0,0,2026-03-06
Subscribe,discovered,0,0,0,2026-03-06
Europe,discovered,0,0,0,2026-03-06
Israel,discovered,0,0,0,2026-03-06
India,discovered,0,0,0,2026-03-06
BVP Forge,discovered,0,0,0,2026-03-06
See portfolio careers,discovered,0,0,0,2026-03-06
See all companies,discovered,0,0,0,2026-03-06
Deep tech,discovered,0,0,0,2026-03-06
2U,discovered,0,0,0,2026-03-06
Close Info Window,discovered,0,0,0,2026-03-06
Visit Website,discovered,0,0,0,2026-03-06
Abridge,discovered,0,0,0,2026-03-06
2020 Healthcare Predictions,discovered,0,0,0,2026-03-06
2023 Healthcare and Life Sciences Predictions,discovered,0,0,0,2026-03-06
State of Health Tech 2023,discovered,0,0,0,2026-03-06
State of the Cloud 2024,discovered,0,0,0,2026-03-06
The Healthcare AI Adoption Index,discovered,0,0,0,2026-03-06
The State of AI 2025,discovered,0,0,0,2026-03-06
Acceleron,discovered,0,0,0,2026-03-06
ACTIV Financial Systems,discovered,0,0,0,2026-03-06
ACV Auctions,discovered,0,0,0,2026-03-06
Security for growth companies,discovered,0,0,0,2026-03-06
Ada,discovered,0,0,0,2026-03-06
Adaptive Insights,discovered,0,0,0,2026-03-06
Affirmed Networks,discovered,0,0,0,2026-03-06
AIMon,discovered,0,0,0,2026-03-06
Aivar,discovered,0,0,0,2026-03-06
Aiwyn,discovered,0,0,0,2026-03-06
Alcresta Therapeutics,discovered,0,0,0,2026-03-06
AlgoX2,discovered,0,0,0,2026-03-06
Allena Pharmaceuticals,discovered,0,0,0,2026-03-06
Alloy,discovered,0,0,0,2026-03-06
Allscripts,discovered,0,0,0,2026-03-06
Altair Semiconductor,discovered,0,0,0,2026-03-06
Anaqua,discovered,0,0,0,2026-03-06
Ansible Health,discovered,0,0,0,2026-03-06
Anthropic,discovered,0,0,0,2026-03-06
Anunta,discovered,0,0,0,2026-03-06
ANYbotics,discovered,0,0,0,2026-03-06
Appwrite,discovered,0,0,0,2026-03-06
Apron,discovered,0,0,0,2026-03-06
Archy,discovered,0,0,0,2026-03-06
Arcion Labs,discovered,0,0,0,2026-03-06
Artemis Health,discovered,0,0,0,2026-03-06
Aspen RxHealth,discovered,0,0,0,2026-03-06
Astrix,discovered,0,0,0,2026-03-06
Atomo Coffee,discovered,0,0,0,2026-03-06
State of Deep Tech,discovered,0,0,0,2026-03-06
August,discovered,0,0,0,2026-03-06
Auterion,discovered,0,0,0,2026-03-06
Auth0,discovered,0,0,0,2026-03-06
10 product-led growth principles,discovered,0,0,0,2026-03-06
State of the Cloud 2022,discovered,0,0,0,2026-03-06
Cybersecurity startup trends of 2022,discovered,0,0,0,2026-03-06
Read the Auth0 Series A memo,discovered,0,0,0,2026-03-06
Avant Arte,discovered,0,0,0,2026-03-06
Avantos,discovered,0,0,0,2026-03-06
Axion,discovered,0,0,0,2026-03-06
Axis Network Technology,discovered,0,0,0,2026-03-06
Axonius,discovered,0,0,0,2026-03-06
Bankjoy,discovered,0,0,0,2026-03-06
Basis Theory,discovered,0,0,0,2026-03-06
Bastille Networks,discovered,0,0,0,2026-03-06
Betterment,discovered,0,0,0,2026-03-06
Bettermode,discovered,0,0,0,2026-03-06
Bevi,discovered,0,0,0,2026-03-06
Beyond,discovered,0,0,0,2026-03-06
Bharat Matrimony,discovered,0,0,0,2026-03-06
Internet marketplaces in India,discovered,0,0,0,2026-03-06
bigbasket,discovered,0,0,0,2026-03-06
BigID,discovered,0,0,0,2026-03-06
The emergence and evolution of metadata management,discovered,0,0,0,2026-03-06
BillGuard,discovered,0,0,0,2026-03-06
Black Sheep Foods,discovered,0,0,0,2026-03-06
BladeLogic,discovered,0,0,0,2026-03-06
Blue Apron,discovered,0,0,0,2026-03-06
Blue Nile,discovered,0,0,0,2026-03-06
Boards,discovered,0,0,0,2026-03-06
Bold Metrics,discovered,0,0,0,2026-03-06
Boldfit,discovered,0,0,0,2026-03-06
Boom Supersonic,discovered,0,0,0,2026-03-06
Box,discovered,0,0,0,2026-03-06
Brainbase,discovered,0,0,0,2026-03-06
Bread Financial,discovered,0,0,0,2026-03-06
Breaker,discovered,0,0,0,2026-03-06
BrightBytes,discovered,0,0,0,2026-03-06
Brightwheel,discovered,0,0,0,2026-03-06
Brisk Teaching,discovered,0,0,0,2026-03-06
Broadsoft,discovered,0,0,0,2026-03-06
Bumble,discovered,0,0,0,2026-03-06
Cambly,discovered,0,0,0,2026-03-06
Candid Co.,discovered,0,0,0,2026-03-06
Canva,discovered,0,0,0,2026-03-06
Charting the rise of the student builder,discovered,0,0,0,2026-03-06
Six product strategies to catalyze your Second Act,discovered,0,0,0,2026-03-06
State of the Cloud 2023,discovered,0,0,0,2026-03-06
The Cloud 100 Benchmarks Report 2025,discovered,0,0,0,2026-03-06
Capmo,discovered,0,0,0,2026-03-06
Capsule8,discovered,0,0,0,2026-03-06
CaptivateIQ,discovered,0,0,0,2026-03-06
Carefull Corporation,discovered,0,0,0,2026-03-06
cargo.one,discovered,0,0,0,2026-03-06
Carwow,discovered,0,0,0,2026-03-06
Cashify,discovered,0,0,0,2026-03-06
Cents,discovered,0,0,0,2026-03-06
ChipAgents,discovered,0,0,0,2026-03-06
Choco,discovered,0,0,0,2026-03-06
Ciena,discovered,0,0,0,2026-03-06
Clarity,discovered,0,0,0,2026-03-06
Clarity Money,discovered,0,0,0,2026-03-06
Claroty,discovered,0,0,0,2026-03-06
Clear Ballot,discovered,0,0,0,2026-03-06
ClearCare,discovered,0,0,0,2026-03-06
Clearing,discovered,0,0,0,2026-03-06
2022 Healthcare Predictions,discovered,0,0,0,2026-03-06
ClickHouse,discovered,0,0,0,2026-03-06
Clio,discovered,0,0,0,2026-03-06
Cloudinary,discovered,0,0,0,2026-03-06
CloudLock,discovered,0,0,0,2026-03-06
Coactive AI,discovered,0,0,0,2026-03-06
Entering the era of Intelligent Search,discovered,0,0,0,2026-03-06
Coder,discovered,0,0,0,2026-03-06
Coiled,discovered,0,0,0,2026-03-06
The evolution of machine learning infrastructure,discovered,0,0,0,2026-03-06
Collective Medical,discovered,0,0,0,2026-03-06
Columnar,discovered,0,0,0,2026-03-06
ComboCurve,discovered,0,0,0,2026-03-06
Contractbook,discovered,0,0,0,2026-03-06
Converge Bio,discovered,0,0,0,2026-03-06
CopilotIQ,discovered,0,0,0,2026-03-06
Cornerstone OnDemand,discovered,0,0,0,2026-03-06
Courier,discovered,0,0,0,2026-03-06
Crash Override,discovered,0,0,0,2026-03-06
Crete Professionals Alliance,discovered,0,0,0,2026-03-06
CRI,discovered,0,0,0,2026-03-06
Criteo,discovered,0,0,0,2026-03-06
Crosschq,discovered,0,0,0,2026-03-06
CTERA,discovered,0,0,0,2026-03-06
Curri,discovered,0,0,0,2026-03-06
CyberGRX,discovered,0,0,0,2026-03-06
Cypress.io,discovered,0,0,0,2026-03-06
Developer platforms in India,discovered,0,0,0,2026-03-06
Dashbot,discovered,0,0,0,2026-03-06
Dashlane,discovered,0,0,0,2026-03-06
Databand,discovered,0,0,0,2026-03-06
Databook,discovered,0,0,0,2026-03-06
Datafy,discovered,0,0,0,2026-03-06
DataHub,discovered,0,0,0,2026-03-06
Datalot,discovered,0,0,0,2026-03-06
DeepL,discovered,0,0,0,2026-03-06
DEFCON AI,discovered,0,0,0,2026-03-06
Defense.net,discovered,0,0,0,2026-03-06
Demostack,discovered,0,0,0,2026-03-06
Devo,discovered,0,0,0,2026-03-06
Dinii,discovered,0,0,0,2026-03-06
DISCO,discovered,0,0,0,2026-03-06
Five laws for community-led growth,discovered,0,0,0,2026-03-06
dltHub,discovered,0,0,0,2026-03-06
DocuSign,discovered,0,0,0,2026-03-06
Building a robust cloud ecosystem,discovered,0,0,0,2026-03-06
DocuTAP,discovered,0,0,0,2026-03-06
Dominion Dynamics,discovered,0,0,0,2026-03-06
Doppel,discovered,0,0,0,2026-03-06
DoubleDutch,discovered,0,0,0,2026-03-06
DriveNets,discovered,0,0,0,2026-03-06
DroneDeploy,discovered,0,0,0,2026-03-06
Dropcam,discovered,0,0,0,2026-03-06
Read the Dropcam Seed memo,discovered,0,0,0,2026-03-06
Dynamic Yield,discovered,0,0,0,2026-03-06
Easebuzz,discovered,0,0,0,2026-03-06
eEye Digital Security,discovered,0,0,0,2026-03-06
Electric,discovered,0,0,0,2026-03-06
EliseAI,discovered,0,0,0,2026-03-06
Eloqua,discovered,0,0,0,2026-03-06
Endgame,discovered,0,0,0,2026-03-06
Enjoei,discovered,0,0,0,2026-03-06
Entropik,discovered,0,0,0,2026-03-06
The Rise of SaaS in India 2023,discovered,0,0,0,2026-03-06
EvenUp,discovered,0,0,0,2026-03-06
Everlance,discovered,0,0,0,2026-03-06
Eye Security,discovered,0,0,0,2026-03-06
Fabric Technologies,discovered,0,0,0,2026-03-06
Fal.ai,discovered,0,0,0,2026-03-06
Fandom,discovered,0,0,0,2026-03-06
Farther,discovered,0,0,0,2026-03-06
Fern,discovered,0,0,0,2026-03-06
Fieldguide,discovered,0,0,0,2026-03-06
Finmark,discovered,0,0,0,2026-03-06
Forecasting 101,discovered,0,0,0,2026-03-06
Firebolt,discovered,0,0,0,2026-03-06
