company_name,activity_type,role_count,post_count,priority_score,last_updated
AI-native FP&A software & data management,discovered,0,0,0,2026-03-27
AI accountant,discovered,0,0,0,2026-03-27
AI-native ERP,discovered,0,0,0,2026-03-27
Legal AI contract review & drafting,discovered,0,0,0,2026-03-27
AI-native digital identity protection,discovered,0,0,0,2026-03-27
Real-time data warehouse and open-source database,discovered,0,0,0,2026-03-27
Adapting the web for AIs,discovered,0,0,0,2026-03-27
Chip design reimagined with AI,discovered,0,0,0,2026-03-27
Automated analog layout,discovered,0,0,0,2026-03-27
Copilot for architects and interior designers,discovered,0,0,0,2026-03-27
Building the full-stack for Generative AI in India,discovered,0,0,0,2026-03-27
AI assistant to transcribe and summarize meetings,discovered,0,0,0,2026-03-27
Staying on top of cyber threats,discovered,0,0,0,2026-03-27
Self-service analytics for the modern data stack,discovered,0,0,0,2026-03-27
Simplified business communications,discovered,0,0,0,2026-03-27
Antivirus software to prevent rather than detect,discovered,0,0,0,2026-03-27
Enabling businesses to participate in the economy,discovered,0,0,0,2026-03-27
Financial infrastructure for the Internet,discovered,0,0,0,2026-03-27
Credit card using your home equity for lower rates,discovered,0,0,0,2026-03-27
Pay over time without hidden fees,discovered,0,0,0,2026-03-27
Co-branded financial products,discovered,0,0,0,2026-03-27
Finance simplified,discovered,0,0,0,2026-03-27
Cyber insurance,discovered,0,0,0,2026-03-27
Real estate investing for everyone,discovered,0,0,0,2026-03-27
Improving access to affordable credit with AI,discovered,0,0,0,2026-03-27
Self-driving trucks,discovered,0,0,0,2026-03-27
Next-generation defense systems,discovered,0,0,0,2026-03-27
Universal manufacturing network,discovered,0,0,0,2026-03-27
Structured cognition in machines,discovered,0,0,0,2026-03-27
AI-powered weather balloons,discovered,0,0,0,2026-03-27
Building delivery bots,discovered,0,0,0,2026-03-27
Revolutionizing analog computing for AI,discovered,0,0,0,2026-03-27
Intelligent robotics for item handling,discovered,0,0,0,2026-03-27
Manufacturing in space,discovered,0,0,0,2026-03-27
High-resolution imaging satellites,discovered,0,0,0,2026-03-27
Limitless clean fusion energy,discovered,0,0,0,2026-03-27
High-capacity urban mass transit,discovered,0,0,0,2026-03-27
Forging the future of steel,discovered,0,0,0,2026-03-27
Fertilizer from air,discovered,0,0,0,2026-03-27
Extracting heat from superhot rocks,discovered,0,0,0,2026-03-27
Cell-free biomanufacturing platform,discovered,0,0,0,2026-03-27
Circular apparel,discovered,0,0,0,2026-03-27
Energy storage solution,discovered,0,0,0,2026-03-27
Direct air capture at scale,discovered,0,0,0,2026-03-27
Using perovskites for lower-cost solar,discovered,0,0,0,2026-03-27
Capturing Rubisco protein from green leaves,discovered,0,0,0,2026-03-27
Solid state lithium batteries,discovered,0,0,0,2026-03-27
Local power generation for a zero-carbon future,discovered,0,0,0,2026-03-27
Changing agriculture with intelligent machinery,discovered,0,0,0,2026-03-27
Transforming pollution into sustainable fuels,discovered,0,0,0,2026-03-27
Freeing the world from pain,discovered,0,0,0,2026-03-27
AI therapist,discovered,0,0,0,2026-03-27
AI for Clinical Conversations,discovered,0,0,0,2026-03-27
Transforming cardiologic care using deep learning,discovered,0,0,0,2026-03-27
AI tool enabling oncologists,discovered,0,0,0,2026-03-27
Neighborhood primary care for people on Medicare,discovered,0,0,0,2026-03-27
AI prediction system for cancer,discovered,0,0,0,2026-03-27
Making family care possible,discovered,0,0,0,2026-03-27
AI radiology workflow automation tool,discovered,0,0,0,2026-03-27
AI copilot for physicians,discovered,0,0,0,2026-03-27
AI-assisted primary care,discovered,0,0,0,2026-03-27
Emotionally intelligent AI care management,discovered,0,0,0,2026-03-27
Exercise platform to prevent falls,discovered,0,0,0,2026-03-27
In-the-moment care for every emotion,discovered,0,0,0,2026-03-27
Empowering people to improve their heart health,discovered,0,0,0,2026-03-27
Robots for biologists,discovered,0,0,0,2026-03-27
Rapid diagnostic tests that read the immune system,discovered,0,0,0,2026-03-27
Transforming cancer care through blood tests,discovered,0,0,0,2026-03-27
Biohybrid brain computer interface,discovered,0,0,0,2026-03-27
Neonatal platform for preterm infants,discovered,0,0,0,2026-03-27
Building next-gen biomaterials for smart biologics,discovered,0,0,0,2026-03-27
Advanced infectious disease diagnostics,discovered,0,0,0,2026-03-27
Medication-free depression treatment,discovered,0,0,0,2026-03-27
Lab-grown human organs for drug discovery,discovered,0,0,0,2026-03-27
Developing in vivo CAR-T therapeutics,discovered,0,0,0,2026-03-27
Extending lifespan of dogs,discovered,0,0,0,2026-03-27
Foundational models for the human cell,discovered,0,0,0,2026-03-27
Pioneering precision epigenetic medicines,discovered,0,0,0,2026-03-27
Individualized precision therapeutics,discovered,0,0,0,2026-03-27
Precision nucleic acid delivery technology,discovered,0,0,0,2026-03-27
Human-compatible organs for transplantation,discovered,0,0,0,2026-03-27
Targeting cells that cause aging,discovered,0,0,0,2026-03-27
Autonomizing stem cell therapy manufacturing,discovered,0,0,0,2026-03-27
Founder Experience,discovered,0,0,0,2026-03-27
Launch,discovered,0,0,0,2026-03-27
Research Hub,discovered,0,0,0,2026-03-27
Faction,discovered,0,0,0,2026-03-27
Gaming,discovered,0,0,0,2026-03-27
Events,discovered,0,0,0,2026-03-27
Lighthouse,discovered,0,0,0,2026-03-27
Portfolio Jobs,discovered,0,0,0,2026-03-27
Filter options,discovered,0,0,0,2026-03-27
Filter Sectorall,discovered,0,0,0,2026-03-27
Filter Locationall,discovered,0,0,0,2026-03-27
Filter investmentsBOTH,discovered,0,0,0,2026-03-27
AirboundLSIP Investment,discovered,0,0,0,2026-03-27
AledadeFounded2014BackedSince2023StatusPrivate,discovered,0,0,0,2026-03-27
ApnaLSIP Investment,discovered,0,0,0,2026-03-27
BachattLSIP Investment,discovered,0,0,0,2026-03-27
Beyond Odds TechnologiesLSIP Investment,discovered,0,0,0,2026-03-27
BhanzuLSIP Investment,discovered,0,0,0,2026-03-27
CasapFounded2023BackedSince2024StatusPrivate,discovered,0,0,0,2026-03-27
CentricityLSIP Investment,discovered,0,0,0,2026-03-27
CertikStatusPrivate,discovered,0,0,0,2026-03-27
CommandKLSIP Investment,discovered,0,0,0,2026-03-27
CrowdampStatusPrivate,discovered,0,0,0,2026-03-27
CueInFounded2022StageInvestedSeedStatusPrivate,discovered,0,0,0,2026-03-27
CyeraFounded2020StatusPrivate,discovered,0,0,0,2026-03-27
DarwinboxLSIP Investment,discovered,0,0,0,2026-03-27
Data SutramStatusPrivate,discovered,0,0,0,2026-03-27
DatabricksFounded2013BackedSince2024StatusPrivate,discovered,0,0,0,2026-03-27
DpandaLSIP Investment,discovered,0,0,0,2026-03-27
DukaanFounded2020BackedSince2020StatusPrivate,discovered,0,0,0,2026-03-27
EmversityLSIP Investment,discovered,0,0,0,2026-03-27
Exponent EnergyLSIP Investment,discovered,0,0,0,2026-03-27
FourthwallFounded2019BackedSince2021StatusPrivate,discovered,0,0,0,2026-03-27
FoxyLSIP Investment,discovered,0,0,0,2026-03-27
Freight TigerLSIP Investment,discovered,0,0,0,2026-03-27
GlobalBeesLSIP Investment,discovered,0,0,0,2026-03-27
GlobalfairLSIP Investment,discovered,0,0,0,2026-03-27
Growth NetworksStatusPrivate,discovered,0,0,0,2026-03-27
GushworkLSIP Investment,discovered,0,0,0,2026-03-27
HealthplixLSIP Investment,discovered,0,0,0,2026-03-27
HerbeastStatusPrivate,discovered,0,0,0,2026-03-27
HomaryStatusPrivate,discovered,0,0,0,2026-03-27
House of XLSIP Investment,discovered,0,0,0,2026-03-27
InnovaccerLSIP Investment,discovered,0,0,0,2026-03-27
Kalam LabsLSIP Investment,discovered,0,0,0,2026-03-27
KeychainFounded2023BackedSince2024StatusPrivate,discovered,0,0,0,2026-03-27
KongregateStatusAcquired,discovered,0,0,0,2026-03-27
LightSourceStageInvestedSeries AStatusPrivate,discovered,0,0,0,2026-03-27
LioLSIP Investment,discovered,0,0,0,2026-03-27
LogicFlo AILSIP Investment,discovered,0,0,0,2026-03-27
Lost LakeStatusPrivate,discovered,0,0,0,2026-03-27
Manex AIBackedSince2025StatusPrivate,discovered,0,0,0,2026-03-27
Marqo AILSIP Investment,discovered,0,0,0,2026-03-27
MasergyStatusPrivate,discovered,0,0,0,2026-03-27
MasonLSIP Investment,discovered,0,0,0,2026-03-27
MendStatusPrivate,discovered,0,0,0,2026-03-27
MetaSolv SoftwareStatusPrivate,discovered,0,0,0,2026-03-27
Millennial FoxStatusPrivate,discovered,0,0,0,2026-03-27
Mitti LabsLSIP Investment,discovered,0,0,0,2026-03-27
MstackLSIP Investment,discovered,0,0,0,2026-03-27
Nas CompanyLSIP Investment,discovered,0,0,0,2026-03-27
Neoflo.aiLSIP Investment,discovered,0,0,0,2026-03-27
NeuralinkBackedSince2025StatusPrivate,discovered,0,0,0,2026-03-27
NexprtLSIP Investment,discovered,0,0,0,2026-03-27
Nextbillion AILSIP Investment,discovered,0,0,0,2026-03-27
NYMStatusPrivate,discovered,0,0,0,2026-03-27
OlemaFounded2006BackedSince2023StatusPrivate,discovered,0,0,0,2026-03-27
OolkaLSIP Investment,discovered,0,0,0,2026-03-27
p0LSIP Investment,discovered,0,0,0,2026-03-27
PebbleStatusPrivate,discovered,0,0,0,2026-03-27
Pepper ContentLSIP Investment,discovered,0,0,0,2026-03-27
PixxelLSIP Investment,discovered,0,0,0,2026-03-27
PolygonFounded2017StatusPrivate,discovered,0,0,0,2026-03-27
PortkeyLSIP Investment,discovered,0,0,0,2026-03-27
Priority VendorLSIP Investment,discovered,0,0,0,2026-03-27
Project DiscoveryLSIP Investment,discovered,0,0,0,2026-03-27
Property ShareLSIP Investment,discovered,0,0,0,2026-03-27
PSS SystemsStatusPrivate,discovered,0,0,0,2026-03-27
Qure AILSIP Investment,discovered,0,0,0,2026-03-27
Radiant SecurityFounded2021StatusPrivate,discovered,0,0,0,2026-03-27
RattleLSIP Investment,discovered,0,0,0,2026-03-27
RecordGramStatusPrivate,discovered,0,0,0,2026-03-27
RedotPayLSIP Investment,discovered,0,0,0,2026-03-27
RephraseLSIP Investment,discovered,0,0,0,2026-03-27
RevvFounded2018BackedSince2018StatusPrivate,discovered,0,0,0,2026-03-27
RipplingFounded2016BackedSince2023StatusPrivate,discovered,0,0,0,2026-03-27
ScrutLSIP Investment,discovered,0,0,0,2026-03-27
SeekhoLSIP Investment,discovered,0,0,0,2026-03-27
Seventh SparkStatusAcquired,discovered,0,0,0,2026-03-27
Shivalik Small Finance BankLSIP Investment,discovered,0,0,0,2026-03-27
SlikkLSIP Investment,discovered,0,0,0,2026-03-27
SnabbitLSIP Investment,discovered,0,0,0,2026-03-27
SolanaLSIP Investment,discovered,0,0,0,2026-03-27
SolarSquareLSIP Investment,discovered,0,0,0,2026-03-27
Stable MoneyLSIP Investment,discovered,0,0,0,2026-03-27
Star AnalyticsStatusPrivate,discovered,0,0,0,2026-03-27
StyleSeatStatusPrivate,discovered,0,0,0,2026-03-27
SumosaveLSIP Investment,discovered,0,0,0,2026-03-27
SupabaseLSIP Investment,discovered,0,0,0,2026-03-27
TanaStatusPrivate,discovered,0,0,0,2026-03-27
TeachmintLSIP Investment,discovered,0,0,0,2026-03-27
TennrFounded2019StageInvestedSeries BStatusPrivate,discovered,0,0,0,2026-03-27
The House of LR&CStatusPrivate,discovered,0,0,0,2026-03-27
TheFindStatusPrivate,discovered,0,0,0,2026-03-27
ThenaLSIP Investment,discovered,0,0,0,2026-03-27
Toast StudiosLSIP Investment,discovered,0,0,0,2026-03-27
TriomicsLSIP Investment,discovered,0,0,0,2026-03-27
United DwellingStatusPrivate,discovered,0,0,0,2026-03-27
UnstractLSIP Investment,discovered,0,0,0,2026-03-27
VarageSaleStatusAcquired,discovered,0,0,0,2026-03-27
VegrowLSIP Investment,discovered,0,0,0,2026-03-27
VolleyFounded2016BackedSince2018StatusPrivate,discovered,0,0,0,2026-03-27
WavesetStatusPrivate,discovered,0,0,0,2026-03-27
WhizzoLSIP Investment,discovered,0,0,0,2026-03-27
XflowLSIP Investment,discovered,0,0,0,2026-03-27
ZipstackLSIP Investment,discovered,0,0,0,2026-03-27
ZluriLSIP Investment,discovered,0,0,0,2026-03-27
ZolveLSIP Investment,discovered,0,0,0,2026-03-27
ZyGFounded2025BackedSince2026StatusPrivate,discovered,0,0,0,2026-03-27
ZYODLSIP Investment,discovered,0,0,0,2026-03-27
Privacy,discovered,0,0,0,2026-03-27
Cookies,discovered,0,0,0,2026-03-27
continue to theFactionSite,discovered,0,0,0,2026-03-27
CONTINUE TO LIGHTSPEED INDIA,discovered,0,0,0,2026-03-27
Proceed to LSIP company,discovered,0,0,0,2026-03-27
Show LSIP personnel,discovered,0,0,0,2026-03-27
All Companies,discovered,0,0,0,2026-03-27
Cybersecurity,discovered,0,0,0,2026-03-27
Saas,discovered,0,0,0,2026-03-27
Marketplaces & Commerce,discovered,0,0,0,2026-03-27
Fintech & Crypto,discovered,0,0,0,2026-03-27
Edge,discovered,0,0,0,2026-03-27
Firm,discovered,0,0,0,2026-03-27
Perspective,discovered,0,0,0,2026-03-27
Specialists,discovered,0,0,0,2026-03-27
News & Insights,discovered,0,0,0,2026-03-27
youtube,discovered,0,0,0,2026-03-27
Adept,discovered,0,0,0,2026-03-27
Abnormal AI,discovered,0,0,0,2026-03-27
Discord,discovered,0,0,0,2026-03-27
Airbnb,discovered,0,0,0,2026-03-27
AppDynamics,discovered,0,0,0,2026-03-27
Arista,discovered,0,0,0,2026-03-27
Coinbase,discovered,0,0,0,2026-03-27
GoFundMe,discovered,0,0,0,2026-03-27
Figma,discovered,0,0,0,2026-03-27
Dropbox,discovered,0,0,0,2026-03-27
Domain,discovered,0,0,0,2026-03-27
Partnered,discovered,0,0,0,2026-03-27
Status,discovered,0,0,0,2026-03-27
Investor,discovered,0,0,0,2026-03-27
NEWSLETTER SIGNUP,discovered,0,0,0,2026-03-27
Go to home pagemain-logomain-logo,discovered,0,0,0,2026-03-27
Ideas,discovered,0,0,0,2026-03-27
Sectors,discovered,0,0,0,2026-03-27
Go to home pagemain-logo,discovered,0,0,0,2026-03-27
Learn how to unlock your ScaleUp potential,discovered,0,0,0,2026-03-27
Join Insight,discovered,0,0,0,2026-03-27
LP Portal,discovered,0,0,0,2026-03-27
For Enterprise,discovered,0,0,0,2026-03-27
Responsibility,discovered,0,0,0,2026-03-27
Legal Disclaimer,discovered,0,0,0,2026-03-27
Statement Disclaimer,discovered,0,0,0,2026-03-27
Regulatory Notices,discovered,0,0,0,2026-03-27
CCPA Notice,discovered,0,0,0,2026-03-27
AI & ML,discovered,0,0,0,2026-03-27
Biotech,discovered,0,0,0,2026-03-27
Cloud,discovered,0,0,0,2026-03-27
Data,discovered,0,0,0,2026-03-27
Deep tech & Defense,discovered,0,0,0,2026-03-27
Developer,discovered,0,0,0,2026-03-27
Healthcare,discovered,0,0,0,2026-03-27
Marketplaces,discovered,0,0,0,2026-03-27
Vertical software,discovered,0,0,0,2026-03-27
Seed,discovered,0,0,0,2026-03-27
Philosophy,discovered,0,0,0,2026-03-27
Memos,discovered,0,0,0,2026-03-27
Anti-Portfolio,discovered,0,0,0,2026-03-27
Atlas,discovered,0,0,0,2026-03-27
Case studies,discovered,0,0,0,2026-03-27
Heart of Healthcare,discovered,0,0,0,2026-03-27
Cloud Index,discovered,0,0,0,2026-03-27
STRIVE,discovered,0,0,0,2026-03-27
Portfolio careers,discovered,0,0,0,2026-03-27
Subscribe,discovered,0,0,0,2026-03-27
Europe,discovered,0,0,0,2026-03-27
Israel,discovered,0,0,0,2026-03-27
India,discovered,0,0,0,2026-03-27
BVP Forge,discovered,0,0,0,2026-03-27
See portfolio careers,discovered,0,0,0,2026-03-27
See all companies,discovered,0,0,0,2026-03-27
Deep tech,discovered,0,0,0,2026-03-27
2U,discovered,0,0,0,2026-03-27
Close Info Window,discovered,0,0,0,2026-03-27
Visit Website,discovered,0,0,0,2026-03-27
Abridge,discovered,0,0,0,2026-03-27
2020 Healthcare Predictions,discovered,0,0,0,2026-03-27
2023 Healthcare and Life Sciences Predictions,discovered,0,0,0,2026-03-27
State of Health Tech 2023,discovered,0,0,0,2026-03-27
State of the Cloud 2024,discovered,0,0,0,2026-03-27
The Healthcare AI Adoption Index,discovered,0,0,0,2026-03-27
The State of AI 2025,discovered,0,0,0,2026-03-27
Acceleron,discovered,0,0,0,2026-03-27
ACTIV Financial Systems,discovered,0,0,0,2026-03-27
ACV Auctions,discovered,0,0,0,2026-03-27
Security for growth companies,discovered,0,0,0,2026-03-27
Ada,discovered,0,0,0,2026-03-27
Adaptive Insights,discovered,0,0,0,2026-03-27
Affirmed Networks,discovered,0,0,0,2026-03-27
AIMon,discovered,0,0,0,2026-03-27
Aivar,discovered,0,0,0,2026-03-27
Aiwyn,discovered,0,0,0,2026-03-27
Alcresta Therapeutics,discovered,0,0,0,2026-03-27
AlgoX2,discovered,0,0,0,2026-03-27
Allena Pharmaceuticals,discovered,0,0,0,2026-03-27
Alloy,discovered,0,0,0,2026-03-27
Allscripts,discovered,0,0,0,2026-03-27
Altair Semiconductor,discovered,0,0,0,2026-03-27
Anaqua,discovered,0,0,0,2026-03-27
Ansible Health,discovered,0,0,0,2026-03-27
Anthropic,discovered,0,0,0,2026-03-27
Anunta,discovered,0,0,0,2026-03-27
ANYbotics,discovered,0,0,0,2026-03-27
Anything,discovered,0,0,0,2026-03-27
Appwrite,discovered,0,0,0,2026-03-27
Apron,discovered,0,0,0,2026-03-27
Archy,discovered,0,0,0,2026-03-27
Arcion Labs,discovered,0,0,0,2026-03-27
Artemis Health,discovered,0,0,0,2026-03-27
Aspen RxHealth,discovered,0,0,0,2026-03-27
Astrix,discovered,0,0,0,2026-03-27
Atomo Coffee,discovered,0,0,0,2026-03-27
State of Deep Tech,discovered,0,0,0,2026-03-27
August,discovered,0,0,0,2026-03-27
Auterion,discovered,0,0,0,2026-03-27
Auth0,discovered,0,0,0,2026-03-27
10 product-led growth principles,discovered,0,0,0,2026-03-27
State of the Cloud 2022,discovered,0,0,0,2026-03-27
Cybersecurity startup trends of 2022,discovered,0,0,0,2026-03-27
Read the Auth0 Series A memo,discovered,0,0,0,2026-03-27
Avant Arte,discovered,0,0,0,2026-03-27
Avantos,discovered,0,0,0,2026-03-27
Axiamatic,discovered,0,0,0,2026-03-27
Axion,discovered,0,0,0,2026-03-27
Axis Network Technology,discovered,0,0,0,2026-03-27
Axonius,discovered,0,0,0,2026-03-27
Bankjoy,discovered,0,0,0,2026-03-27
Basis Theory,discovered,0,0,0,2026-03-27
Bastille Networks,discovered,0,0,0,2026-03-27
Betterment,discovered,0,0,0,2026-03-27
Bettermode,discovered,0,0,0,2026-03-27
Bevi,discovered,0,0,0,2026-03-27
Beyond,discovered,0,0,0,2026-03-27
Bezi,discovered,0,0,0,2026-03-27
Bharat Matrimony,discovered,0,0,0,2026-03-27
Internet marketplaces in India,discovered,0,0,0,2026-03-27
bigbasket,discovered,0,0,0,2026-03-27
BigID,discovered,0,0,0,2026-03-27
The emergence and evolution of metadata management,discovered,0,0,0,2026-03-27
BillGuard,discovered,0,0,0,2026-03-27
Black Sheep Foods,discovered,0,0,0,2026-03-27
BladeLogic,discovered,0,0,0,2026-03-27
Blue Apron,discovered,0,0,0,2026-03-27
Blue Nile,discovered,0,0,0,2026-03-27
Boards,discovered,0,0,0,2026-03-27
Bold Metrics,discovered,0,0,0,2026-03-27
Boldfit,discovered,0,0,0,2026-03-27
Boom Supersonic,discovered,0,0,0,2026-03-27
Box,discovered,0,0,0,2026-03-27
Brainbase,discovered,0,0,0,2026-03-27
Bread Financial,discovered,0,0,0,2026-03-27
Breaker,discovered,0,0,0,2026-03-27
BrightBytes,discovered,0,0,0,2026-03-27
Brightwheel,discovered,0,0,0,2026-03-27
Brisk Teaching,discovered,0,0,0,2026-03-27
Broadsoft,discovered,0,0,0,2026-03-27
Bumble,discovered,0,0,0,2026-03-27
Cambly,discovered,0,0,0,2026-03-27
Candid Co.,discovered,0,0,0,2026-03-27
Canva,discovered,0,0,0,2026-03-27
Charting the rise of the student builder,discovered,0,0,0,2026-03-27
Six product strategies to catalyze your Second Act,discovered,0,0,0,2026-03-27
State of the Cloud 2023,discovered,0,0,0,2026-03-27
The Cloud 100 Benchmarks Report 2025,discovered,0,0,0,2026-03-27
Capmo,discovered,0,0,0,2026-03-27
Capsule8,discovered,0,0,0,2026-03-27
CaptivateIQ,discovered,0,0,0,2026-03-27
Carefull Corporation,discovered,0,0,0,2026-03-27
cargo.one,discovered,0,0,0,2026-03-27
Carwow,discovered,0,0,0,2026-03-27
Cashify,discovered,0,0,0,2026-03-27
Cents,discovered,0,0,0,2026-03-27
ChipAgents,discovered,0,0,0,2026-03-27
Choco,discovered,0,0,0,2026-03-27
Ciena,discovered,0,0,0,2026-03-27
Clarity,discovered,0,0,0,2026-03-27
Clarity Money,discovered,0,0,0,2026-03-27
Claroty,discovered,0,0,0,2026-03-27
Clear Ballot,discovered,0,0,0,2026-03-27
ClearCare,discovered,0,0,0,2026-03-27
Clearing,discovered,0,0,0,2026-03-27
2022 Healthcare Predictions,discovered,0,0,0,2026-03-27
ClickHouse,discovered,0,0,0,2026-03-27
Clio,discovered,0,0,0,2026-03-27
Cloudinary,discovered,0,0,0,2026-03-27
CloudLock,discovered,0,0,0,2026-03-27
Coactive AI,discovered,0,0,0,2026-03-27
Entering the era of Intelligent Search,discovered,0,0,0,2026-03-27
Coder,discovered,0,0,0,2026-03-27
Coiled,discovered,0,0,0,2026-03-27
The evolution of machine learning infrastructure,discovered,0,0,0,2026-03-27
Collective Medical,discovered,0,0,0,2026-03-27
Columnar,discovered,0,0,0,2026-03-27
ComboCurve,discovered,0,0,0,2026-03-27
Contractbook,discovered,0,0,0,2026-03-27
Converge Bio,discovered,0,0,0,2026-03-27
CopilotIQ,discovered,0,0,0,2026-03-27
Cornerstone OnDemand,discovered,0,0,0,2026-03-27
Courier,discovered,0,0,0,2026-03-27
Crash Override,discovered,0,0,0,2026-03-27
Crete Professionals Alliance,discovered,0,0,0,2026-03-27
CRI,discovered,0,0,0,2026-03-27
Criteo,discovered,0,0,0,2026-03-27
Crosschq,discovered,0,0,0,2026-03-27
CTERA,discovered,0,0,0,2026-03-27
Curri,discovered,0,0,0,2026-03-27
CyberGRX,discovered,0,0,0,2026-03-27
Cypress.io,discovered,0,0,0,2026-03-27
Developer platforms in India,discovered,0,0,0,2026-03-27
Dashbot,discovered,0,0,0,2026-03-27
Dashlane,discovered,0,0,0,2026-03-27
Databand,discovered,0,0,0,2026-03-27
Databook,discovered,0,0,0,2026-03-27
Datafy,discovered,0,0,0,2026-03-27
DataHub,discovered,0,0,0,2026-03-27
Datalot,discovered,0,0,0,2026-03-27
DeepL,discovered,0,0,0,2026-03-27
DEFCON AI,discovered,0,0,0,2026-03-27
Defense.net,discovered,0,0,0,2026-03-27
Demostack,discovered,0,0,0,2026-03-27
Devo,discovered,0,0,0,2026-03-27
Dinii,discovered,0,0,0,2026-03-27
DISCO,discovered,0,0,0,2026-03-27
Five laws for community-led growth,discovered,0,0,0,2026-03-27
dltHub,discovered,0,0,0,2026-03-27
DocuSign,discovered,0,0,0,2026-03-27
Building a robust cloud ecosystem,discovered,0,0,0,2026-03-27
DocuTAP,discovered,0,0,0,2026-03-27
Dominion Dynamics,discovered,0,0,0,2026-03-27
Doppel,discovered,0,0,0,2026-03-27
doubleAI,discovered,0,0,0,2026-03-27
DoubleDutch,discovered,0,0,0,2026-03-27
DriveNets,discovered,0,0,0,2026-03-27
DroneDeploy,discovered,0,0,0,2026-03-27
Dropcam,discovered,0,0,0,2026-03-27
Read the Dropcam Seed memo,discovered,0,0,0,2026-03-27
Dynamic Yield,discovered,0,0,0,2026-03-27
Easebuzz,discovered,0,0,0,2026-03-27
eEye Digital Security,discovered,0,0,0,2026-03-27
Electric,discovered,0,0,0,2026-03-27
EliseAI,discovered,0,0,0,2026-03-27
Eloqua,discovered,0,0,0,2026-03-27
Endgame,discovered,0,0,0,2026-03-27
Enjoei,discovered,0,0,0,2026-03-27
Entropik,discovered,0,0,0,2026-03-27
The Rise of SaaS in India 2023,discovered,0,0,0,2026-03-27
EvenUp,discovered,0,0,0,2026-03-27
Everlance,discovered,0,0,0,2026-03-27
