company_name,activity_type,role_count,post_count,priority_score,last_updated
Transforming cardiologic care using deep learning,discovered,0,0,0,2026-04-24
AI tool enabling oncologists,discovered,0,0,0,2026-04-24
Neighborhood primary care for people on Medicare,discovered,0,0,0,2026-04-24
AI prediction system for cancer,discovered,0,0,0,2026-04-24
Making family care possible,discovered,0,0,0,2026-04-24
AI radiology workflow automation tool,discovered,0,0,0,2026-04-24
AI copilot for physicians,discovered,0,0,0,2026-04-24
AI-assisted primary care,discovered,0,0,0,2026-04-24
Emotionally intelligent AI care management,discovered,0,0,0,2026-04-24
Exercise platform to prevent falls,discovered,0,0,0,2026-04-24
In-the-moment care for every emotion,discovered,0,0,0,2026-04-24
Empowering people to improve their heart health,discovered,0,0,0,2026-04-24
Robots for biologists,discovered,0,0,0,2026-04-24
Rapid diagnostic tests that read the immune system,discovered,0,0,0,2026-04-24
Transforming cancer care through blood tests,discovered,0,0,0,2026-04-24
Biohybrid brain computer interface,discovered,0,0,0,2026-04-24
Neonatal platform for preterm infants,discovered,0,0,0,2026-04-24
Building next-gen biomaterials for smart biologics,discovered,0,0,0,2026-04-24
Advanced infectious disease diagnostics,discovered,0,0,0,2026-04-24
Medication-free depression treatment,discovered,0,0,0,2026-04-24
Lab-grown human organs for drug discovery,discovered,0,0,0,2026-04-24
Developing in vivo CAR-T therapeutics,discovered,0,0,0,2026-04-24
Extending lifespan of dogs,discovered,0,0,0,2026-04-24
Foundational models for the human cell,discovered,0,0,0,2026-04-24
Pioneering precision epigenetic medicines,discovered,0,0,0,2026-04-24
Individualized precision therapeutics,discovered,0,0,0,2026-04-24
Precision nucleic acid delivery technology,discovered,0,0,0,2026-04-24
Human-compatible organs for transplantation,discovered,0,0,0,2026-04-24
Targeting cells that cause aging,discovered,0,0,0,2026-04-24
Autonomizing stem cell therapy manufacturing,discovered,0,0,0,2026-04-24
Founder Experience,discovered,0,0,0,2026-04-24
Launch,discovered,0,0,0,2026-04-24
Research Hub,discovered,0,0,0,2026-04-24
Faction,discovered,0,0,0,2026-04-24
Events,discovered,0,0,0,2026-04-24
Lighthouse,discovered,0,0,0,2026-04-24
Portfolio Jobs,discovered,0,0,0,2026-04-24
Filter options,discovered,0,0,0,2026-04-24
Filter Sectorall,discovered,0,0,0,2026-04-24
Filter Locationall,discovered,0,0,0,2026-04-24
Filter investmentsBOTH,discovered,0,0,0,2026-04-24
AirboundLSIP Investment,discovered,0,0,0,2026-04-24
AledadeFounded2014BackedSince2023StatusPrivate,discovered,0,0,0,2026-04-24
ApnaLSIP Investment,discovered,0,0,0,2026-04-24
BachattLSIP Investment,discovered,0,0,0,2026-04-24
Beyond Odds TechnologiesLSIP Investment,discovered,0,0,0,2026-04-24
BhanzuLSIP Investment,discovered,0,0,0,2026-04-24
CasapFounded2023BackedSince2024StatusPrivate,discovered,0,0,0,2026-04-24
CentricityLSIP Investment,discovered,0,0,0,2026-04-24
CertikStatusPrivate,discovered,0,0,0,2026-04-24
CommandKLSIP Investment,discovered,0,0,0,2026-04-24
CrowdampStatusPrivate,discovered,0,0,0,2026-04-24
CueInFounded2022StageInvestedSeedStatusPrivate,discovered,0,0,0,2026-04-24
CyeraFounded2020StatusPrivate,discovered,0,0,0,2026-04-24
DarwinboxLSIP Investment,discovered,0,0,0,2026-04-24
Data SutramStatusPrivate,discovered,0,0,0,2026-04-24
DatabricksFounded2013BackedSince2024StatusPrivate,discovered,0,0,0,2026-04-24
DpandaLSIP Investment,discovered,0,0,0,2026-04-24
DukaanFounded2020BackedSince2020StatusPrivate,discovered,0,0,0,2026-04-24
EmversityLSIP Investment,discovered,0,0,0,2026-04-24
Exponent EnergyLSIP Investment,discovered,0,0,0,2026-04-24
FourthwallFounded2019BackedSince2021StatusPrivate,discovered,0,0,0,2026-04-24
FoxyLSIP Investment,discovered,0,0,0,2026-04-24
Freight TigerLSIP Investment,discovered,0,0,0,2026-04-24
GlobalBeesLSIP Investment,discovered,0,0,0,2026-04-24
GlobalfairLSIP Investment,discovered,0,0,0,2026-04-24
Growth NetworksStatusPrivate,discovered,0,0,0,2026-04-24
GushworkLSIP Investment,discovered,0,0,0,2026-04-24
HealthplixLSIP Investment,discovered,0,0,0,2026-04-24
HerbeastStatusPrivate,discovered,0,0,0,2026-04-24
HomaryStatusPrivate,discovered,0,0,0,2026-04-24
House of XLSIP Investment,discovered,0,0,0,2026-04-24
InnovaccerLSIP Investment,discovered,0,0,0,2026-04-24
Kalam LabsLSIP Investment,discovered,0,0,0,2026-04-24
KeychainFounded2023BackedSince2024StatusPrivate,discovered,0,0,0,2026-04-24
KongregateStatusAcquired,discovered,0,0,0,2026-04-24
LightSourceStageInvestedSeries AStatusPrivate,discovered,0,0,0,2026-04-24
LioLSIP Investment,discovered,0,0,0,2026-04-24
LogicFlo AILSIP Investment,discovered,0,0,0,2026-04-24
Lost LakeStatusPrivate,discovered,0,0,0,2026-04-24
Manex AIBackedSince2025StatusPrivate,discovered,0,0,0,2026-04-24
Marqo AILSIP Investment,discovered,0,0,0,2026-04-24
MasergyStatusPrivate,discovered,0,0,0,2026-04-24
MasonLSIP Investment,discovered,0,0,0,2026-04-24
MendStatusPrivate,discovered,0,0,0,2026-04-24
MetaSolv SoftwareStatusPrivate,discovered,0,0,0,2026-04-24
Millennial FoxStatusPrivate,discovered,0,0,0,2026-04-24
Mitti LabsLSIP Investment,discovered,0,0,0,2026-04-24
MstackLSIP Investment,discovered,0,0,0,2026-04-24
Nas CompanyLSIP Investment,discovered,0,0,0,2026-04-24
Neoflo.aiLSIP Investment,discovered,0,0,0,2026-04-24
NeuralinkBackedSince2025StatusPrivate,discovered,0,0,0,2026-04-24
NexprtLSIP Investment,discovered,0,0,0,2026-04-24
Nextbillion AILSIP Investment,discovered,0,0,0,2026-04-24
NYMStatusPrivate,discovered,0,0,0,2026-04-24
OlemaFounded2006BackedSince2023StatusPrivate,discovered,0,0,0,2026-04-24
OolkaLSIP Investment,discovered,0,0,0,2026-04-24
p0LSIP Investment,discovered,0,0,0,2026-04-24
PebbleStatusPrivate,discovered,0,0,0,2026-04-24
Pepper ContentLSIP Investment,discovered,0,0,0,2026-04-24
PixxelLSIP Investment,discovered,0,0,0,2026-04-24
PolygonFounded2017StatusPrivate,discovered,0,0,0,2026-04-24
PortkeyLSIP Investment,discovered,0,0,0,2026-04-24
Priority VendorLSIP Investment,discovered,0,0,0,2026-04-24
Project DiscoveryLSIP Investment,discovered,0,0,0,2026-04-24
Property ShareLSIP Investment,discovered,0,0,0,2026-04-24
PSS SystemsStatusPrivate,discovered,0,0,0,2026-04-24
Qure AILSIP Investment,discovered,0,0,0,2026-04-24
Radiant SecurityFounded2021StatusPrivate,discovered,0,0,0,2026-04-24
RattleLSIP Investment,discovered,0,0,0,2026-04-24
RecordGramStatusPrivate,discovered,0,0,0,2026-04-24
RedotPayLSIP Investment,discovered,0,0,0,2026-04-24
RephraseLSIP Investment,discovered,0,0,0,2026-04-24
RevvFounded2018BackedSince2018StatusPrivate,discovered,0,0,0,2026-04-24
RipplingFounded2016BackedSince2023StatusPrivate,discovered,0,0,0,2026-04-24
ScrutLSIP Investment,discovered,0,0,0,2026-04-24
SeekhoLSIP Investment,discovered,0,0,0,2026-04-24
Seventh SparkStatusAcquired,discovered,0,0,0,2026-04-24
Shivalik Small Finance BankLSIP Investment,discovered,0,0,0,2026-04-24
SlikkLSIP Investment,discovered,0,0,0,2026-04-24
SnabbitLSIP Investment,discovered,0,0,0,2026-04-24
SolanaLSIP Investment,discovered,0,0,0,2026-04-24
SolarSquareLSIP Investment,discovered,0,0,0,2026-04-24
Stable MoneyLSIP Investment,discovered,0,0,0,2026-04-24
Star AnalyticsStatusPrivate,discovered,0,0,0,2026-04-24
StyleSeatStatusPrivate,discovered,0,0,0,2026-04-24
SumosaveLSIP Investment,discovered,0,0,0,2026-04-24
SupabaseLSIP Investment,discovered,0,0,0,2026-04-24
TanaStatusPrivate,discovered,0,0,0,2026-04-24
TeachmintLSIP Investment,discovered,0,0,0,2026-04-24
TennrFounded2019StageInvestedSeries BStatusPrivate,discovered,0,0,0,2026-04-24
The House of LR&CStatusPrivate,discovered,0,0,0,2026-04-24
TheFindStatusPrivate,discovered,0,0,0,2026-04-24
ThenaLSIP Investment,discovered,0,0,0,2026-04-24
Toast StudiosLSIP Investment,discovered,0,0,0,2026-04-24
TriomicsLSIP Investment,discovered,0,0,0,2026-04-24
United DwellingStatusPrivate,discovered,0,0,0,2026-04-24
UnstractLSIP Investment,discovered,0,0,0,2026-04-24
VarageSaleStatusAcquired,discovered,0,0,0,2026-04-24
VegrowLSIP Investment,discovered,0,0,0,2026-04-24
VolleyFounded2016BackedSince2018StatusPrivate,discovered,0,0,0,2026-04-24
WavesetStatusPrivate,discovered,0,0,0,2026-04-24
WhizzoLSIP Investment,discovered,0,0,0,2026-04-24
XflowLSIP Investment,discovered,0,0,0,2026-04-24
ZipstackLSIP Investment,discovered,0,0,0,2026-04-24
ZluriLSIP Investment,discovered,0,0,0,2026-04-24
ZolveLSIP Investment,discovered,0,0,0,2026-04-24
ZyGFounded2025BackedSince2026StatusPrivate,discovered,0,0,0,2026-04-24
ZYODLSIP Investment,discovered,0,0,0,2026-04-24
Privacy,discovered,0,0,0,2026-04-24
Cookies,discovered,0,0,0,2026-04-24
continue to theFactionSite,discovered,0,0,0,2026-04-24
CONTINUE TO LIGHTSPEED INDIA,discovered,0,0,0,2026-04-24
Proceed to LSIP company,discovered,0,0,0,2026-04-24
Show LSIP personnel,discovered,0,0,0,2026-04-24
All Companies,discovered,0,0,0,2026-04-24
Cybersecurity,discovered,0,0,0,2026-04-24
Saas,discovered,0,0,0,2026-04-24
Marketplaces & Commerce,discovered,0,0,0,2026-04-24
Fintech & Crypto,discovered,0,0,0,2026-04-24
Edge,discovered,0,0,0,2026-04-24
Firm,discovered,0,0,0,2026-04-24
Perspective,discovered,0,0,0,2026-04-24
Specialists,discovered,0,0,0,2026-04-24
News & Insights,discovered,0,0,0,2026-04-24
youtube,discovered,0,0,0,2026-04-24
Adept,discovered,0,0,0,2026-04-24
Abnormal AI,discovered,0,0,0,2026-04-24
Discord,discovered,0,0,0,2026-04-24
Airbnb,discovered,0,0,0,2026-04-24
AppDynamics,discovered,0,0,0,2026-04-24
Arista,discovered,0,0,0,2026-04-24
Coinbase,discovered,0,0,0,2026-04-24
GoFundMe,discovered,0,0,0,2026-04-24
Figma,discovered,0,0,0,2026-04-24
Dropbox,discovered,0,0,0,2026-04-24
Domain,discovered,0,0,0,2026-04-24
Partnered,discovered,0,0,0,2026-04-24
Status,discovered,0,0,0,2026-04-24
Investor,discovered,0,0,0,2026-04-24
NEWSLETTER SIGNUP,discovered,0,0,0,2026-04-24
Go to home pagemain-logomain-logo,discovered,0,0,0,2026-04-24
Ideas,discovered,0,0,0,2026-04-24
Sectors,discovered,0,0,0,2026-04-24
Go to home pagemain-logo,discovered,0,0,0,2026-04-24
Learn how to unlock your ScaleUp potential,discovered,0,0,0,2026-04-24
Join Insight,discovered,0,0,0,2026-04-24
LP Portal,discovered,0,0,0,2026-04-24
For Enterprise,discovered,0,0,0,2026-04-24
Responsibility,discovered,0,0,0,2026-04-24
Legal Disclaimer,discovered,0,0,0,2026-04-24
Statement Disclaimer,discovered,0,0,0,2026-04-24
Regulatory Notices,discovered,0,0,0,2026-04-24
CCPA Notice,discovered,0,0,0,2026-04-24
AI & ML,discovered,0,0,0,2026-04-24
Biotech,discovered,0,0,0,2026-04-24
Cloud,discovered,0,0,0,2026-04-24
Data,discovered,0,0,0,2026-04-24
Deep tech & Defense,discovered,0,0,0,2026-04-24
Developer,discovered,0,0,0,2026-04-24
Healthcare,discovered,0,0,0,2026-04-24
Marketplaces,discovered,0,0,0,2026-04-24
Vertical software,discovered,0,0,0,2026-04-24
Seed,discovered,0,0,0,2026-04-24
Philosophy,discovered,0,0,0,2026-04-24
Memos,discovered,0,0,0,2026-04-24
Anti-Portfolio,discovered,0,0,0,2026-04-24
Atlas,discovered,0,0,0,2026-04-24
Case studies,discovered,0,0,0,2026-04-24
Heart of Healthcare,discovered,0,0,0,2026-04-24
Cloud Index,discovered,0,0,0,2026-04-24
STRIVE,discovered,0,0,0,2026-04-24
Portfolio careers,discovered,0,0,0,2026-04-24
Subscribe,discovered,0,0,0,2026-04-24
Europe,discovered,0,0,0,2026-04-24
Israel,discovered,0,0,0,2026-04-24
India,discovered,0,0,0,2026-04-24
BVP Forge,discovered,0,0,0,2026-04-24
See portfolio careers,discovered,0,0,0,2026-04-24
See all companies,discovered,0,0,0,2026-04-24
Deep tech,discovered,0,0,0,2026-04-24
2U,discovered,0,0,0,2026-04-24
Close Info Window,discovered,0,0,0,2026-04-24
Visit Website,discovered,0,0,0,2026-04-24
Abridge,discovered,0,0,0,2026-04-24
2020 Healthcare Predictions,discovered,0,0,0,2026-04-24
2023 Healthcare and Life Sciences Predictions,discovered,0,0,0,2026-04-24
State of Health Tech 2023,discovered,0,0,0,2026-04-24
State of the Cloud 2024,discovered,0,0,0,2026-04-24
The Healthcare AI Adoption Index,discovered,0,0,0,2026-04-24
The State of AI 2025,discovered,0,0,0,2026-04-24
Acceleron,discovered,0,0,0,2026-04-24
ACTIV Financial Systems,discovered,0,0,0,2026-04-24
ACV Auctions,discovered,0,0,0,2026-04-24
Security for growth companies,discovered,0,0,0,2026-04-24
Ada,discovered,0,0,0,2026-04-24
Adaptive Insights,discovered,0,0,0,2026-04-24
Affirmed Networks,discovered,0,0,0,2026-04-24
AIMon,discovered,0,0,0,2026-04-24
Aivar,discovered,0,0,0,2026-04-24
Aiwyn,discovered,0,0,0,2026-04-24
Alcresta Therapeutics,discovered,0,0,0,2026-04-24
AlgoX2,discovered,0,0,0,2026-04-24
Allena Pharmaceuticals,discovered,0,0,0,2026-04-24
Alloy,discovered,0,0,0,2026-04-24
Allscripts,discovered,0,0,0,2026-04-24
Altair Semiconductor,discovered,0,0,0,2026-04-24
Amperos,discovered,0,0,0,2026-04-24
Anaqua,discovered,0,0,0,2026-04-24
Ansible Health,discovered,0,0,0,2026-04-24
Anthropic,discovered,0,0,0,2026-04-24
Anunta,discovered,0,0,0,2026-04-24
ANYbotics,discovered,0,0,0,2026-04-24
Anything,discovered,0,0,0,2026-04-24
Appwrite,discovered,0,0,0,2026-04-24
Apron,discovered,0,0,0,2026-04-24
Archy,discovered,0,0,0,2026-04-24
Arcion Labs,discovered,0,0,0,2026-04-24
Artemis Health,discovered,0,0,0,2026-04-24
Aspen RxHealth,discovered,0,0,0,2026-04-24
Astrix,discovered,0,0,0,2026-04-24
Atomo Coffee,discovered,0,0,0,2026-04-24
State of Deep Tech,discovered,0,0,0,2026-04-24
August,discovered,0,0,0,2026-04-24
Auterion,discovered,0,0,0,2026-04-24
Auth0,discovered,0,0,0,2026-04-24
10 product-led growth principles,discovered,0,0,0,2026-04-24
State of the Cloud 2022,discovered,0,0,0,2026-04-24
Cybersecurity startup trends of 2022,discovered,0,0,0,2026-04-24
Read the Auth0 Series A memo,discovered,0,0,0,2026-04-24
Avant Arte,discovered,0,0,0,2026-04-24
Avantos,discovered,0,0,0,2026-04-24
Axiamatic,discovered,0,0,0,2026-04-24
Axion,discovered,0,0,0,2026-04-24
Axis Network Technology,discovered,0,0,0,2026-04-24
Axonius,discovered,0,0,0,2026-04-24
Bankjoy,discovered,0,0,0,2026-04-24
Basis Theory,discovered,0,0,0,2026-04-24
Bastille Networks,discovered,0,0,0,2026-04-24
Betterment,discovered,0,0,0,2026-04-24
Bettermode,discovered,0,0,0,2026-04-24
Bevi,discovered,0,0,0,2026-04-24
Beyond,discovered,0,0,0,2026-04-24
Bezi,discovered,0,0,0,2026-04-24
Bharat Matrimony,discovered,0,0,0,2026-04-24
Internet marketplaces in India,discovered,0,0,0,2026-04-24
bigbasket,discovered,0,0,0,2026-04-24
BigID,discovered,0,0,0,2026-04-24
The emergence and evolution of metadata management,discovered,0,0,0,2026-04-24
BillGuard,discovered,0,0,0,2026-04-24
Black Sheep Foods,discovered,0,0,0,2026-04-24
BladeLogic,discovered,0,0,0,2026-04-24
Blue Apron,discovered,0,0,0,2026-04-24
Blue Nile,discovered,0,0,0,2026-04-24
Boards,discovered,0,0,0,2026-04-24
Bold Metrics,discovered,0,0,0,2026-04-24
Boldfit,discovered,0,0,0,2026-04-24
Boom Supersonic,discovered,0,0,0,2026-04-24
Box,discovered,0,0,0,2026-04-24
Brainbase,discovered,0,0,0,2026-04-24
Bread Financial,discovered,0,0,0,2026-04-24
Breaker,discovered,0,0,0,2026-04-24
BrightBytes,discovered,0,0,0,2026-04-24
Brightwheel,discovered,0,0,0,2026-04-24
Brisk Teaching,discovered,0,0,0,2026-04-24
Broadsoft,discovered,0,0,0,2026-04-24
Bumble,discovered,0,0,0,2026-04-24
Cambly,discovered,0,0,0,2026-04-24
Candid Co.,discovered,0,0,0,2026-04-24
Canva,discovered,0,0,0,2026-04-24
Charting the rise of the student builder,discovered,0,0,0,2026-04-24
Six product strategies to catalyze your Second Act,discovered,0,0,0,2026-04-24
State of the Cloud 2023,discovered,0,0,0,2026-04-24
The Cloud 100 Benchmarks Report 2025,discovered,0,0,0,2026-04-24
Capmo,discovered,0,0,0,2026-04-24
Capsule8,discovered,0,0,0,2026-04-24
CaptivateIQ,discovered,0,0,0,2026-04-24
Carefull Corporation,discovered,0,0,0,2026-04-24
cargo.one,discovered,0,0,0,2026-04-24
Carwow,discovered,0,0,0,2026-04-24
Cashify,discovered,0,0,0,2026-04-24
Cents,discovered,0,0,0,2026-04-24
ChipAgents,discovered,0,0,0,2026-04-24
Choco,discovered,0,0,0,2026-04-24
Ciena,discovered,0,0,0,2026-04-24
Clarity,discovered,0,0,0,2026-04-24
Clarity Money,discovered,0,0,0,2026-04-24
Claroty,discovered,0,0,0,2026-04-24
Clear Ballot,discovered,0,0,0,2026-04-24
ClearCare,discovered,0,0,0,2026-04-24
Clearing,discovered,0,0,0,2026-04-24
2022 Healthcare Predictions,discovered,0,0,0,2026-04-24
ClickHouse,discovered,0,0,0,2026-04-24
Clio,discovered,0,0,0,2026-04-24
Cloudinary,discovered,0,0,0,2026-04-24
CloudLock,discovered,0,0,0,2026-04-24
Coactive AI,discovered,0,0,0,2026-04-24
Entering the era of Intelligent Search,discovered,0,0,0,2026-04-24
Coder,discovered,0,0,0,2026-04-24
Coiled,discovered,0,0,0,2026-04-24
The evolution of machine learning infrastructure,discovered,0,0,0,2026-04-24
Collective Medical,discovered,0,0,0,2026-04-24
Columnar,discovered,0,0,0,2026-04-24
ComboCurve,discovered,0,0,0,2026-04-24
Contractbook,discovered,0,0,0,2026-04-24
Converge Bio,discovered,0,0,0,2026-04-24
CopilotIQ,discovered,0,0,0,2026-04-24
Cornerstone OnDemand,discovered,0,0,0,2026-04-24
Courier,discovered,0,0,0,2026-04-24
Crash Override,discovered,0,0,0,2026-04-24
Crete Professionals Alliance,discovered,0,0,0,2026-04-24
CRI,discovered,0,0,0,2026-04-24
Criteo,discovered,0,0,0,2026-04-24
Crosschq,discovered,0,0,0,2026-04-24
CTERA,discovered,0,0,0,2026-04-24
Curri,discovered,0,0,0,2026-04-24
CyberGRX,discovered,0,0,0,2026-04-24
Cypress.io,discovered,0,0,0,2026-04-24
Developer platforms in India,discovered,0,0,0,2026-04-24
Dashbot,discovered,0,0,0,2026-04-24
Dashlane,discovered,0,0,0,2026-04-24
Databand,discovered,0,0,0,2026-04-24
Databook,discovered,0,0,0,2026-04-24
Datafy,discovered,0,0,0,2026-04-24
DataHub,discovered,0,0,0,2026-04-24
Datalot,discovered,0,0,0,2026-04-24
DeepL,discovered,0,0,0,2026-04-24
DEFCON AI,discovered,0,0,0,2026-04-24
Defense.net,discovered,0,0,0,2026-04-24
Demostack,discovered,0,0,0,2026-04-24
Devo,discovered,0,0,0,2026-04-24
Dinii,discovered,0,0,0,2026-04-24
DISCO,discovered,0,0,0,2026-04-24
Five laws for community-led growth,discovered,0,0,0,2026-04-24
dltHub,discovered,0,0,0,2026-04-24
DocuSign,discovered,0,0,0,2026-04-24
Building a robust cloud ecosystem,discovered,0,0,0,2026-04-24
DocuTAP,discovered,0,0,0,2026-04-24
Dome Systems,discovered,0,0,0,2026-04-24
Dominion Dynamics,discovered,0,0,0,2026-04-24
Doppel,discovered,0,0,0,2026-04-24
doubleAI,discovered,0,0,0,2026-04-24
DoubleDutch,discovered,0,0,0,2026-04-24
DriveNets,discovered,0,0,0,2026-04-24
DroneDeploy,discovered,0,0,0,2026-04-24
Dropcam,discovered,0,0,0,2026-04-24
Read the Dropcam Seed memo,discovered,0,0,0,2026-04-24
Dynamic Yield,discovered,0,0,0,2026-04-24
Easebuzz,discovered,0,0,0,2026-04-24
eEye Digital Security,discovered,0,0,0,2026-04-24
Electric,discovered,0,0,0,2026-04-24
EliseAI,discovered,0,0,0,2026-04-24
Eloqua,discovered,0,0,0,2026-04-24
Endgame,discovered,0,0,0,2026-04-24
Enjoei,discovered,0,0,0,2026-04-24
Entropik,discovered,0,0,0,2026-04-24
The Rise of SaaS in India 2023,discovered,0,0,0,2026-04-24
EvenUp,discovered,0,0,0,2026-04-24
Everlance,discovered,0,0,0,2026-04-24
Eye Security,discovered,0,0,0,2026-04-24
