company_name,title,location,source,url,posted_date
ponyai,Security Operations Engineer,Various,Indeed,https://www.indeed.com/rc/clk?jk=ae52adb0902b1fb7&bb=MAtLrtAtrJcng6RwZ3xGOL6LHQco_rCQFm5_ZYfXGe1h0YXlCQTpG7YbYyoO9-YshjSiJ7-VflBnoNJw1i1reJZeUezP8QGvOWpZLWNFGt00QssWAjX08W3p33MoMeUr2C0650mAty0gmmxozQTh3NQ7q5M9Qda3&xkcb=SoAp67M3qz23VEyVxJ0LbzkdCdPP&fccid=ff5c40dcb95012b5&vjs=3,2025-12-03
xAI,Information Security Engineer - Generalist,Various,Indeed,https://www.indeed.com/rc/clk?jk=66a7faaa19bf6362&bb=MAtLrtAtrJcng6RwZ3xGOOZhDXBmGG-fE0zP1SkRZl6fQViLDiBHejbAYrZYLIGDyGMzHHbUIQ4zU7uVLKWaYSMhmV9UWPNEMYjuoQuk4bYBMwJ56QzkdQOpDjGBIGYWyt-Nx2QfOTKSE_o9371re8XmzP1LWeE8&xkcb=SoCd67M3qz23VEyVxJ0KbzkdCdPP&fccid=9ddf94ed3f86fd04&vjs=3,2025-12-03
Thrive,Security Engineer,Various,Indeed,https://www.indeed.com/rc/clk?jk=aecdd69b6b412ce3&bb=MAtLrtAtrJcng6RwZ3xGON9mQBLZ20gK4kHX83zghBFiuQ6AA-XyRK7lbcAi4g6oL4nc5Zv0mgbP0M8vgnb2eux9n8VkEF5r5P4levukaGgobmqc7a0ZbfBUSb39Pr8o89_7IPLkNxzk6m7ShGyBHA%3D%3D&xkcb=SoAA67M3qz23VEyVxJ0JbzkdCdPP&fccid=c23a7af3829111d0&vjs=3,2025-12-03
Netflix,"Security Software Engineer (L5), Cloud Infrastructure Security",Various,Indeed,https://www.indeed.com/rc/clk?jk=8baaa2d29215b1a7&bb=zvnUW2EdR4n2BkKYdfV_iSY2hkOwqOQqPa2r0ruMMIZBtZt1tH7kjfK6hud7tsqGMOoEKERpkcYCmpfMh9lQf1XAaF7R-CcmIhX5PVhyT9DYCh6Jq0TZ1KTSxFEpYdAfwvax-XTReBzNCe1jcE7_NA%3D%3D&xkcb=SoDJ67M3qz22T8RSwR0LbzkdCdPP&fccid=66403b30a2c0d89c&vjs=3,2025-12-03
NVIDIA,"Cloud Security Software Engineer, GeForce NOW",Various,Indeed,https://www.indeed.com/rc/clk?jk=3eb2e66ab4346dab&bb=zvnUW2EdR4n2BkKYdfV_ifmq-FGkNr43yZ7i2K6Jeo3Wz2BpFvZC0ldxdtMNV6G5-GlmHo80NMYRrJrghs9B2a0oq7rvciLWHEt1PQP-I4WIevipfYJ38tLW1oPhTvEL7lmAHOzd0Oq5o_V686Kw5Q%3D%3D&xkcb=SoB967M3qz22T8RSwR0KbzkdCdPP&fccid=c267f29f0f85e8b8&vjs=3,2025-12-03
TikTok,Cloud Security Specialist - USDS,Various,Indeed,https://www.indeed.com/rc/clk?jk=306c2d0af5e5fbf2&bb=zvnUW2EdR4n2BkKYdfV_ibIyPOQQYTvPF9hqNoD2eTLXI68ZtT3F1lp7T-y5Byivc_XUc85MUh_Vo8eR_5nojjsop_XgFyDvvAXe-KAldWUBEcUdt4BraPkPMcdRuH67LMyu8IFw8ZSIl0-r3V_8yQ%3D%3D&xkcb=SoDg67M3qz22T8RSwR0JbzkdCdPP&fccid=caed318a9335aac0&vjs=3,2025-12-03
INVAR Technologies,"Senior Azure Cloud Engineer (Networking, VPNs, Storage, App Services)",Various,Indeed,https://www.indeed.com/rc/clk?jk=a33953c3dc82f905&bb=zvnUW2EdR4n2BkKYdfV_iUyMGMXjmxW7NDTMXQdyUQL-uFdQYH-bk9M1MRpb9d95vhoqO70BkwAhm7WGvSKc7mzs2M46vyQqtM2ASz1xk8UHrv58ocMw4VCLKdGWIiE5sBXOOeO3QqTGilDHfFNn-g%3D%3D&xkcb=SoBU67M3qz22T8RSwR0IbzkdCdPP&fccid=dced411828518d26&cmp=INVAR-Technologies&ti=Cloud+Engineer&vjs=3,2025-12-03
NuHarbor Security,Microsoft Security Architect,Various,Indeed,https://www.indeed.com/rc/clk?jk=3dc0bad1a2203e59&bb=zvnUW2EdR4n2BkKYdfV_icoqiPSMRFypFhgoWI56rkrCTv9UK9Q7Ko3I9c1qLTppcJ9gIfMsGFa6K4FDqmRoxOUMv3kfVJn4a7OjSnqo2_BFYXbc7OezhiJ8oWD3Aa9gj-P9q7JKV_dsJ_H19pPlAA%3D%3D&xkcb=SoDa67M3qz22T8RSwR0PbzkdCdPP&fccid=631d8920a7846877&vjs=3,2025-12-03
Happy Returns,Cloud Security Engineer,Various,Indeed,https://www.indeed.com/rc/clk?jk=4b4dd1c364b14aa3&bb=zvnUW2EdR4n2BkKYdfV_idnlrYeTy1zvKWN6tavQxxmrNfowbdAz7cMoKSzs40YN7grXG0XKeOiKhUSW7eXEsRegXpEdV_Zd7vkPPUj5XEbZVcNfBn7mzdNhYm_bkILRGaZx5ezcAOkvfaH4O4zsWQ%3D%3D&xkcb=SoBu67M3qz22T8RSwR0ObzkdCdPP&fccid=eae4866fa9ef0a95&vjs=3,2025-12-03
Wind River,Member of Technical Staff -Cloud Security,Various,Indeed,https://www.indeed.com/rc/clk?jk=836f33320065b046&bb=zvnUW2EdR4n2BkKYdfV_iUlOHcNQLVzZQ8fh-L6dpMjtI1IGpyz1FsNKomfRAdgxn_GFfNjj2rfopD-ULT4yYmkh3-90WSCMu4vxCOm3Ge-4AIrrEGVolB2MKTq1i_zbPrMmMBMxXPRG95mvVn9Dxw%3D%3D&xkcb=SoDz67M3qz22T8RSwR0NbzkdCdPP&fccid=30c6be3855bc8a7c&vjs=3,2025-12-03
Crowell & Moring,Security Analyst,Various,Indeed,https://www.indeed.com/rc/clk?jk=8ed36445d33d56f3&bb=zvnUW2EdR4n2BkKYdfV_ibjMWGt9z6Na6YDYQxI_fbz4Ptf2pY17ClVPXuScbwlzh5I0krb2r5xOoqhv4sW16PcBeLz-b8XLGjrnqZIHZqTt_5O9TxxfNVPYlaibu-zq0B9ZIvBDiY_oYR8iZRvtDA%3D%3D&xkcb=SoBH67M3qz22T8RSwR0MbzkdCdPP&fccid=2bf605123ea691d3&vjs=3,2025-12-03
Skylight,Head of Security (IT),Various,Indeed,https://www.indeed.com/rc/clk?jk=1380b946c4dcd2ce&bb=zvnUW2EdR4n2BkKYdfV_ifL4SvgVk-yrsZjFfP3StOSKJtlLRT1kLTcLrQB7mM0_E-sRuBPUDh8zFNy0PyZVV0WLyiTe8Lv2OyVWwbPHyjV1SxnOAxbq2IZ9ezNJxULMvhIfa5XOkcKjzoVa55MGqQ%3D%3D&xkcb=SoCu67M3qz22T8RSwR0DbzkdCdPP&fccid=166c6a42cdb9d826&vjs=3,2025-12-03
Foundant Technologies,Security Engineer,Various,Indeed,https://www.indeed.com/rc/clk?jk=639e9b633ee601a9&bb=zvnUW2EdR4n2BkKYdfV_iXUdC8C_m_aZDPT-jsp0TeklpL062mQGsZ5ywwL5aXdMjUtQRGdKDwhVNBpQjOc8IjcCYv589gFDxAi6wuBXHHgviKg0JGl-yhHoL4wBZDrVa_Wjbqyu7CEDDnWXRO4FaA%3D%3D&xkcb=SoAa67M3qz22T8RSwR0CbzkdCdPP&fccid=84e80d5ef21196f5&vjs=3,2025-12-03
Stratascale,Security Consultant - Engineering,Various,Indeed,https://www.indeed.com/rc/clk?jk=b9899e332f59f9be&bb=zvnUW2EdR4n2BkKYdfV_iadBramHHNSQDaSXf5ooz95_6F9ZynMx20HeXG-IZOIVt5mr6H1FwmUe1VMxliJhxY2gGqlO7gcHC0hNs-b5aMlz2VfS1bnw82--NR5Gjw_WDwHNvj8l5rRxj-VvRpWv5w%3D%3D&xkcb=SoCH67M3qz22T8RSwR0BbzkdCdPP&fccid=e27c2c6b0757def8&vjs=3,2025-12-03
Invoke,Cloud Solution Architect - Microsoft Endpoint Management,Various,Indeed,https://www.indeed.com/rc/clk?jk=31f62c7fa5751ccf&bb=zvnUW2EdR4n2BkKYdfV_iWdTlyoqocyK5HauyNSZ60H9tc6lY2aYfz_waTgGGTOEOzXXOKhzhnhPBugi9bicJLnRseor8wYFFDDB6Q2SrbmPaUmCHIghrqpTTDewX4FLrdgPOFiwP9hZ_4iQ5kUDTg%3D%3D&xkcb=SoAz67M3qz22T8RSwR0AbzkdCdPP&fccid=dd616958bd9ddc12&vjs=3,2025-12-03
Delve,Security Engineer,Various,Indeed,https://www.indeed.com/rc/clk?jk=5937ec76033ed80b&bb=zvnUW2EdR4n2BkKYdfV_iT9TlnwwP6e47mXfEz9Q5JMq-ObkMdu24AWI4kME5q_D5b3gX2WZ5ZNFmOf4eJJFh11aXavaqY1aoQGqd6ZY8rMFCyQjdCUt-vIrLy6rKAOyCxiCBr-Up3SZTQmDyvFavA%3D%3D&xkcb=SoAJ67M3qz22T8RSwR0GbzkdCdPP&fccid=50f67262a73be10d&vjs=3,2025-12-03
Accurate Background,Application Security Lead,Various,Indeed,https://www.indeed.com/rc/clk?jk=d3e93fc248be7a8f&bb=zvnUW2EdR4n2BkKYdfV_iXG9qNAfkK1EiP5h1VJ9WGClizwzCc6b1psba0NwlFhzbC_QKiH1HnJhZ9krbeD6szqMid1yM_H1CAmEnhNvoT4R-wXUfWVMf7lAiBHoRT1VCq0b7GOLcRSNjtrXKMzKdQ%3D%3D&xkcb=SoCU67M3qz22T8RSwR0FbzkdCdPP&fccid=02d66caeebd0337f&vjs=3,2025-12-03
Apexon,Application Security Tester,Various,Indeed,https://www.indeed.com/rc/clk?jk=96b78b607de00c12&bb=CndjLrU574gteaJgcyamShKBRjnfFUZ3vYzcLMeifY29KeUR3U9FT0wlNHRWzpA-CnvPPgJtfScUTKuR8pf2O01njI9w0g5ukTmv-3pffvPQqaI06S6a-EFQbuBY4OtzJulxLqgEkL6CjncpPBpAfiqBd0QHfjNw&xkcb=SoCe67M3qz21QAxSkp0KbzkdCdPP&fccid=784ed0ea1f56bb8a&cmp=Apexon&ti=Application+Security+Engineer&vjs=3,2025-12-03
Applied Intuition,Application Security Engineer,Various,Indeed,https://www.indeed.com/rc/clk?jk=879cf432a12907b1&bb=CndjLrU574gteaJgcyamStnfSHhg9gpbkQ-x20e58JHSkqNs7pf28S5N0R1Wto5A0LyxZ7GyGkZ1h-0ibCiN8ow9vESk5O90j9WZvgBCKkmmVZYgqndcq19hREGOKT13TgPDj0KcE_jlhYvW3SH3xRiTk0vl7tM4&xkcb=SoC367M3qz21QAxSkp0IbzkdCdPP&fccid=00f9ae225292fb3a&vjs=3,2025-12-03
Owner,Application Security Engineer,Various,Indeed,https://www.indeed.com/rc/clk?jk=8eaaa7f77667e09b&bb=CndjLrU574gteaJgcyamSv387SORLLcihXymI30hjv7Q5stsDSeOA73T5H95KPxLt5vSM1_0phTLxL_Si9Ks0zvt99CFcsTX0-g0vP52SJXm9ZS7u5Pa9BMJMWfMDZMXXIjtmHx0C-SpvGQxrPxppI2RDKlCaNW9&xkcb=SoA567M3qz21QAxSkp0PbzkdCdPP&fccid=73a9c64b1885a673&vjs=3,2025-12-03
Four Seasons,Security Officer (part-time),Various,Indeed,https://www.indeed.com/rc/clk?jk=d4e6a3f32f9df914&bb=CndjLrU574gteaJgcyamSr_KOHtkAT2wKlJksDHf1axaweNmA1_JlbkVTd_S2iSdgcZ48tLXhW3UyCpM9dauovvLn4ynuLTaunzj1KVjND9CINHFJn9u4l425pRWhONirLIfmkVC-5C5MOuLSX82JuJsbfGpsrnZ&xkcb=SoCN67M3qz21QAxSkp0ObzkdCdPP&fccid=9474516a9efc22f2&vjs=3,2025-12-03
Storer Transportation,3-4 Day Work Week Shuttle Driver | Earn $60k - $75k+ Annually,Various,Indeed,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D1agg0W4sySqDN4dpn1cDgVXLlunKukup6sk8dZFdM7-WfSRI_s3-BHeG7WJ2TcYmDHFqLYYVlyhkx3-f_4hf9E6CsuYGdlPUFXbFc8K9m7hfRCEp8Yw6y3UHF46651lASlMZaf1SdSXdcKtjxB0xcFKAGoKboHs6rCbD1LqBk51iNHETAzNqvINtaN5rmQSEHv924Rkw9_bcmSrm1CQwdhqRwGcCreDHrb3rTo8ZUzFRy97Kh00xxX2THhopJA0fqSEo0BEb_HHm59M0_G8B4cn1kjC3furygTOW71wiG9qp94ZC_XDwvOgtmZymDqg4lLB-KI9egk1hNUaGE8XqZ5WVlTVeXM2Gd3oGpdLJDziParYtEIeTo9DpGDemSCljHzK9MUl9gYaF3c9Gq1oVLhBsnSLSQttCBBX2DdHBglN2eQvSNhocqbcoJfJYo--RJVhGEw77i-Kg_THZmIEJnMFau6ByN85H8cZ00MNIKYC7-dYBw8D3RVmXMEHdblTOqA2kqn0OOZrStGcr-JKVHTL_wF1XHmpxUgchKHBQJw6qEZk6t2Jfo4rm9z0dVSbQLbDwvr-IIkt4mMh92LGY47KiPOqitsqGOdk5-wfBcQrseDJGIPOYxUM1o6U94iCR7iUPQr7_BK1ATP2w9lwD7u6D7GQQuWu5uZQz9JiQscwrUwp7jQMEwiiAbhOvKcph44zSW7yG6Lg==&xkcb=SoDk6_M3qz21QAxSkp0NbzkdCdPP&camk=ethIe0s0hefMwX4bRp2cVg==&p=5&fvj=0&vjs=3,2025-12-03
Greenlight Group,Part-Time or Full-Time / Unarmed Security Guard $30/Hr.,Various,Indeed,https://www.indeed.com/rc/clk?jk=1a7cae537fc5cae7&bb=CndjLrU574gteaJgcyamSvYc3DKgX8f3pkXa-RZyyvcZjv8LiyP1HZrykQk2pr1Qz7y0fAFCd13AIPJqaEsBx9uH3nv5M7ELa1vgLmhnRsGpD5LWkKkaPcDKHQOU0MUN87lcUx9fjw3cI4mtWJBBByaqB4Ljo2uI&xkcb=SoCk67M3qz21QAxSkp0MbzkdCdPP&fccid=e7601bcb12c96e31&vjs=3,2025-12-03
Quanata,Senior Application Security Engineer [Remote-US],Various,Indeed,https://www.indeed.com/rc/clk?jk=17df765a1e3b339b&bb=CndjLrU574gteaJgcyamSnVMozx7pjzlqaELd3ntXSTjgAhYiaKus_v2E1gN8zs-rhEt5huo6HQ3uJl35W1D5r-PiAorkNmcsZuR_h1JBgZd9vXBdkkM7laVzHoDGbcvQVQOyJNnqxQ2gEwXGXbjvafvWQdAgS8N&xkcb=SoBN67M3qz21QAxSkp0DbzkdCdPP&fccid=b809d865efbf622a&vjs=3,2025-12-03
Nerdio,Application Security Architect,Various,Indeed,https://www.indeed.com/rc/clk?jk=a3f56cfbb8f454c2&bb=CndjLrU574gteaJgcyamSjj5-XOmblVgpOFKgcCugDVkkZUGXrweDz1HyeRWDCTeSksMMGy3vWtB_-uJASmN0VgdyoDUmYkyHtzJXuOpbxBzRH8OgLq-kE8_l6KczGsMKA0oVIRSs0D9M8Nd9bQmLg9s3ddn_wLe&xkcb=SoD567M3qz21QAxSkp0CbzkdCdPP&fccid=d5fe556bcb59932b&vjs=3,2025-12-03
CXM Direct,Web Application Security Engineer,Various,Indeed,https://www.indeed.com/rc/clk?jk=6bb5a85600f3b6ac&bb=CndjLrU574gteaJgcyamShhZvK5GikJl-qL3aiAOywnWblarL9pAMLo2y_6w4iFXZcCp4oGTSwhA4sgdv6-WIGaj5lcCX_CZirG9jRX3PYxAFOXnF_FjF0pp3M4j7clJH0brIgGrJh9LssMiIaZlJ66WP2MW28jV&xkcb=SoBk67M3qz21QAxSkp0BbzkdCdPP&fccid=13d9c34b2e6e8344&vjs=3,2025-12-03
Sacramento County Probation Department,Probation Aide,Various,Indeed,https://www.indeed.com/rc/clk?jk=4f0edbb55e2890a2&bb=CndjLrU574gteaJgcyamSv387SORLLciR4F6JQmQW_m3mPaEbiZ_FmZUv9oZ_sEQEvSIF9AyIj0WIngkm520akaMtdch59kfr7cbvd61_H4AtSrB8bQ873tQrtgeMOkpW9NlOBCaMab2zPCThT-bVrD5yrIYSjaY&xkcb=SoDQ67M3qz21QAxSkp0AbzkdCdPP&fccid=cf58f7e33858bed9&vjs=3,2025-12-03
NowSecure,Senior Application Security Analyst (Pentester),Various,Indeed,https://www.indeed.com/rc/clk?jk=c65b7dbfad4ee8c3&bb=CndjLrU574gteaJgcyamSnqrMrDm5JZE3PCcDWIaq7bSeIXn-yvTf_3Fp4dm_8Sss1CArVQ_9QUqp4mSSm8RHzl5mS8RrDrq3zw5lKmejN4uWR-jXizJQ7d7lFuLfPsNyXMDieD2Ug6Eb08WiHtiOgORD2ieGAiw&xkcb=SoBe67M3qz21QAxSkp0HbzkdCdPP&fccid=9361b9119ed92451&vjs=3,2025-12-03
Madcap Software,Security Engineer,Various,Indeed,https://www.indeed.com/rc/clk?jk=73de8c51bd31e468&bb=CndjLrU574gteaJgcyamSjBMoC451DukD6rdjT5-4drXk1Aomr-P2gbI5tN5zVHKijFw1NQ6TcKIFPXb0_dwmzGiFrO8NmiQvsXEbq2Vf2PJYGqhHi1vLZJYCYCaF5ar3FG_vt-Nla9P-p0nEeGzUx9bq7UVND5a&xkcb=SoDq67M3qz21QAxSkp0GbzkdCdPP&fccid=4857a4bb64aacc70&vjs=3,2025-12-03
Palantir Technologies,Facility Security Officer,Various,Indeed,https://www.indeed.com/rc/clk?jk=98d2375631c8507a&bb=CndjLrU574gteaJgcyamSnVMozx7pjzlvDKSRSm7HsCk22VGsQn0KQdo2bLN6YSN7rUkgTAJN51aV-e2GYBE5TGfWaA1xAbqN0bNxo4JeQvIXr-YYa2Aaf0y5IbXjGj4lBb549fGawkuIqut8Eb3EK_fUr4e01Pf&xkcb=SoB367M3qz21QAxSkp0FbzkdCdPP&fccid=c47ef3947291e221&vjs=3,2025-12-03
Moveworksai,Application Security Engineer,Various,Indeed,https://www.indeed.com/rc/clk?jk=be9ee234959c3225&bb=CndjLrU574gteaJgcyamSnVMozx7pjzlNeEhOaZUbqFeXyv4l8S3T8zsBQ9qo-6Z_pkPwopzqHx7y6NwJx7gkQTZ0wDzLmqSoRIEwyrBfp_2dDZIJ3rGh4TUp22Q7Qju7ZrvuE2H3B0NV2ivaDThyJFu0rzrkTp6&xkcb=SoDD67M3qz21QAxSkp0EbzkdCdPP&fccid=e3ab92cfb41ef750&vjs=3,2025-12-03
SecurityPal,Information Security Auditor,Various,Indeed,https://www.indeed.com/rc/clk?jk=7256907cdf2d695a&bb=EsWphfEZFiiTVibxC5j39Sww04wUIBMbmV1nzek0B7P0aamYQGTcdR5dtoJTnWcnmx7CZKN5FySvj_pKVL08CjY3H5UQlCn12xEYKVd7OtcOTLSaYPMTm6PdLkN2oodWx1ag8jRhdzeUMEopwaeIdceuptvwi0BE&xkcb=SoC-67M3qz20a7QUrp0LbzkdCdPP&fccid=3758669f027c9ec7&vjs=3,2025-12-03
Teledyne Technologies,Information Security Analyst,Various,Indeed,https://www.indeed.com/rc/clk?jk=2ef2d82736cd4f38&bb=EsWphfEZFiiTVibxC5j39fG31OaKxEVZH4-Tvx-h8l0pHPDP9SSPaDqKawf7-ildvUqaGjgAG6dVRsIR_PZjhCjQYZzInxjHOQ-1ZoERu6IYzR4WXtTlZqeLtCqGwCPJBhscRCe2T9b2o0p2g3b4-50j7_gZF6sf&xkcb=SoCX67M3qz20a7QUrp0JbzkdCdPP&fccid=90e7822c66e54740&vjs=3,2025-12-03
KPMG,"Associate, OT Cybersecurity",Various,Indeed,https://www.indeed.com/rc/clk?jk=69535d1d78fce896&bb=EsWphfEZFiiTVibxC5j39VJhcrzj9FyT2NcxP-E-ok8Nyyase64yTcGcuGL3odd5LvVcEd6RTqhoXSs-_XWjyg1LCYD0lId-ZvTNy9fCXIW7KEBuR4g-iTR7xzwMKjJnozAgw78lF5RmlXTPJY_w8rPJQtcQHDPA&xkcb=SoAj67M3qz20a7QUrp0IbzkdCdPP&fccid=2dd390c3a48a7ed0&vjs=3,2025-12-03
