company_name,title,location,source,url,posted_date
NuHarbor Security,Microsoft Security Architect,Various,Indeed,https://www.indeed.com/rc/clk?jk=3dc0bad1a2203e59&bb=zARIuNEslpZFMrWtCODIjct1LsG0vomx23JGVXnEL65SBMesVNgTbY4OU3dQ21eSWuHgreWcpvMo56fAhUjsxHW3TZnV5d4wLRoq41NBm82lvFagDcy7mli4wuRdti_UQ93Dac3q5CSSwhQEjPA6xA%3D%3D&xkcb=SoBt67M3qzfcVMRjEJ0PbzkdCdPP&fccid=631d8920a7846877&vjs=3,2025-12-03
Happy Returns,Cloud Security Engineer,Various,Indeed,https://www.indeed.com/rc/clk?jk=4b4dd1c364b14aa3&bb=zARIuNEslpZFMrWtCODIjfg_eNtAL1v-F1QsYca6RMVfpEl1cEXIa8neMOf3iw4jT3fT8cSw0lxUcuLvcd_gBtQBMFSDjEu_W2fNKg9he_bsETcwEVRRFBdW5BnT-Q8hupjqg7Sr718LSR2c21Ncyg%3D%3D&xkcb=SoDZ67M3qzfcVMRjEJ0ObzkdCdPP&fccid=eae4866fa9ef0a95&vjs=3,2025-12-03
InMarket,Security Engineer - Cloud Platforms,Various,Indeed,https://www.indeed.com/rc/clk?jk=645b06a09602ae31&bb=zARIuNEslpZFMrWtCODIjbl4DWXUy2srJorQpGipAAB1GPE9aVhO456zSoXRXwDZs-_Daqsqos9LIl1klGxck9bAdQAb4idY54Jiy5Txmgbgn8SpUfGkkkEWXVyAMwtcy6RP4GEJc0yTpRXBKkHqQA%3D%3D&xkcb=SoBE67M3qzfcVMRjEJ0NbzkdCdPP&fccid=dc4a058db3584448&vjs=3,2025-12-03
Wind River,Member of Technical Staff -Cloud Security,Various,Indeed,https://www.indeed.com/rc/clk?jk=836f33320065b046&bb=zARIuNEslpZFMrWtCODIjXw1ZeHZJI5Tav7MHtc3kE-4V-7o9ZDWixC2u_ilLUcz-f1FFeMbK0hDHl4K1z_1OwdpMzAQcziGDdMfo6h47icMyn2vHhZBF9IjrPIO1n5VpfYwgHYl4WK-N6VMtVbd5g%3D%3D&xkcb=SoDw67M3qzfcVMRjEJ0MbzkdCdPP&fccid=30c6be3855bc8a7c&vjs=3,2025-12-03
Crowell & Moring,Security Analyst,Various,Indeed,https://www.indeed.com/rc/clk?jk=8ed36445d33d56f3&bb=zARIuNEslpZFMrWtCODIjcCCZgf9Qk6BxJrn1blo5jjTWktyxRP9a4ffnWUa6Xnn_Hcw-mM4YjLQzMzAPie9wPjziFscRdmJKj1v_sE5Mb2ZbWug6SduFPkjrOQoXHV8lmLGZWiuf5eNTabwD514Fw%3D%3D&xkcb=SoAZ67M3qzfcVMRjEJ0DbzkdCdPP&fccid=2bf605123ea691d3&vjs=3,2025-12-03
Skylight,Head of Security (IT),Various,Indeed,https://www.indeed.com/rc/clk?jk=1380b946c4dcd2ce&bb=zARIuNEslpZFMrWtCODIjVd3VBCQCMWC0MO85zyHNz1ZPclg3sLtISfty_FP30AZ-gbBx7rfX_mg6Z7YFwpGQcK6Rc7PC9I5XAAElegAJTmnYVEZ0Jwn-8SBv_KiTHU-Ag0qcn-WjWcr1hqU0ID_qQ%3D%3D&xkcb=SoCt67M3qzfcVMRjEJ0CbzkdCdPP&fccid=166c6a42cdb9d826&vjs=3,2025-12-03
Datadog,Security Engineer II - Cloud Security,Various,Indeed,https://www.indeed.com/rc/clk?jk=5ad097a89b62067e&bb=zARIuNEslpZFMrWtCODIjSEs8cHUOLG6F_xi6VLTdqAAzwZ5OCQFp5V2dv7QL7W68bfrJ1qmhRaVvdgE2weo1cXYfJ7H_i8OF55PPNwFuJroJhnFwD0TLOgjmW1tgQIuZgAdGge8lqwDVy9qT_vdjw%3D%3D&xkcb=SoAw67M3qzfcVMRjEJ0BbzkdCdPP&fccid=448951d0ddf03e0c&vjs=3,2025-12-03
Walker & Dunlop,Senior Cloud and Software Development Security Engineer,Various,Indeed,https://www.indeed.com/rc/clk?jk=27c25b3e6961f6d8&bb=zARIuNEslpZFMrWtCODIjYkX3QqkS6ApuBGJUshDhLm1GaavC9jHVMCVH05KrSTlnnOoK9JWYxz5mvJo-vF6ZnSIiwrgKcM_h-H44A_o92VGBQBlyLpk-WPjtrrBB9CZd72XyLFhrellOwqBtnp5zA%3D%3D&xkcb=SoCE67M3qzfcVMRjEJ0AbzkdCdPP&fccid=dc1a8c4888022257&vjs=3,2025-12-03
Stratascale,Security Consultant - Engineering,Various,Indeed,https://www.indeed.com/rc/clk?jk=b9899e332f59f9be&bb=zARIuNEslpZFMrWtCODIja0QapnB0f8Zsuk-KzzNXeqZs_BbX3H0IyKFuFhI6r5ZxI4-eOmIlWtJG-z6JGvw0DIWXnO4b3t_rDg4IQ9y5ImzHwYv92nRsbJZd4nKLnSZBqbIxhOJmV-nQhVKBW_PYg%3D%3D&xkcb=SoAK67M3qzfcVMRjEJ0HbzkdCdPP&fccid=e27c2c6b0757def8&vjs=3,2025-12-03
Invoke,Cloud Solution Architect - Microsoft Endpoint Management,Various,Indeed,https://www.indeed.com/rc/clk?jk=31f62c7fa5751ccf&bb=zARIuNEslpZFMrWtCODIjXvPqAGuChWn86O5OI8rmUGm_8t3qvkQgd0X831vfVP8conMSDsfncjqQ_I7ZKS_bkGL0YMAb598Mx3QIO3UKMnxk-dcrSEFTtzzd2Kw-dSFSRsNrr2VL1oFcQ7fIGLZXA%3D%3D&xkcb=SoC-67M3qzfcVMRjEJ0GbzkdCdPP&fccid=dd616958bd9ddc12&vjs=3,2025-12-03
Apexon,Application Security Tester,Various,Indeed,https://www.indeed.com/rc/clk?jk=96b78b607de00c12&bb=azVFPDVfQnCD3E8LoQ6S8skKadYx0WYhM4Oyus32E26Rby8KbkbB4ZyVRrqk9scPrDGYWci55M7aeuo3vxemIMRgtyrYX-aVHxefT9sysGggM40iK5h1y-SRimaBeB89RLKu1HRyDyrF67PpRQ2_5oSX_pBMcbkQ&xkcb=SoCr67M3qzfbHExWMp0LbzkdCdPP&fccid=784ed0ea1f56bb8a&cmp=Apexon&ti=Application+Security+Engineer&vjs=3,2025-12-03
Four Seasons,Security Officer (part-time),Various,Indeed,https://www.indeed.com/rc/clk?jk=d4e6a3f32f9df914&bb=azVFPDVfQnCD3E8LoQ6S8qsOmLtRBZMpPKHvyG7iOsV_-m1TkUuYQU9At3N-5sYJwOUH8_8K1AgmGA1mILLUGx4AvGsPXpdEjcy4ertqOFe8ejnHght3BX5quD1Xrz7eg73W1uudpgQCH8scgTx4um_XfymUCTCf&xkcb=SoA267M3qzfbHExWMp0IbzkdCdPP&fccid=9474516a9efc22f2&vjs=3,2025-12-03
OpenAI,"Security Engineer, Application Security",Various,Indeed,https://www.indeed.com/rc/clk?jk=841e77f221578ca4&bb=azVFPDVfQnCD3E8LoQ6S8uL9Zk-20L6fJqDajXMl2bgjkoCL4Zmq5_a22MkJld8H1fCSGlPJuIGQJR6es4pDy019Ku0mNS_xzQSHAgNKcz1_38B7HNsg-20mOp31hxBHWaZZI16SBsUhNhI1uQ3FaO5Fzlsi6EqX&xkcb=SoC467M3qzfbHExWMp0PbzkdCdPP&fccid=c037aeb6086309d9&vjs=3,2025-12-03
Joint Research and Development,Security Coordinator,Various,Indeed,https://www.indeed.com/rc/clk?jk=945021618d21b22d&bb=azVFPDVfQnCD3E8LoQ6S8viqIZ1cmZEK0AJhDrd4RRChIjQGW9N75cbxUo1KI01DxyhNxs6_eT1x0CqYReCf1s6VbglTvk_Sxn57Xec06eq4yHa75DQJg_Xny2yT6EjOZ14ATQ7_U_EKZtuqvx98NU0fekC_dwXJ&xkcb=SoAM67M3qzfbHExWMp0ObzkdCdPP&fccid=65255647f8c5af5f&vjs=3,2025-12-03
Greenlight Group,Part-Time or Full-Time / Unarmed Security Guard $30/Hr.,Various,Indeed,https://www.indeed.com/rc/clk?jk=1a7cae537fc5cae7&bb=azVFPDVfQnCD3E8LoQ6S8lbPwUMHMW3glXRaZXnUrxnpshjICWn4f4Z6eOWRMktVnoPspe7cXzcI_wxR-Gey-x5piw5hwwm_bscCOUdJXUr5sOl2PUTn4ojHat2KyQ8dipODpJB5OO4hr63q1p9TisZjnSr474aV&xkcb=SoCR67M3qzfbHExWMp0NbzkdCdPP&fccid=e7601bcb12c96e31&vjs=3,2025-12-03
Quanata,Senior Application Security Engineer [Remote-US],Various,Indeed,https://www.indeed.com/rc/clk?jk=17df765a1e3b339b&bb=azVFPDVfQnCD3E8LoQ6S8iMuHMEDPeovpqkB2rqsmQ32_G8f6mDGuDEplKuIl7FLGvybQpkk2KE0APBfBBmfyiultcOVSWM95D3VIfNz6VvEBVnldOQ66dtAMWC-Nzlf3ri4idT-23riw3T3ilF84bOiNMs57zhm&xkcb=SoAl67M3qzfbHExWMp0MbzkdCdPP&fccid=b809d865efbf622a&vjs=3,2025-12-03
Nerdio,Application Security Architect,Various,Indeed,https://www.indeed.com/rc/clk?jk=a3f56cfbb8f454c2&bb=azVFPDVfQnCD3E8LoQ6S8usiepcUqLUYiDd948lIRJGq8th3kxqK_7dQKT-kk9bwsMf5KT6VxL2MvyrCsE16KEw7iHKpCX3zVddjG8rJGtHyc8McPKYs4l02gOlXrbOJjAVnsRVkFq5PRzQVKJatdrbhlJLtcfwB&xkcb=SoDM67M3qzfbHExWMp0DbzkdCdPP&fccid=d5fe556bcb59932b&vjs=3,2025-12-03
Sacramento County Probation Department,Probation Aide,Various,Indeed,https://www.indeed.com/rc/clk?jk=4f0edbb55e2890a2&bb=azVFPDVfQnCD3E8LoQ6S8sCLKCkpLWqaGXo12Kbu9bWtIMf4e-djWHQ8EUzjT_8iNC_ad4l_6xo24Al8EBH9bRt4kq3V8VAqCD9Rg_I_Hi16RBMMWVkEnPgOS17iy0mvkOdN5HkLqlqIvxTbn8kGk6a0tJl_QMWK&xkcb=SoB467M3qzfbHExWMp0CbzkdCdPP&fccid=cf58f7e33858bed9&vjs=3,2025-12-03
NowSecure,Senior Application Security Analyst (Pentester),Various,Indeed,https://www.indeed.com/rc/clk?jk=c65b7dbfad4ee8c3&bb=azVFPDVfQnCD3E8LoQ6S8jlakZvuakwKiT_il_3CTublyAI17YeTNRshDUxKAWMPybw8WZ25QCLrLz5hgHI2jb2SrVXZVFjsISEpn_Znkq1Fzc_aKmD49RAtjnCt6ZyDQnnB20GiCLsJkY2vperi6mtgfsTfUJ3B&xkcb=SoDl67M3qzfbHExWMp0BbzkdCdPP&fccid=9361b9119ed92451&vjs=3,2025-12-03
Accurate Background,Application Security Lead,Various,Indeed,https://www.indeed.com/rc/clk?jk=d3e93fc248be7a8f&bb=azVFPDVfQnCD3E8LoQ6S8kduoLgylOMWRoITj9tEc3vMQ4rtJCx7ZnWBm3FW_J_eIBYD1kUKCLfF4IE3mnbyyVM47E2RJJ2MxMeoUNzljAS7M7z2Da-xNHkry4pfkzB7UXCicJWDdQpwBqxmss6W1pV864xhpzLb&xkcb=SoBR67M3qzfbHExWMp0AbzkdCdPP&fccid=02d66caeebd0337f&vjs=3,2025-12-03
Palantir Technologies,Facility Security Officer,Various,Indeed,https://www.indeed.com/rc/clk?jk=98d2375631c8507a&bb=azVFPDVfQnCD3E8LoQ6S8iMuHMEDPeovGKhqhmtjqsenRJ0VaKOzo6-72bmZ90xa8N132w7sHyf7hRlLNpargqiQ5OLdh3WjMADYg_jP5iGIZHM9UhWXrG-33JXU9vzQcOf-BOQmDAc9ml47zuTe2-2SSiDqBmx3&xkcb=SoDf67M3qzfbHExWMp0HbzkdCdPP&fccid=c47ef3947291e221&vjs=3,2025-12-03
Prudential,"Specialist, Application Security",Various,Indeed,https://www.indeed.com/rc/clk?jk=255ac719c7aab2fe&bb=azVFPDVfQnCD3E8LoQ6S8mMzB4q2ot5_lyZfI9-PvkbfdlysO6_J_i4seW1cuYEat3mY1bc-Sw-jdgqlCD3Bgcpf66CtrwqnoByyEl1qnx-sw79XAgCBcI1dapxD2kTYmmOmwGpdqPhDUzNI3M-A7qnDC_d3ddM-&xkcb=SoBr67M3qzfbHExWMp0GbzkdCdPP&fccid=9f38ffb6fcd14039&vjs=3,2025-12-03
Moveworksai,Application Security Engineer,Various,Indeed,https://www.indeed.com/rc/clk?jk=be9ee234959c3225&bb=azVFPDVfQnCD3E8LoQ6S8iMuHMEDPeovLgm8B1Dlktn_QolbsfOhHq_8vxk8WcKVajGDLlSiER3iwuyTtDyRlqMUJ2Z65GTCIrhaEX1HwBQh6YiJ9KepHAEgQZabrEikhKH746R0zjVgzIbbiuiSuw8-kKCJAc5h&xkcb=SoD267M3qzfbHExWMp0FbzkdCdPP&fccid=e3ab92cfb41ef750&vjs=3,2025-12-03
SecurityPal,Information Security Auditor,Various,Indeed,https://www.indeed.com/rc/clk?jk=7256907cdf2d695a&bb=hciogLoBYLYUGUs_UX8JveGROBlConPwGdabTdwJ7dhu8OlF3vE4eWAbN0k1NdBvvPBlRisc74iWym3JgKopgi6nCnWVLEqLDcAO0WuY6a4temIMsyPsGSAOP6YjcpNelCNZ7I3VHxJ1ZAh5h1ekzT7TirqmVI5z&xkcb=SoD567M3qzfabDxlmR0LbzkdCdPP&fccid=3758669f027c9ec7&vjs=3,2025-12-03
Asana,Security Risk and Compliance Analyst,Various,Indeed,https://www.indeed.com/rc/clk?jk=d571ae84a55c3d0d&bb=hciogLoBYLYUGUs_UX8JvXWfbiUpYCtz2vVsHcyY4oEjcra2t3vKi8lFv1chEEuDM4i0xUlJYqqdvNjP3w1SCG5IqNhx86unTV5wa47Zw72q2fxb-W_KD7cUBPJXrsyC8-cExNgtO5GMW1sup5k-aeCFgCYnK_P6&xkcb=SoBN67M3qzfabDxlmR0KbzkdCdPP&fccid=3a5192e8900e19bd&vjs=3,2025-12-03
Fortinet,SOC Analyst,Various,Indeed,https://www.indeed.com/rc/clk?jk=f958c7e36366878c&bb=hciogLoBYLYUGUs_UX8JvWvJ51vEv7erSdgiHg19zmm9gZ8L9YGhaRe9q_EAEZAYwMOs0JekiCKyp_HyKenM674JIb9rxy35JXpg-zT-ghvhEiUu34Egf4exkEF18pN4clpAtjo-z_pL9XtA-y0jpoUnO5y7z0KU&xkcb=SoDQ67M3qzfabDxlmR0JbzkdCdPP&fccid=28d99c55a9ebe7b6&vjs=3,2025-12-03
Sony Electronics,"Associate Analyst, Cyber Threat Intelligence",Various,Indeed,https://www.indeed.com/rc/clk?jk=1759dedc715ccc7f&bb=hciogLoBYLYUGUs_UX8JvdwX5F4_nBYkKEP4cxzXcL6v9xxda3cEGIio1qk0vsirUtEcoiDhvLi1smincwk724ODATmTPlFJCPfI6qIBfACoddqavXSWNU3ztiWVQzeOR3KRiac81RWqA9nEJj-QR6IKGpOTIaIp&xkcb=SoBk67M3qzfabDxlmR0IbzkdCdPP&fccid=189d9431c3c1e8ca&vjs=3,2025-12-03
Teledyne Technologies,Information Security Analyst,Various,Indeed,https://www.indeed.com/rc/clk?jk=2ef2d82736cd4f38&bb=hciogLoBYLYUGUs_UX8JvYjldpRlO88JquZssgihNOjbjB4KSEyr7sJt0b6W7oKY-PJ4VTN8qMjV1cLSaHUHuLu0yie8dJqXDyxGbsmDkMOLvc4AxyWYpLODa9Kqu3SWvrD-ba3rG--lREAG061LRK6YwFUoyocW&xkcb=SoDq67M3qzfabDxlmR0PbzkdCdPP&fccid=90e7822c66e54740&vjs=3,2025-12-03
