company_name,title,location,source,url,posted_date
Datadog,Security Engineer II - Cloud Security,Various,Indeed,https://www.indeed.com/rc/clk?jk=5ad097a89b62067e&bb=5ltLvFtAnTtsDmIGIILbbeIFSM2EB9bS6I_ls0faVrrH9yqNHbursdaAr4hDbnri8cxCKQHrEKlYkbyfzcWaRyiCIxasLNqAHjacaehX7RsLdjO2bSi8fG5Y96IyKLHRozutD72O5mdvDYBBD93vGw%3D%3D&xkcb=SoAG67M3qzfhXHWMcx0CbzkdCdPP&fccid=448951d0ddf03e0c&vjs=3,2025-12-03
Walker & Dunlop,Senior Cloud and Software Development Security Engineer,Various,Indeed,https://www.indeed.com/rc/clk?jk=27c25b3e6961f6d8&bb=5ltLvFtAnTtsDmIGIILbbXCBAR2DaW58wfkNLDJhm6syUpaCZ9pOr6tv3IOHI7lCsE6kGEGqbijrQlvor2mXZDIteZpUHN19e0xf8hjf5gMG-aaVZ1vD47c3lZQlBKby1ds6MdIw3yj3ki0eha2xvg%3D%3D&xkcb=SoCb67M3qzfhXHWMcx0BbzkdCdPP&fccid=dc1a8c4888022257&vjs=3,2025-12-03
Foundant Technologies,Security Engineer,Various,Indeed,https://www.indeed.com/rc/clk?jk=639e9b633ee601a9&bb=5ltLvFtAnTtsDmIGIILbbR6N6u9V9owSmcj3M-lrVyKR_-lHEnaMtR74vWBY3Io15qi4UPTFififve1wq9d33IzUXniuen_ygrlJQZ03YZAmrsYk75GNeuRuVzoONtxg_0czRuuwlQuKGozNTBV2Kw%3D%3D&xkcb=SoAv67M3qzfhXHWMcx0AbzkdCdPP&fccid=84e80d5ef21196f5&vjs=3,2025-12-03
Stratascale,Security Consultant - Engineering,Various,Indeed,https://www.indeed.com/rc/clk?jk=b9899e332f59f9be&bb=5ltLvFtAnTtsDmIGIILbbXxwZXBV4tm1dmNgVadEytlDrgHh5mCai4gEvAUHpoOoWIsBNUOBOivIm1trooFSZ9uTiSmm2-KBFt2DBSaCcV3nTImvBDq_n-TMgAaa12MowHiEkNm2tXntaMaHTKAf6w%3D%3D&xkcb=SoCh67M3qzfhXHWMcx0HbzkdCdPP&fccid=e27c2c6b0757def8&vjs=3,2025-12-03
Invoke,Cloud Solution Architect - Microsoft Endpoint Management,Various,Indeed,https://www.indeed.com/rc/clk?jk=31f62c7fa5751ccf&bb=5ltLvFtAnTtsDmIGIILbbfY0d6hpsknedFAxOpFrr1bnJESgiwcJBT_BOtp_wHZ72iPx1HNSD1ebLJisZSjhKov42XhM8BwCl2SjLkcbf9qvhgw5bgQAygQUIoIcDWZls9m5ZaW45jwtqAjAiFLv6A%3D%3D&xkcb=SoAV67M3qzfhXHWMcx0GbzkdCdPP&fccid=dd616958bd9ddc12&vjs=3,2025-12-03
Alloy,Senior Cloud Security Engineer,Various,Indeed,https://www.indeed.com/rc/clk?jk=60ebc9abe2dfcca8&bb=5ltLvFtAnTtsDmIGIILbbXstH1y6bteu_a86EzIHWdIFAhC_6XIgDM5_8BPwBW8qsDVqMqomjBJw9fLNd-ZY5Q_GzgfiiQ6yenhijwCQiwU0JRLjfyeQhLvL15DSLMcyCwh4xD1HCn3cYPM5TdwAEw%3D%3D&xkcb=SoA867M3qzfhXHWMcx0EbzkdCdPP&fccid=17deafb845ac1078&vjs=3,2025-12-03
Madcap Software,Security Engineer,Various,Indeed,https://www.indeed.com/rc/clk?jk=73de8c51bd31e468&bb=5ltLvFtAnTtsDmIGIILbbX1VMVlUVFIxZjFFqKDWXERY3xiJLzDaGFyszDDvGc8NJYApn30ngzQFkDOnB0ZU3gq3CfHse7lsFg4X7F2YrHam0zqemrZ876qLlDcDn7P3WnaL6EymwIx2Mu42_cS3dw%3D%3D&xkcb=SoAb67M3qzfhXHWMcx0bbzkdCdPP&fccid=4857a4bb64aacc70&vjs=3,2025-12-03
Morgan Stanley,Cloud Security Engineer,Various,Indeed,https://www.indeed.com/rc/clk?jk=cbe96d2e2a8b7674&bb=5ltLvFtAnTtsDmIGIILbbacWgumtZfvxRUey4yGqM2gsDcaPeXDBlMkO6OGuXZoxwtn4U1aS-IQ1fdqf9mHBgzkn7Gs1eo9komzeWaVtKDpJpQT8TYtsp41NN9n-srSlUkMmWuRrwTnyhWHg8o6WsA%3D%3D&xkcb=SoCv67M3qzfhXHWMcx0abzkdCdPP&fccid=0c39fb2c91742dcf&vjs=3,2025-12-03
Apexon,Application Security Tester,Various,Indeed,https://www.indeed.com/rc/clk?jk=96b78b607de00c12&bb=HzmImFDTmn1fm6D3bU_Ki5CoN-ldgRLFuiCGIOelRwZeJLWoFywdaCLlsuzUjq5W2tQunjKjI_QxKSHAfQ8bpk1WCJQBtjcX4OalaLvX2LV6C4CI5hoRf286f1qth7CbYADIWn8B0KfOIVWs7hqcGLRCvrJSI2mz&xkcb=SoA_67M3qzfgrRwUrp0LbzkdCdPP&fccid=784ed0ea1f56bb8a&cmp=Apexon&ti=Application+Security+Engineer&vjs=3,2025-12-03
OpenAI,"Security Engineer, Application Security",Various,Indeed,https://www.indeed.com/rc/clk?jk=841e77f221578ca4&bb=HzmImFDTmn1fm6D3bU_Ki8fTXbuIka0HPy65Px0M3b5TUPZR7ugmCFsnXbgds0ZEc-M8nv0fE0Qp0kh493S6cZTjIikN-ZJZrlHGUwRxuXbQFJgBqELNdVyO6N1U86brG6C_ANbDag5vbKKkmCanaItoNwmxMEb-&xkcb=SoCi67M3qzfgrRwUrp0IbzkdCdPP&fccid=c037aeb6086309d9&vjs=3,2025-12-03
Oracle,"Global OCI Application Engineer, Global Physical Security (GPS) Systems Operations",Various,Indeed,https://www.indeed.com/rc/clk?jk=6264da3fed18becb&bb=HzmImFDTmn1fm6D3bU_Ki0r00YfvoFAIoIBI-xrJFyc7b4gjRbUYy6G7Aeae9ANUksGJFAiyA-4FX7cizhubB4P_kn7Tzam6qWq-fxQ1Q99ga0Nh1NCmncFkM2hFO-PDH11fhIwig28rCPpFooNDQpoWYn_wUvkn&xkcb=SoAs67M3qzfgrRwUrp0PbzkdCdPP&fccid=cd22d01053af7669&vjs=3,2025-12-03
Cargill,Sr. Application Developer - SAP Security (Atlanta),Various,Indeed,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D74WF7J234R2N3iB2-VwG4Sfc1yfB4LCBpTF7ZBk_Q0igsU8Hw2bcyp699LZsD3JvtlZQDrRDVXOSuOEepFXO9BYjHtzuyd624etwTWPkp5KTCkbNG_EY4a1qNFtzTxdb0oWsuvPkPi5T2eqed25j1RlA6a0N3x0ao_w8sW7ID87A_mW4pfXwha1BmZFSi_1b3kquTBKSS2fBpSif8wPFRpVsxgjex9BkMLLYrMb6VXHomgxYRDcsuM4AW4s68hwPn1g6j-4i8k5RNnmAz-qwdTxEqD-OO0k2lmaMMnFHO87MUsfastCd4K66g-Umf64A2s6X8ME5YFWKQwKx2SA21e1IPSAbfoWGMWhBU2lKs8Mt4XdQhjXeVKuOspvIiblPRwGJMofiCajHvdgIIFopuHqGRcxy7WUH7mPASomLwyoLiNk5Hrs7eZVLhkaKtnmcA98815mgZMHICvMSjh7lYz4Km6HjyLzamGoUi9kZ0UEc9RSYo18eV7jijNwEPs6R6kEAltcSN0mYb0AOxvXtxcqnXh4qryb9h8NUL-igjZzauPjrpiRblzvxhGOSg2CwJPeQlrjr98Th7Cg90mQLl_JuOilOfLV-tyrPDY8lvAHAqYFO3WUIuCBP-D5KbsZzHR1PEJHp0IbEt991SqbxVwQTOvcmaoJLWOWGjYUWbYA==&xkcb=SoBs6_M3qzfgrRwUrp0ObzkdCdPP&camk=UoKtGZLa3XISZOo0ctRdpA==&p=5&fvj=0&vjs=3,2025-12-03
Joint Research and Development,Security Coordinator,Various,Indeed,https://www.indeed.com/rc/clk?jk=945021618d21b22d&bb=HzmImFDTmn1fm6D3bU_Ki-k6hiuQgM01L_LwewgfT8R_Lol5o4wPJKXCdhHJOZo-5d6w7PqJ-rup4qNeP6d7qk9CRKbv3kB8wUD6gq4vZL6_QfaeOUE3y-cL-bMEi02lidcQ6ne8HtLk9Pw7TzePdR1Au80U2XSN&xkcb=SoAF67M3qzfgrRwUrp0NbzkdCdPP&fccid=65255647f8c5af5f&vjs=3,2025-12-03
Quanata,Senior Application Security Engineer [Remote-US],Various,Indeed,https://www.indeed.com/rc/clk?jk=17df765a1e3b339b&bb=HzmImFDTmn1fm6D3bU_Ki5-ppbGB-zygPNt_g9IT8ziWiyBeqneAkArqzz3R-CnrTrisqyCDq5C9r_NqPJWmJS2TDLr-u7hfaN-R7TYP5nG7Z0PjfaTiT8KzUWvsPMBrtlzgjyp78YkkmJcYuuFLAzh4PVzzhLl0&xkcb=SoCx67M3qzfgrRwUrp0MbzkdCdPP&fccid=b809d865efbf622a&vjs=3,2025-12-03
Nerdio,Application Security Architect,Various,Indeed,https://www.indeed.com/rc/clk?jk=a3f56cfbb8f454c2&bb=HzmImFDTmn1fm6D3bU_Ki2dizYk-d57muQwW8kO0q3bVMuZm0Hc_ff_YFPOzn7-pc-PZiGULK3n1PE_E9D7eHotPgDooGFrFXbbJms81Hteu3OCEGYgsEtHOSIdFYBWAzRyqBiT5oyrt_HP0fMp4dh0YFqiaCWtQ&xkcb=SoBY67M3qzfgrRwUrp0DbzkdCdPP&fccid=d5fe556bcb59932b&vjs=3,2025-12-03
CXM Direct,Web Application Security Engineer,Various,Indeed,https://www.indeed.com/rc/clk?jk=6bb5a85600f3b6ac&bb=HzmImFDTmn1fm6D3bU_Ki20t6QxxIG0O780n1hSREwjQAnccu_izJkcDrtjfr_2p5liDAps3ku5_9Avbd66CdCbiV96mdUnuu_wm9bjodpPDsMOPZz9WuwXRXql5j37N7HsEkoTgjaBm6IffAd3d7HiQqSp08NM6&xkcb=SoDs67M3qzfgrRwUrp0CbzkdCdPP&fccid=13d9c34b2e6e8344&vjs=3,2025-12-03
NowSecure,Senior Application Security Analyst (Pentester),Various,Indeed,https://www.indeed.com/rc/clk?jk=c65b7dbfad4ee8c3&bb=HzmImFDTmn1fm6D3bU_Ki_h_L3o0rSBd642L83BA6es1fm8T0tUu_k-oRMcRo2wMNdMQ3p3N4P7soZLPwWg6gaZc_12H92-2N3KboGDyYkorh_-Qi-hOFYoWcqKqXLySwMrZ08PnDGpkffX9PjtxRUVq72slXZuB&xkcb=SoBx67M3qzfgrRwUrp0BbzkdCdPP&fccid=9361b9119ed92451&vjs=3,2025-12-03
Accurate Background,Application Security Lead,Various,Indeed,https://www.indeed.com/rc/clk?jk=d3e93fc248be7a8f&bb=HzmImFDTmn1fm6D3bU_KiyitEIbccmxJn66_8iW9uxnaN8N39Ec8PX3HJWON9zlCdC5x8_jqoh5GhWasbBPQPG6RNkMYNCbe94JhHuo4DcyMg63siLXFI_bb6txDFQeG4XmhDy8m-qBg2G4vuFD3VnILiHhLL1P9&xkcb=SoDF67M3qzfgrRwUrp0AbzkdCdPP&fccid=02d66caeebd0337f&vjs=3,2025-12-03
Palantir Technologies,Facility Security Officer,Various,Indeed,https://www.indeed.com/rc/clk?jk=98d2375631c8507a&bb=HzmImFDTmn1fm6D3bU_Ki5-ppbGB-zygoxFQFARVZlczsTKs2qFAJx5Lb8TTulWpdUqKGvwcx8Dm73VinNNq1jkKaKuB7YSW55vyWHdZRgRXeQ7tS02vxYCKHfIdllaq4He_OUU2UZDtF7H6KLnM5RyBR0G4fRCV&xkcb=SoBL67M3qzfgrRwUrp0HbzkdCdPP&fccid=c47ef3947291e221&vjs=3,2025-12-03
Prudential,"Specialist, Application Security",Various,Indeed,https://www.indeed.com/rc/clk?jk=255ac719c7aab2fe&bb=HzmImFDTmn1fm6D3bU_Ki-ukdQ7VWsGwN3yDZWFEnsqALO7MOVg8aSeYCYuxQxO-48X8RaV30pjme_iZokU8Mu-92XIQNKM6RTlzC8UHHr844gkV77_7hATTR9auyyGLB9_lwJ9FQD_w4_rY_bwmQPAmLNS5PXv9&xkcb=SoD_67M3qzfgrRwUrp0GbzkdCdPP&fccid=9f38ffb6fcd14039&vjs=3,2025-12-03
Moveworksai,Application Security Engineer,Various,Indeed,https://www.indeed.com/rc/clk?jk=be9ee234959c3225&bb=HzmImFDTmn1fm6D3bU_Ki5-ppbGB-zygDHUZJ2CoUt9uG858pgQyPnTnfRnEzyv0L-ztzMGRzIssfXu9lZYDvrAL4ZcaTQIG9FNNi_YzcF1uqC0n9dxISKMe5T5YxYfLn4N9T6r4TXSS_hhO9hMzYsz4naDSxC0m&xkcb=SoBi67M3qzfgrRwUrp0FbzkdCdPP&fccid=e3ab92cfb41ef750&vjs=3,2025-12-03
Asana,Security Risk and Compliance Analyst,Various,Indeed,https://www.indeed.com/rc/clk?jk=d571ae84a55c3d0d&bb=e0VPDEPw4j0J-fA1JNusWMe5ZMWSABac3VYkWctPFDIPdhusa5o6SjtPuV2t9Ben2gKfmTKLtSYBLv54mHDVIZFptV4H7X4uZ_AyiuMgU9eSzUBzU-OcvKysnX6tToyREvDjXwfeScw5K7S4EAneVjebV_5VNNYR&xkcb=SoCQ67M3qzf_qUQv1B0LbzkdCdPP&fccid=3a5192e8900e19bd&vjs=3,2025-12-03
Sony Electronics,"Associate Analyst, Cyber Threat Intelligence",Various,Indeed,https://www.indeed.com/rc/clk?jk=1759dedc715ccc7f&bb=e0VPDEPw4j0J-fA1JNusWOK7XNTnDTWiDgvdrUoFLp3TAg4hE-wv_fR-bbQZPUM4qVrzN3iaHqljeJPTtGK11NLpXDWTNcDfoxfnb3f1HYDSFWlar9Kpft_wbI7GNlGD9ugtY8oUirHw_WrTYwi2ZZGUwp_o4krs&xkcb=SoAk67M3qzf_qUQv1B0KbzkdCdPP&fccid=189d9431c3c1e8ca&vjs=3,2025-12-03
MG Consulting,GSOC Analyst,Various,Indeed,https://www.indeed.com/rc/clk?jk=3e6d09fed1a5deef&bb=e0VPDEPw4j0J-fA1JNusWCPmJhHPCZm1L9coG3ZD7FTzuAJSiseqEcnhPdbbPJ0xb-ou5aPcl7XfD_xUXiNseuI8AM1dl2nd7SFxKz55PZLjdnODfBY_WNoBtcjJ4qkLwul9djWE66M1vM4lNLd9PfG8aEnrNyESj0KtO0d2iFY%3D&xkcb=SoC567M3qzf_qUQv1B0JbzkdCdPP&fccid=17e2721db39b0109&cmp=MG-CONSULTING&ti=Gsoc+Operator&vjs=3,2025-12-03
Teledyne Technologies,Information Security Analyst,Various,Indeed,https://www.indeed.com/rc/clk?jk=2ef2d82736cd4f38&bb=e0VPDEPw4j0J-fA1JNusWIEElZAMSnnHXQ-iMALQscJFZOpmIxBO_TnJ-BMeHQ9rVIKs8nqMQrIYKH91e0IVPdDa3LiSg78QHEJO2HEX-KVqT0BcIvFoQtCpLpQ8NDgOQvfm1sdBIunugatrMFliVE1ENijNxEWX&xkcb=SoAN67M3qzf_qUQv1B0IbzkdCdPP&fccid=90e7822c66e54740&vjs=3,2025-12-03
KPMG,"Associate, OT Cybersecurity",Various,Indeed,https://www.indeed.com/rc/clk?jk=69535d1d78fce896&bb=e0VPDEPw4j0J-fA1JNusWGBzPi73vgplfxeaoiGviQ50wsHY8GiJ3XhExQdn1gZz__fr1G2MNimxWiZCU9rT6UbN-ycEh5zjGqPyZppdHfHlbFsQZAZFdlEgLO6fp7upFHEFmDs7slfhB3Z9M9HwEGQTbBbhPONI&xkcb=SoCD67M3qzf_qUQv1B0PbzkdCdPP&fccid=2dd390c3a48a7ed0&vjs=3,2025-12-03
